t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,10,9,4,3,26,112.0,70,0
52,8,6,4,4,22,105.0,69,0
53,7,7,4,4,22,109.0,69,0
54,6,7,4,4,21,115.0,68,0
55,4,6,4,4,18,111.0,68,0
56,2,7,5,4,18,109.0,68,0
57,0,7,5,4,16,108.0,71,0
58,0,8,5,4,17,120.0,71,0
59,0,6,3,2,11,67.0,70,0
60,1,7,1,0,9,25.0,69,0
61,2,7,1,1,11,28.0,69,0
62,3,9,1,1,14,42.0,68,0
63,4,8,2,2,16,50.0,67,0
64,6,8,2,1,17,58.0,67,0
65,7,8,1,0,16,62.0,67,0
66,7,8,0,1,16,69.0,67,0
67,11,10,0,1,22,86.0,66,0
68,11,10,0,1,22,103.0,67,0
69,9,9,0,1,19,87.0,66,0
70,10,9,0,2,21,80.0,69,0
71,8,8,0,2,18,72.0,69,0
72,8,9,1,3,21,71.0,68,0
73,8,9,2,3,22,79.0,68,0
74,8,9,2,4,23,89.0,68,0
75,9,7,2,4,22,90.0,69,0
76,9,5,3,4,21,84.0,72,0
77,6,6,3,4,19,85.0,71,0
78,5,7,3,4,19,92.0,71,0
79,4,7,3,4,18,92.0,70,0
80,4,7,3,4,18,102.0,69,0
81,3,6,3,4,16,106.0,68,0
82,1,5,3,4,13,106.0,68,0
83,0,4,3,4,11,107.0,66,0
84,0,3,3,4,10,110.0,66,0
85,0,2,3,4,9,112.0,66,0
86,0,1,3,4,8,113.0,65,0
87,0,0,4,5,9,115.0,65,0
88,1,0,4,5,10,125.0,67,0
89,2,0,2,3,7,59.0,68,0
90,3,1,0,1,5,11.0,67,0
91,4,2,0,0,6,13.0,69,0
92,5,3,0,0,8,21.0,68,0
93,6,4,0,0,10,31.0,68,0
94,7,6,0,0,13,44.0,70,0
95,8,7,0,0,15,59.0,70,0
96,9,8,0,0,17,76.0,70,0
97,11,9,0,0,20,96.0,71,0
98,12,11,0,0,23,119.0,71,0
99,12,10,0,0,22,104.0,70,0
100,11,9,0,1,21,91.0,71,0
101,10,9,0,1,20,79.0,73,0
102,10,7,0,2,19,71.0,72,0
103,9,7,1,2,19,65.0,72,0
104,11,6,2,2,21,61.0,72,0
105,10,6,2,2,20,66.0,71,0
106,9,5,2,2,18,63.0,71,0
107,7,5,3,3,18,60.0,69,0
108,10,5,3,3,21,73.0,68,0
109,10,4,3,3,20,76.0,65,0
110,9,2,3,3,17,78.0,65,0
111,9,4,3,3,19,93.0,65,0
112,9,2,3,3,17,84.0,65,0
113,8,3,3,3,17,92.0,67,0
114,7,4,1,1,13,47.0,67,0
115,7,3,0,0,10,28.0,66,0
116,7,2,0,0,9,26.0,66,0
117,9,6,0,0,15,34.0,67,0
118,9,7,0,0,16,46.0,67,0
119,9,6,0,0,15,56.0,65,0
120,11,8,0,0,19,71.0,65,0
121,12,10,0,0,22,89.0,63,0
122,13,11,0,0,24,113.0,65,0
123,13,12,0,0,25,135.0,64,0
124,12,11,0,0,23,116.0,64,0
125,11,11,1,1,24,106.0,66,0
126,11,10,1,2,24,96.0,68,0
127,8,8,1,2,19,85.0,68,0
128,9,8,1,2,20,76.0,68,0
129,8,9,2,2,21,71.0,67,0
130,7,8,2,2,19,72.0,67,0
131,6,9,2,2,19,69.0,70,0
132,7,9,2,2,20,76.0,69,0
133,5,8,2,2,17,71.0,69,0
134,5,7,2,2,16,68.0,69,0
135,5,7,2,2,16,67.0,68,0
136,3,9,2,2,16,74.0,68,0
137,3,7,2,2,14,73.0,67,0
138,4,7,2,2,15,79.0,67,0
139,3,6,2,2,13,80.0,66,0
140,3,6,2,2,13,86.0,66,0
141,3,5,2,2,12,90.0,65,0
142,5,4,2,2,13,94.0,64,0
143,6,4,2,2,14,96.0,64,0
144,5,4,0,0,9,24.0,63,0
145,4,4,0,0,8,22.0,62,0
146,3,6,0,0,9,23.0,64,0
147,5,7,0,0,12,27.0,64,0
148,5,9,0,0,14,36.0,64,0
149,7,11,0,0,18,53.0,63,0
150,8,13,0,0,21,70.0,65,0
151,9,14,0,0,23,88.0,64,0
152,10,15,0,0,25,108.0,64,0
153,14,15,0,0,29,135.0,67,0
154,12,15,0,0,27,122.0,67,0
155,10,15,0,0,25,112.0,67,0
156,8,12,0,0,20,97.0,68,0
157,8,12,0,0,20,87.0,68,0
158,7,10,0,0,17,75.0,68,0
159,5,12,0,0,17,66.0,69,0
160,5,9,0,0,14,54.0,70,0
161,4,11,0,0,15,53.0,70,0
162,6,9,0,0,15,47.0,69,0
163,4,11,1,0,16,45.0,67,0
164,5,10,1,1,17,48.0,67,0
165,6,10,1,1,18,56.0,65,0
166,6,9,1,1,17,56.0,65,0
167,6,11,1,1,19,63.0,65,0
168,7,9,1,1,18,66.0,64,0
169,6,8,0,0,14,55.0,67,0
170,5,9,0,0,14,53.0,69,0
171,6,9,0,0,15,50.0,68,0
172,7,8,0,0,15,52.0,67,0
173,7,7,0,0,14,56.0,67,0
174,8,7,0,0,15,61.0,66,0
175,10,8,0,0,18,70.0,71,0
176,11,10,0,0,21,84.0,70,0
177,12,14,0,0,26,109.0,71,0
178,13,12,0,0,25,125.0,71,0
179,14,11,0,0,25,109.0,71,0
180,12,11,0,0,23,94.0,71,0
181,12,9,0,0,21,82.0,72,0
182,12,11,1,1,25,81.0,72,0
183,11,8,3,1,23,74.0,73,0
184,9,6,3,3,21,75.0,72,0
185,10,6,3,3,22,73.0,72,0
186,10,4,3,3,20,70.0,71,0
187,10,3,3,4,20,70.0,73,0
188,9,5,3,3,20,76.0,73,0
189,8,4,1,1,14,42.0,74,0
190,8,5,1,0,14,37.0,74,0
191,5,5,0,0,10,32.0,74,0
192,4,6,0,0,10,31.0,74,0
193,4,8,0,0,12,32.0,72,0
194,5,8,0,0,13,42.0,72,0
195,7,10,0,0,17,58.0,71,0
196,9,10,0,0,19,74.0,69,0
197,10,11,0,0,21,94.0,72,0
198,9,12,0,0,21,113.0,70,0
199,8,11,0,1,20,96.0,70,0
200,9,12,1,1,23,88.0,70,0
201,7,11,3,1,22,80.0,70,0
202,6,9,3,2,20,72.0,71,0
203,6,10,3,2,21,68.0,73,0
204,6,9,3,2,20,69.0,73,0
205,7,8,3,2,20,69.0,73,0
206,5,7,3,2,17,70.0,72,0
207,6,8,3,2,19,76.0,71,0
208,5,9,3,2,19,77.0,71,0
209,3,8,3,2,16,76.0,69,0
210,4,7,3,2,16,78.0,69,0
211,4,7,3,2,16,83.0,68,0
212,4,9,3,2,18,93.0,67,0
213,2,9,3,2,16,96.0,67,0
214,3,9,1,0,13,46.0,66,0
215,3,8,0,0,11,41.0,65,0
216,4,9,0,0,13,50.0,66,0
217,4,9,0,0,13,60.0,65,0
218,6,10,0,0,16,76.0,65,0
219,8,10,1,0,19,95.0,64,0
220,8,13,1,1,23,118.0,62,0
221,11,15,1,1,28,145.0,66,0
222,12,15,1,1,29,174.0,66,0
223,12,17,1,1,31,204.0,65,0
224,12,16,1,1,30,184.0,69,0
225,12,16,1,1,30,172.0,69,0
226,12,16,1,1,30,163.0,70,0
227,11,15,1,1,28,155.0,70,0
228,9,14,1,1,25,143.0,69,0
229,8,13,1,1,23,134.0,70,0
230,11,14,1,1,27,135.0,69,0
231,11,13,1,1,26,138.0,69,0
232,11,11,1,1,24,130.0,69,0
233,11,11,1,1,24,130.0,68,0
234,9,11,1,1,22,134.0,67,0
235,9,9,1,1,20,127.0,67,0
236,7,7,1,1,16,118.0,67,0
237,8,6,3,2,19,120.0,65,0
238,6,5,3,2,16,105.0,65,0
239,5,5,2,1,13,72.0,66,0
240,6,3,1,0,10,36.0,65,0
241,5,4,0,1,10,25.0,65,0
242,5,6,0,0,11,30.0,65,0
243,6,6,0,0,12,38.0,65,0
244,8,8,0,0,16,54.0,66,0
245,10,8,0,0,18,67.0,67,0
246,10,10,0,0,20,81.0,66,0
247,10,12,0,0,22,98.0,66,0
248,13,12,0,0,25,123.0,67,0
249,11,12,0,0,23,105.0,66,0
250,10,11,0,0,21,91.0,66,0
251,9,11,0,0,20,79.0,68,0
252,7,10,0,0,17,68.0,67,0
253,5,8,0,0,13,57.0,68,0
254,5,8,0,0,13,48.0,68,0
255,5,9,0,0,14,48.0,68,0
256,6,8,0,0,14,43.0,65,0
257,6,8,0,1,15,40.0,65,0
258,8,8,1,1,18,43.0,66,0
259,9,6,1,1,17,52.0,66,0
260,8,7,1,1,17,57.0,65,0
261,9,10,1,1,21,69.0,66,0
262,8,10,1,1,20,83.0,70,0
263,7,9,1,1,18,90.0,71,0
264,7,9,0,0,16,64.0,72,0
265,7,7,0,0,14,56.0,72,0
266,6,7,0,0,13,52.0,71,0
267,7,6,0,0,13,48.0,71,0
268,8,8,0,0,16,58.0,71,0
269,10,7,0,0,17,61.0,72,0
270,9,9,0,0,18,63.0,73,0
271,10,9,0,0,19,69.0,72,0
272,12,10,0,0,22,79.0,72,0
273,14,11,0,0,25,93.0,70,0
274,10,10,0,1,21,78.0,71,0
275,11,9,1,1,22,68.0,72,0
276,9,9,2,2,22,65.0,73,0
277,8,7,4,2,21,59.0,74,0
278,7,5,4,4,20,55.0,74,0
279,5,5,4,4,18,53.0,73,0
280,4,3,5,4,16,53.0,77,0
281,5,4,5,4,18,66.0,76,0
282,5,3,5,4,17,74.0,74,0
283,4,4,5,4,17,82.0,74,0
284,4,3,3,2,12,48.0,74,0
285,5,4,1,0,10,23.0,74,0
286,3,5,0,0,8,16.0,74,0
287,4,5,0,0,9,21.0,74,0
288,6,6,0,0,12,26.0,74,0
289,7,5,0,0,12,37.0,74,0
290,9,7,0,1,17,54.0,74,0
291,10,9,0,0,19,70.0,73,0
292,12,10,0,1,23,93.0,74,0
293,12,11,0,1,24,117.0,73,0
294,11,9,1,1,22,103.0,70,0
295,11,8,2,2,23,95.0,69,0
296,9,9,2,2,22,89.0,72,0
297,9,7,2,3,21,83.0,71,0
298,9,6,2,3,20,76.0,71,0
299,8,6,3,3,20,73.0,73,0
300,8,5,3,3,19,71.0,74,0
301,7,6,3,3,19,73.0,74,0
302,8,4,3,3,18,77.0,74,0
303,10,5,3,3,21,84.0,73,0
304,9,5,1,1,16,46.0,73,0
305,9,6,0,0,15,34.0,72,0
306,8,7,0,0,15,38.0,71,0
307,7,6,0,0,13,40.0,70,0
308,8,8,0,0,16,49.0,71,0
309,9,9,0,0,18,64.0,71,0
310,10,9,0,0,19,82.0,70,0
311,12,10,0,1,23,105.0,69,0
312,13,12,0,0,25,129.0,70,0
313,15,13,0,0,28,157.0,67,0
314,14,12,0,0,26,142.0,69,0
315,14,13,0,0,27,130.0,69,0
316,12,10,0,1,23,115.0,70,0
317,12,9,1,1,23,105.0,73,0
318,11,8,1,1,21,95.0,73,0
319,11,9,1,1,22,95.0,73,0
320,10,9,1,1,21,87.0,71,0
321,12,7,1,1,21,88.0,73,0
322,12,6,1,1,20,85.0,73,0
323,13,7,1,1,22,86.0,73,0
324,12,7,1,1,21,83.0,71,0
325,11,7,1,1,20,85.0,71,0
326,10,7,1,1,19,83.0,71,0
327,9,9,1,1,20,87.0,71,0
328,8,11,1,1,21,91.0,71,0
329,8,8,0,0,16,57.0,71,0
330,7,7,0,0,14,60.0,70,0
331,9,8,0,0,17,69.0,68,0
332,10,7,0,0,17,77.0,67,0
333,10,6,0,0,16,87.0,65,0
334,12,8,0,0,20,107.0,65,0
335,13,9,0,0,22,128.0,64,0
336,14,11,0,0,25,153.0,66,0
337,16,11,0,0,27,180.0,68,0
338,17,13,0,0,30,210.0,69,0
339,16,13,0,0,29,190.0,70,0
340,18,12,0,0,30,176.0,71,0
341,14,12,0,0,26,161.0,72,0
342,15,10,0,0,25,148.0,71,0
343,13,10,0,0,23,135.0,71,0
344,13,9,0,0,22,123.0,72,0
345,11,8,0,0,19,112.0,70,0
346,11,7,0,0,18,100.0,70,0
347,10,6,0,0,16,99.0,70,0
348,9,10,0,0,19,100.0,74,0
349,11,9,0,0,20,91.0,74,0
350,9,10,0,0,19,85.0,74,0
351,11,11,0,0,22,96.0,74,0
352,11,13,0,0,24,99.0,74,0
353,9,11,0,0,20,96.0,73,0
354,10,13,0,0,23,99.0,75,0
355,10,11,0,0,21,100.0,74,0
356,9,14,0,0,23,106.0,74,0
357,11,12,0,0,23,127.0,73,0
358,12,14,0,0,26,152.0,73,0
359,11,14,0,0,25,135.0,73,0
360,10,13,1,0,24,120.0,72,0
361,10,11,2,0,23,106.0,72,0
362,10,11,2,0,23,95.0,73,0
363,10,11,2,1,24,89.0,73,0
364,8,10,2,2,22,84.0,73,0
365,8,11,2,2,23,83.0,73,0
366,7,12,3,2,24,91.0,72,0
367,6,13,3,2,24,96.0,73,0
368,6,13,3,3,25,96.0,71,0
369,6,13,3,3,25,97.0,71,0
370,5,12,3,3,23,99.0,71,0
371,5,11,3,3,22,105.0,71,0
372,3,9,3,3,18,106.0,71,0
373,4,10,3,3,20,104.0,71,0
374,3,9,1,1,14,57.0,70,0
375,2,8,0,0,10,34.0,69,0
376,2,7,0,0,9,25.0,68,0
377,3,7,0,0,10,28.0,68,0
378,5,7,0,0,12,35.0,68,0
379,6,8,0,0,14,45.0,69,0
380,6,9,0,0,15,56.0,67,0
381,7,12,0,0,19,75.0,66,0
382,9,11,0,0,20,89.0,67,0
383,10,13,0,0,23,108.0,66,0
384,10,13,0,0,23,93.0,67,0
385,9,13,0,0,22,85.0,68,0
386,9,10,0,1,20,75.0,68,0
387,8,10,1,1,20,68.0,69,0
388,8,8,1,1,18,61.0,69,0
389,9,9,1,1,20,67.0,68,0
390,8,8,1,1,18,64.0,66,0
391,8,8,1,1,18,66.0,68,0
392,7,6,1,1,15,58.0,69,0
393,9,5,1,1,16,63.0,69,0
394,8,4,1,1,14,62.0,71,0
395,9,5,1,1,16,66.0,70,0
396,8,5,1,1,15,69.0,69,0
397,9,6,1,1,17,82.0,69,0
398,9,6,1,1,17,88.0,69,0
399,9,5,1,1,16,99.0,69,0
400,9,5,1,1,16,106.0,68,0
401,7,4,1,1,13,100.0,66,0
402,7,5,1,1,14,102.0,67,0
403,7,6,1,1,15,106.0,66,0
404,7,7,1,1,16,76.0,67,0
405,8,8,0,0,16,80.0,65,0
406,10,8,0,0,18,89.0,66,0
407,12,10,0,0,22,111.0,65,0
408,12,12,0,0,24,125.0,67,0
409,13,13,0,0,26,142.0,66,0
410,13,15,0,0,28,162.0,68,0
411,15,15,0,0,30,192.0,68,0
412,15,16,0,0,31,215.0,69,0
413,15,18,0,0,33,240.0,68,0
414,15,16,0,0,31,219.0,68,0
415,14,16,0,0,30,197.0,67,0
416,14,15,0,0,29,184.0,67,0
417,11,15,0,0,26,160.0,69,0
418,10,14,0,0,24,148.0,69,0
419,10,13,0,0,23,136.0,67,0
420,11,12,0,0,23,133.0,67,0
421,11,12,0,0,23,137.0,67,0
422,10,11,0,0,21,128.0,67,0
423,10,10,0,1,21,120.0,66,0
424,10,9,0,0,19,106.0,66,0
425,11,9,0,0,20,95.0,66,0
426,11,8,0,0,19,87.0,66,0
427,7,9,0,0,16,75.0,66,0
428,7,10,0,0,17,79.0,64,0
429,6,10,0,0,16,78.0,65,0
430,7,11,0,0,18,77.0,64,0
431,7,12,0,0,19,82.0,65,0
432,9,12,0,0,21,91.0,64,0
433,11,12,0,0,23,113.0,62,0
434,9,13,0,0,22,100.0,61,0
435,9,11,0,0,20,87.0,66,0
436,8,9,0,0,17,73.0,66,0
437,7,10,0,0,17,64.0,67,0
438,6,9,0,0,15,56.0,67,0
439,6,7,0,0,13,45.0,68,0
440,5,8,0,0,13,44.0,69,0
441,5,8,0,0,13,37.0,68,0
442,5,9,0,1,15,40.0,68,0
443,6,9,0,1,16,43.0,68,0
444,5,8,1,1,15,42.0,68,0
445,5,8,1,1,15,43.0,68,0
446,5,8,1,1,15,37.0,68,0
447,4,8,2,2,16,37.0,72,0
448,2,7,3,2,14,36.0,70,0
449,1,7,1,1,10,20.0,69,0
450,3,5,0,0,8,16.0,69,0
451,5,6,0,0,11,26.0,69,0
452,7,6,0,0,13,37.0,72,0
453,9,8,0,0,17,54.0,71,0
454,8,9,0,0,17,70.0,70,0
455,10,12,0,0,22,92.0,70,0
456,11,13,0,0,24,116.0,70,0
457,13,13,0,0,26,142.0,71,0
458,13,15,0,1,29,171.0,70,0
459,12,15,0,1,28,157.0,70,0
460,12,13,2,2,29,146.0,71,0
461,12,13,2,2,29,137.0,71,0
462,12,13,2,2,29,131.0,70,0
463,11,12,2,2,27,125.0,71,0
464,11,11,2,2,26,120.0,69,0
465,11,12,2,2,27,125.0,68,0
466,9,12,2,2,25,117.0,69,0
467,10,13,2,2,27,122.0,69,0
468,11,13,2,2,28,122.0,69,0
469,10,12,2,2,26,122.0,67,0
470,10,13,2,2,27,135.0,67,0
471,9,12,2,2,25,131.0,67,0
472,7,11,2,2,22,125.0,68,0
473,5,11,2,2,20,126.0,67,0
474,5,10,0,0,15,68.0,67,0
475,5,8,1,0,14,47.0,67,0
476,6,7,1,0,14,42.0,67,0
477,6,8,0,0,14,44.0,67,0
478,6,7,0,0,13,47.0,66,0
479,8,8,0,1,17,57.0,65,0
480,9,8,0,1,18,68.0,65,0
481,10,9,0,1,20,82.0,64,0
482,11,12,0,1,24,99.0,65,0
483,12,12,0,1,25,118.0,65,0
484,12,11,0,1,24,110.0,66,0
485,11,11,0,1,23,97.0,66,0
486,11,9,0,1,21,87.0,67,0
487,9,8,0,1,18,76.0,68,0
488,9,8,0,1,18,66.0,68,0
489,8,7,0,1,16,64.0,69,0
490,8,6,0,1,15,67.0,70,0
491,7,3,0,1,11,50.0,69,0
492,9,3,0,1,13,52.0,68,0
493,7,3,0,1,11,45.0,67,0
494,7,2,0,1,10,42.0,66,0
495,5,1,0,1,7,35.0,66,0
496,4,3,0,1,8,34.0,65,0
497,3,1,0,1,5,28.0,63,0
498,3,1,0,1,5,26.0,63,0
499,2,2,0,0,4,8.0,63,0
500,2,5,0,0,7,14.0,63,0
501,4,4,0,0,8,21.0,62,0
502,4,6,0,0,10,31.0,61,0
503,5,7,0,0,12,43.0,65,0
504,7,8,0,0,15,58.0,66,0
505,8,9,0,0,17,75.0,66,0
506,10,11,0,0,21,95.0,68,0
507,12,12,0,0,24,119.0,65,0
508,13,12,0,0,25,143.0,67,0
509,13,12,0,0,25,126.0,65,0
510,11,12,0,0,23,112.0,68,0
511,12,10,0,0,22,100.0,69,0
512,9,9,0,0,18,86.0,70,0
513,9,9,0,0,18,76.0,71,0
514,10,8,0,0,18,68.0,68,0
515,9,8,0,1,18,61.0,70,0
516,8,8,2,1,19,57.0,70,0
517,8,8,3,2,21,56.0,71,0
518,11,7,3,2,23,58.0,70,0
519,10,5,1,1,17,51.0,70,0
520,12,8,0,0,20,54.0,70,0
521,13,8,0,0,21,61.0,72,0
522,11,8,0,0,19,69.0,76,0
523,13,10,0,0,23,92.0,77,0
524,12,11,0,0,23,98.0,79,0
525,13,12,0,0,25,116.0,79,0
526,13,12,0,0,25,130.0,78,0
527,14,12,0,0,26,150.0,78,0
528,14,13,0,0,27,175.0,76,0
529,14,12,0,0,26,156.0,76,0
530,14,11,0,0,25,140.0,75,0
531,14,10,0,0,24,126.0,76,0
532,12,11,0,0,23,112.0,76,0
533,12,9,0,0,21,98.0,79,0
534,11,7,1,0,19,84.0,77,0
535,9,8,1,1,19,75.0,78,0
536,11,7,2,2,22,78.0,77,0
537,9,9,3,2,23,80.0,77,0
538,10,10,3,4,27,87.0,75,0
539,8,10,4,4,26,90.0,75,0
540,8,9,5,5,27,100.0,76,0
541,7,10,5,5,27,100.0,76,0
542,7,9,5,5,26,110.0,75,0
543,5,8,5,5,23,108.0,73,0
544,4,7,3,3,17,69.0,73,0
545,4,7,1,1,13,38.0,73,0
546,4,9,0,0,13,33.0,72,0
547,6,10,0,0,16,45.0,73,0
548,6,12,0,0,18,59.0,72,0
549,7,12,0,1,20,75.0,72,0
550,8,14,1,1,24,95.0,71,0
551,10,15,0,0,25,117.0,71,0
552,10,16,1,0,27,140.0,71,0
553,12,16,1,2,31,166.0,72,0
554,12,15,1,3,31,149.0,71,0
555,12,16,1,3,32,143.0,71,0
556,10,16,1,3,30,134.0,73,0
557,10,14,1,3,28,126.0,73,0
558,10,14,1,3,28,120.0,73,0
559,9,12,2,3,26,117.0,76,0
560,9,11,2,3,25,120.0,75,0
561,9,12,2,3,26,119.0,75,0
562,9,12,2,3,26,125.0,75,0
563,8,14,2,3,27,126.0,75,0
564,8,13,2,3,26,126.0,73,0
565,7,12,2,3,24,126.0,72,0
566,8,13,2,3,26,141.0,71,0
567,7,11,2,3,23,138.0,71,0
568,5,11,2,3,21,135.0,71,0
569,3,11,0,1,15,79.0,69,0
570,2,12,0,1,15,65.0,69,0
571,3,13,0,0,16,72.0,68,0
572,5,13,0,0,18,85.0,69,0
573,5,13,0,0,18,102.0,70,0
574,5,15,0,0,20,121.0,68,0
575,7,17,1,0,25,146.0,69,0
576,8,18,1,1,28,173.0,68,0
577,9,19,1,1,30,203.0,69,0
578,11,19,0,1,31,231.0,70,0
579,9,20,0,1,30,235.0,70,0
580,9,21,0,0,30,237.0,72,0
581,8,22,1,0,31,246.0,71,0
582,7,22,1,1,31,234.0,73,0
583,7,21,1,1,30,243.0,73,0
584,8,21,1,2,32,242.0,73,0
585,8,20,1,2,31,241.0,73,0
586,7,19,1,2,29,232.0,71,0
587,8,17,1,2,28,223.0,72,0
588,8,15,1,2,26,213.0,71,0
589,7,15,1,2,25,210.0,71,0
590,5,14,1,2,22,197.0,70,0
591,6,13,2,3,24,186.0,70,0
592,6,12,2,3,23,170.0,70,0
593,5,11,2,3,21,173.0,70,0
594,6,11,0,1,18,130.0,70,0
595,6,8,0,0,14,103.0,70,0
596,8,6,1,0,15,89.0,70,0
597,7,5,1,0,13,75.0,68,0
598,7,6,0,0,13,83.0,68,0
599,8,4,0,0,12,74.0,68,0
600,10,4,0,0,14,69.0,68,0
601,11,5,0,0,16,67.0,68,0
602,13,5,0,0,18,85.0,66,0
603,15,6,0,0,21,106.0,67,0
604,14,6,0,0,20,93.0,66,0
605,13,5,0,0,18,80.0,66,0
606,13,4,0,0,17,72.0,66,0
607,13,4,0,0,17,66.0,67,0
608,12,4,0,0,16,61.0,70,0
609,12,4,0,0,16,55.0,71,0
610,12,2,0,0,14,49.0,71,0
611,12,2,0,1,15,56.0,71,0
612,12,1,0,1,14,53.0,70,0
613,10,1,1,1,13,48.0,69,0
614,12,1,1,1,15,53.0,72,0
615,10,2,1,1,14,49.0,71,0
616,10,1,1,1,13,55.0,71,0
617,9,1,1,1,12,55.0,71,0
618,7,1,1,1,10,52.0,71,0
619,8,2,0,0,10,43.0,69,0
620,9,3,0,0,12,55.0,69,0
621,10,3,0,0,13,56.0,67,0
622,9,7,0,0,16,62.0,67,0
623,10,7,0,0,17,70.0,66,0
624,12,7,0,0,19,79.0,69,0
625,12,9,0,0,21,91.0,70,0
626,12,12,0,0,24,105.0,69,0
627,14,11,0,0,25,121.0,70,0
628,13,13,1,1,28,141.0,70,0
629,13,13,2,1,29,126.0,70,0
630,12,11,2,1,26,114.0,71,0
631,11,11,2,1,25,111.0,70,0
632,9,9,3,1,22,99.0,70,0
633,8,8,3,1,20,89.0,71,0
634,7,8,3,1,19,79.0,73,0
635,6,9,3,1,19,72.0,72,0
636,4,7,3,1,15,62.0,72,0
637,6,8,3,1,18,76.0,72,0
638,6,6,3,1,16,76.0,71,0
639,8,6,3,1,18,80.0,71,0
640,7,5,3,1,16,83.0,71,0
641,6,5,3,1,15,82.0,70,0
642,5,6,3,1,15,84.0,68,0
643,5,3,3,1,12,83.0,69,0
644,4,2,1,0,7,26.0,67,0
645,6,2,0,0,8,17.0,66,0
646,7,3,0,0,10,23.0,65,0
647,8,3,0,0,11,26.0,64,0
648,8,4,0,0,12,35.0,63,0
649,10,5,0,0,15,46.0,62,0
650,11,6,0,0,17,60.0,62,0
651,12,6,0,0,18,76.0,66,0
652,16,8,0,0,24,100.0,66,0
653,16,10,0,0,26,122.0,65,0
654,15,9,0,0,24,109.0,64,0
655,15,9,0,0,24,96.0,67,0
656,13,8,0,0,21,86.0,67,0
657,12,7,0,0,19,79.0,66,0
658,10,6,0,0,16,70.0,67,0
659,9,6,0,0,15,61.0,67,0
660,9,6,0,0,15,59.0,69,0
661,10,6,0,0,16,55.0,68,0
662,8,5,0,0,13,46.0,66,0
663,8,6,0,0,14,47.0,65,0
664,7,8,0,0,15,47.0,64,0
665,5,6,0,1,12,43.0,63,0
666,5,7,1,1,14,43.0,63,0
667,5,7,1,1,14,48.0,65,0
668,5,7,1,1,14,49.0,65,0
669,5,9,0,0,14,42.0,64,0
670,4,6,0,0,10,39.0,68,0
671,6,7,0,0,13,44.0,69,0
672,5,8,0,0,13,46.0,69,0
673,8,7,0,0,15,54.0,68,0
674,9,7,0,0,16,64.0,68,0
675,10,9,0,0,19,77.0,67,0
676,11,9,0,0,20,92.0,68,0
677,11,11,0,0,22,109.0,67,0
678,13,12,0,0,25,130.0,68,0
679,13,13,0,0,26,119.0,67,0
680,13,13,0,0,26,107.0,68,0
681,12,12,0,0,24,95.0,69,0
682,12,12,0,0,24,91.0,69,0
683,10,9,1,2,22,77.0,70,0
684,9,8,2,2,21,68.0,70,0
685,11,7,3,2,23,65.0,69,0
686,10,4,3,3,20,63.0,69,0
687,8,6,3,3,20,65.0,69,0
688,7,4,3,3,17,64.0,69,0
689,8,5,1,1,15,43.0,71,0
690,7,8,0,0,15,41.0,72,0
691,10,9,0,0,19,56.0,72,0
692,7,11,0,0,18,59.0,72,0
693,9,10,0,0,19,67.0,72,0
694,8,12,0,0,20,77.0,72,0
695,9,13,0,0,22,97.0,75,0
