t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,26,30,0,2,58,1576.0,65,2
52,26,30,0,2,58,1634.0,63,2
53,26,30,0,2,58,1692.0,63,2
54,26,30,0,1,57,1712.0,62,2
55,26,30,0,0,56,1732.0,62,2
56,26,30,0,0,56,1788.0,62,2
57,26,30,0,0,56,1844.0,66,2
58,26,30,0,0,56,1900.0,66,2
59,26,30,0,0,56,1956.0,66,2
60,26,30,0,0,56,2012.0,66,3
61,26,30,0,0,56,2068.0,66,3
62,26,30,0,1,57,2125.0,65,3
63,24,28,0,1,53,1982.0,65,0
64,22,26,0,1,49,1839.0,64,0
65,20,24,0,1,45,1694.0,64,0
66,18,22,0,1,41,1548.0,64,0
67,16,20,0,1,37,1399.0,64,0
68,15,18,0,1,34,1297.0,64,0
69,13,16,1,1,31,1145.0,63,0
70,11,15,1,1,28,1036.0,63,0
71,9,14,2,2,27,929.0,62,0
72,8,12,2,2,24,819.0,62,0
73,6,10,2,2,20,665.0,61,0
74,4,8,2,3,17,510.0,61,0
75,3,7,2,3,15,397.0,61,0
76,2,6,2,3,13,324.0,62,0
77,2,4,2,3,11,208.0,61,0
78,3,3,2,3,11,137.0,61,0
79,4,0,2,3,9,64.0,61,0
80,4,0,2,3,9,73.0,60,0
81,5,0,2,3,10,83.0,59,0
82,6,0,2,3,11,94.0,60,0
83,6,0,2,3,11,105.0,61,0
84,7,0,2,3,12,117.0,59,0
85,6,0,2,3,11,118.0,59,0
86,6,0,2,3,11,120.0,58,0
87,6,1,3,3,13,124.0,57,0
88,5,2,3,3,13,128.0,62,0
89,5,3,2,3,13,131.0,64,0
90,5,3,2,4,14,137.0,64,0
91,5,4,2,4,15,152.0,64,0
92,5,4,2,4,15,159.0,64,0
93,4,5,2,4,15,167.0,65,0
94,3,5,3,4,15,175.0,66,0
95,2,6,3,4,15,184.0,67,0
96,1,7,3,4,15,193.0,67,0
97,0,8,3,4,15,203.0,66,0
98,0,9,3,4,16,219.0,67,0
99,0,10,3,5,18,237.0,67,0
100,0,10,3,5,18,255.0,67,0
101,0,11,4,6,21,276.0,66,0
102,1,11,5,6,23,299.0,67,0
103,2,12,5,6,25,324.0,66,0
104,2,13,5,6,26,350.0,68,0
105,3,14,5,6,28,378.0,69,0
106,3,14,5,7,29,407.0,68,0
107,4,14,5,7,30,437.0,68,0
108,4,15,6,7,32,469.0,69,0
109,5,15,6,7,33,480.0,68,0
110,5,14,6,7,32,490.0,70,0
111,6,13,6,7,32,500.0,70,0
112,7,12,6,7,32,511.0,71,0
113,8,11,6,7,32,523.0,74,0
114,9,10,6,7,32,536.0,74,0
115,9,9,6,7,31,548.0,74,0
116,10,9,6,7,32,580.0,75,0
117,11,8,6,7,32,592.0,77,0
118,11,7,6,7,31,603.0,77,0
119,12,6,6,7,31,614.0,76,0
120,12,5,6,7,30,625.0,77,0
121,13,4,6,7,30,637.0,77,0
122,14,2,6,7,29,635.0,77,0
123,15,1,6,8,30,647.0,77,1
124,14,1,7,8,30,676.0,77,1
125,14,1,7,9,31,690.0,77,1
126,14,1,6,7,28,485.0,75,2
127,13,1,4,5,23,335.0,74,2
128,13,2,2,3,20,226.0,73,2
129,12,3,0,1,16,183.0,73,2
130,12,4,0,0,16,169.0,73,2
131,11,6,1,0,18,165.0,72,2
132,11,8,1,0,20,164.0,72,2
133,11,8,2,1,22,165.0,74,2
134,11,10,1,2,24,165.0,73,2
135,12,10,1,2,25,188.0,74,2
136,13,11,0,4,28,193.0,73,2
137,13,14,0,1,28,192.0,72,2
138,14,14,0,0,28,197.0,75,2
139,13,15,0,0,28,205.0,75,2
140,14,17,0,0,31,217.0,77,2
141,14,18,0,1,33,231.0,77,2
142,15,18,1,1,35,266.0,78,2
143,18,20,1,2,41,307.0,79,2
144,18,22,1,2,43,349.0,78,2
145,20,22,1,1,44,390.0,79,2
146,20,24,1,1,46,435.0,78,2
147,23,26,1,1,51,486.0,77,2
148,23,26,1,1,51,537.0,77,2
149,24,28,1,2,55,592.0,76,3
150,25,29,1,2,57,649.0,78,3
151,27,31,1,1,60,707.0,77,3
152,25,29,1,1,56,671.0,77,0
153,24,28,1,0,53,624.0,77,0
154,23,27,1,0,51,590.0,76,0
155,22,26,1,0,49,555.0,76,0
156,21,25,1,1,48,523.0,75,0
157,19,23,1,2,45,490.0,74,0
158,18,21,1,2,42,455.0,74,0
159,17,21,1,2,41,441.0,74,0
160,17,19,1,2,39,427.0,74,0
161,15,19,1,2,37,411.0,73,0
162,14,17,1,2,34,388.0,72,0
163,13,16,2,2,33,353.0,72,0
164,11,15,2,3,31,317.0,72,0
165,11,13,2,3,29,298.0,72,0
166,10,13,2,3,28,278.0,71,0
167,10,12,2,3,27,253.0,70,0
168,9,12,2,3,26,231.0,70,0
169,9,10,2,3,24,222.0,72,0
170,9,10,2,3,24,216.0,73,0
171,10,9,2,3,24,224.0,73,0
172,9,10,2,3,24,247.0,73,0
173,10,11,2,3,26,273.0,72,0
174,11,12,2,3,28,301.0,72,0
175,12,12,2,3,29,330.0,75,0
176,13,14,2,3,32,362.0,76,0
177,13,14,2,3,32,393.0,75,0
178,14,15,2,3,34,427.0,75,0
179,15,16,2,3,36,463.0,75,0
180,15,16,2,3,36,499.0,75,0
181,15,16,3,4,38,537.0,75,0
182,15,16,4,5,40,577.0,75,0
183,15,16,4,6,41,618.0,75,0
184,15,16,5,6,42,660.0,75,0
185,15,14,5,6,40,672.0,74,0
186,15,11,6,7,39,661.0,75,0
187,15,10,6,8,39,687.0,75,0
188,15,9,6,8,38,713.0,75,0
189,15,9,7,8,39,740.0,75,0
190,15,8,7,8,38,766.0,74,0
191,15,8,7,8,38,792.0,75,0
192,15,8,7,8,38,830.0,75,0
193,15,9,7,8,39,869.0,75,0
194,15,10,7,8,40,909.0,75,0
195,15,10,7,8,40,949.0,74,0
196,15,11,7,8,41,990.0,75,0
197,15,11,7,8,41,1031.0,75,0
198,15,12,7,8,42,1073.0,73,0
199,15,13,8,8,44,1117.0,75,0
200,15,13,8,9,45,1162.0,75,0
201,15,14,8,9,46,1208.0,75,0
202,15,14,8,9,46,1254.0,75,0
203,15,15,8,9,47,1301.0,75,0
204,15,15,8,9,47,1348.0,75,0
205,15,15,8,9,47,1395.0,76,0
206,15,15,8,9,47,1442.0,78,0
207,15,15,8,9,47,1489.0,80,0
208,15,15,8,9,47,1536.0,78,0
209,15,15,8,9,47,1583.0,77,0
210,15,15,8,9,47,1630.0,78,0
211,12,15,8,9,44,1548.0,78,0
212,11,14,8,9,42,1445.0,77,1
213,9,13,8,9,39,1342.0,76,1
214,7,13,8,9,37,1241.0,75,1
215,8,13,6,7,34,931.0,76,2
216,9,13,4,5,31,704.0,74,2
217,9,13,2,4,28,501.0,75,2
218,10,13,1,2,26,334.0,73,2
219,13,13,0,1,27,313.0,74,2
220,12,16,0,0,28,328.0,74,2
221,10,17,0,0,27,300.0,73,2
222,11,17,0,1,29,297.0,74,2
223,11,17,0,2,30,248.0,74,2
224,13,18,0,2,33,253.0,78,2
225,14,18,0,3,35,261.0,78,2
226,15,20,0,3,38,298.0,78,2
227,16,19,0,4,39,309.0,78,2
228,18,20,0,2,40,314.0,78,2
229,19,20,0,1,40,326.0,79,2
230,20,22,0,1,43,369.0,79,2
231,21,23,1,1,46,415.0,77,2
232,23,25,0,0,48,452.0,78,2
233,24,25,0,0,49,501.0,78,2
234,24,27,0,0,51,552.0,78,2
235,25,27,0,1,53,605.0,76,2
236,25,27,0,2,54,659.0,76,2
237,26,29,0,2,57,716.0,76,2
238,26,29,1,3,59,775.0,75,2
239,27,30,1,0,58,825.0,75,2
240,27,30,1,0,58,883.0,75,2
241,27,31,1,0,59,942.0,74,2
242,28,31,1,0,60,1001.0,74,2
243,29,32,1,0,62,1063.0,76,2
244,30,32,1,0,63,1126.0,75,3
245,30,32,1,1,64,1190.0,75,3
246,30,32,1,1,64,1254.0,75,3
247,28,30,1,1,60,1184.0,73,0
248,26,28,1,1,56,1115.0,73,0
249,24,26,1,1,52,1045.0,71,0
250,22,24,1,1,48,973.0,70,0
251,20,23,1,1,45,901.0,70,0
252,18,21,1,1,41,827.0,69,0
253,17,19,1,1,38,752.0,69,0
254,16,19,1,1,37,729.0,67,0
255,16,16,1,1,34,676.0,67,0
256,15,14,1,1,31,595.0,67,0
257,13,12,2,1,28,542.0,66,0
258,11,11,2,1,25,458.0,66,0
259,11,8,2,1,22,395.0,66,0
260,10,6,2,2,20,310.0,66,0
261,9,5,2,2,18,248.0,68,0
262,9,4,2,2,17,220.0,71,0
263,8,2,2,2,14,161.0,72,0
264,8,1,2,2,13,132.0,74,0
265,8,1,2,2,13,123.0,72,0
266,9,1,2,2,14,137.0,74,0
267,11,1,2,2,16,153.0,75,0
268,12,2,2,2,18,171.0,74,0
269,11,3,2,2,18,188.0,73,0
270,12,4,2,2,20,208.0,74,0
271,13,4,2,2,21,229.0,71,0
272,13,5,2,2,22,251.0,71,0
273,14,5,2,2,23,274.0,71,0
274,14,6,3,2,25,299.0,70,0
275,14,6,3,3,26,325.0,71,0
276,14,7,5,4,30,355.0,70,0
277,14,8,6,4,32,387.0,70,0
278,14,8,7,6,35,422.0,70,0
279,14,9,7,7,37,459.0,70,0
280,14,10,7,7,38,497.0,75,0
281,14,10,7,7,38,535.0,75,0
282,14,11,7,7,39,574.0,74,0
283,14,12,7,7,40,614.0,75,0
284,14,13,7,7,41,655.0,73,0
285,14,13,7,7,41,696.0,75,0
286,14,14,7,7,42,738.0,74,0
287,14,14,7,7,42,780.0,76,0
288,14,15,7,7,43,823.0,75,0
289,14,15,7,7,43,866.0,76,0
290,14,15,7,7,43,909.0,74,0
291,14,15,7,7,43,952.0,74,0
292,14,15,8,7,44,996.0,75,0
293,14,15,9,7,45,1041.0,76,0
294,14,15,9,8,46,1087.0,76,0
295,14,15,9,9,47,1134.0,77,0
296,14,15,9,9,47,1181.0,75,0
297,14,15,9,9,47,1228.0,75,0
298,14,15,9,9,47,1275.0,74,0
299,14,15,9,9,47,1322.0,75,0
300,14,15,9,9,47,1369.0,75,0
301,14,15,9,9,47,1416.0,76,0
302,14,13,9,9,45,1416.0,75,0
303,14,12,9,9,44,1439.0,76,0
304,14,11,9,9,43,1461.0,75,0
305,14,10,9,9,42,1482.0,75,0
306,14,9,9,9,41,1503.0,75,0
307,14,7,9,9,39,1481.0,75,1
308,12,5,9,9,35,1306.0,75,1
309,10,6,9,10,35,1203.0,74,1
310,8,6,8,8,30,858.0,76,2
311,6,7,6,7,26,607.0,74,2
312,4,9,4,4,21,355.0,76,2
313,3,9,3,2,17,197.0,75,2
314,3,10,1,0,14,82.0,76,2
315,3,9,0,0,12,43.0,76,2
316,4,11,0,0,15,54.0,76,2
317,4,12,0,0,16,70.0,78,2
318,6,14,0,0,20,86.0,76,2
319,7,13,0,0,20,101.0,78,2
320,9,14,1,2,26,127.0,77,2
321,10,15,0,1,26,148.0,78,2
322,11,17,0,0,28,174.0,79,2
323,11,17,0,0,28,202.0,79,2
324,13,19,0,0,32,234.0,80,2
325,14,21,0,0,35,269.0,80,2
326,16,21,0,0,37,306.0,80,2
327,18,23,0,0,41,347.0,82,2
328,20,24,0,0,44,391.0,80,2
329,21,25,0,0,46,437.0,79,2
330,22,26,0,1,49,486.0,78,2
331,23,27,0,1,51,537.0,76,2
332,24,30,0,1,55,592.0,75,2
333,26,31,0,0,57,646.0,75,2
334,27,32,0,0,59,705.0,75,2
335,27,32,0,0,59,763.0,71,3
336,29,32,0,0,61,824.0,75,3
337,29,32,0,0,61,885.0,76,3
338,27,30,0,1,58,838.0,75,0
339,25,28,0,1,54,789.0,75,0
340,24,26,0,1,51,741.0,75,0
341,21,24,0,1,46,691.0,74,0
342,19,22,1,1,43,641.0,74,0
343,19,20,1,1,41,613.0,74,0
344,17,18,1,1,37,562.0,73,0
345,16,17,1,1,35,548.0,72,0
346,13,17,1,1,32,496.0,72,0
347,12,15,1,1,29,458.0,72,0
348,10,15,2,1,28,422.0,76,0
349,8,14,3,1,26,361.0,75,0
350,6,13,3,3,25,302.0,75,0
351,4,11,4,3,22,244.0,75,0
352,2,11,4,4,21,209.0,76,0
353,3,10,4,4,21,170.0,74,0
354,1,8,4,4,17,125.0,76,0
355,2,8,4,4,18,122.0,76,0
356,3,9,4,4,20,142.0,75,0
357,4,9,4,4,21,163.0,73,0
358,4,10,4,4,22,185.0,72,0
359,5,11,5,4,25,210.0,71,0
360,6,12,6,5,29,239.0,71,0
361,6,13,6,5,30,269.0,71,0
362,6,13,6,6,31,300.0,71,0
363,7,14,6,6,33,333.0,70,0
364,8,14,6,7,35,368.0,71,0
365,8,15,6,6,35,402.0,70,0
366,9,15,7,6,37,439.0,71,0
367,10,15,7,6,38,477.0,70,0
368,10,15,7,6,38,515.0,72,0
369,11,15,7,7,40,555.0,71,0
370,12,15,7,7,41,596.0,71,0
371,13,15,7,7,42,638.0,72,0
372,13,15,7,7,42,680.0,71,0
373,14,15,7,7,43,723.0,73,0
374,14,15,7,7,43,766.0,72,0
375,14,15,7,7,43,809.0,71,0
376,14,15,7,7,43,852.0,72,0
377,14,15,7,7,43,895.0,72,0
378,14,15,7,7,43,938.0,70,0
379,14,15,7,7,43,981.0,71,0
380,14,15,7,7,43,1024.0,70,0
381,14,14,7,7,42,1030.0,71,0
382,14,13,7,7,41,1035.0,70,0
383,14,12,7,8,41,1041.0,71,0
384,14,11,8,8,41,1047.0,70,0
385,14,10,8,8,40,1052.0,69,0
386,14,9,8,8,39,1057.0,70,0
387,14,8,8,8,38,1061.0,71,0
388,14,7,8,8,37,1065.0,72,0
389,14,7,8,8,37,1102.0,70,0
390,14,6,8,8,36,1104.0,71,0
391,14,6,8,8,36,1140.0,75,0
392,14,5,8,8,35,1141.0,76,0
393,14,5,8,8,35,1142.0,76,0
394,14,5,8,8,35,1143.0,76,0
395,14,4,8,8,34,1143.0,76,0
396,14,3,8,8,33,1143.0,75,0
397,14,3,8,8,33,1144.0,75,0
398,14,4,8,8,34,1173.0,74,1
399,14,2,8,8,32,1199.0,74,1
400,14,3,8,8,33,1229.0,74,1
401,13,5,7,8,33,986.0,74,2
402,13,6,6,6,31,761.0,76,2
403,12,6,4,5,27,568.0,75,2
404,12,6,2,4,24,447.0,75,2
405,12,9,0,2,23,393.0,76,2
406,13,11,0,0,24,410.0,76,2
407,13,10,0,0,23,385.0,77,2
408,14,12,0,0,26,366.0,77,2
409,14,14,0,0,28,349.0,76,2
410,14,15,0,0,29,334.0,80,2
411,13,16,0,0,29,319.0,79,2
412,13,19,0,0,32,308.0,80,2
413,15,19,0,0,34,341.0,81,2
414,16,20,0,0,36,332.0,81,2
415,17,23,0,0,40,328.0,82,2
416,15,25,0,0,40,324.0,82,2
417,16,25,1,0,42,366.0,83,2
418,18,25,1,0,44,408.0,85,3
419,19,28,1,1,49,457.0,82,3
420,21,27,1,1,50,505.0,83,3
421,20,27,1,1,49,480.0,82,0
422,19,26,1,1,47,455.0,82,0
423,18,25,3,1,47,431.0,77,0
424,18,24,3,1,46,408.0,76,0
425,18,22,3,1,44,386.0,74,0
426,17,20,3,1,41,362.0,72,0
427,16,19,3,1,39,342.0,72,0
428,18,18,3,2,41,353.0,71,0
429,16,17,3,2,38,332.0,73,0
430,14,17,3,2,36,310.0,72,0
431,13,15,3,2,33,301.0,72,0
432,13,13,3,2,31,288.0,72,0
433,12,12,3,2,29,263.0,70,0
434,10,12,3,2,27,251.0,69,0
435,9,10,3,2,24,213.0,73,0
436,7,8,3,2,20,186.0,73,0
437,8,9,3,2,22,197.0,73,0
438,9,7,3,2,21,185.0,73,0
439,9,8,3,2,22,207.0,73,0
440,10,9,3,2,24,231.0,73,0
441,9,9,3,3,24,254.0,73,0
442,10,10,4,3,27,281.0,72,0
443,11,11,4,3,29,310.0,72,0
444,12,12,4,3,31,341.0,70,0
445,13,12,4,3,32,373.0,71,0
446,13,13,4,3,33,406.0,71,0
447,14,14,6,3,37,443.0,74,0
448,14,14,6,4,38,481.0,74,0
449,14,15,6,5,40,521.0,73,0
450,14,16,6,5,41,562.0,72,0
451,14,16,6,5,41,603.0,72,0
452,14,16,6,5,41,644.0,71,0
453,14,16,6,5,41,685.0,70,0
454,14,16,6,5,41,726.0,72,0
455,14,16,6,5,41,767.0,72,0
456,14,16,6,5,41,808.0,71,0
457,14,16,6,5,41,849.0,72,0
458,14,16,6,5,41,890.0,71,0
459,14,16,7,6,43,933.0,72,0
460,14,16,8,7,45,978.0,71,0
461,14,16,8,7,45,1023.0,71,0
462,14,16,8,7,45,1068.0,70,0
463,14,16,8,7,45,1113.0,71,0
464,14,16,8,7,45,1158.0,71,0
465,14,16,8,7,45,1203.0,70,0
466,14,16,8,7,45,1248.0,72,0
467,14,16,8,7,45,1293.0,72,0
468,14,16,8,7,45,1338.0,71,0
469,14,16,8,7,45,1383.0,71,0
470,14,16,8,7,45,1428.0,72,0
471,14,16,8,7,45,1473.0,71,0
472,14,16,8,7,45,1518.0,72,0
473,14,16,8,7,45,1563.0,72,0
474,14,16,8,7,45,1608.0,71,0
475,14,15,8,7,44,1604.0,72,0
476,14,14,8,7,43,1600.0,72,0
477,14,13,8,8,43,1596.0,70,0
478,14,12,9,8,43,1594.0,72,0
479,14,11,9,8,42,1591.0,71,0
480,14,10,9,8,41,1587.0,71,0
481,13,10,9,8,40,1530.0,70,1
482,13,9,9,8,39,1471.0,70,1
483,13,8,9,8,38,1456.0,69,1
484,12,7,7,6,32,1143.0,71,2
485,13,7,5,4,29,891.0,73,2
486,13,6,3,2,24,679.0,74,2
487,12,6,1,0,19,513.0,74,2
488,13,6,0,0,19,429.0,74,2
489,13,5,0,0,18,354.0,74,2
490,13,5,0,0,18,283.0,73,2
491,14,6,0,0,20,255.0,73,2
492,13,7,0,0,20,185.0,72,2
493,14,7,0,0,21,206.0,72,2
494,15,8,0,0,23,180.0,74,2
495,16,10,0,0,26,206.0,73,2
496,18,11,1,0,30,236.0,72,2
497,18,12,1,0,31,217.0,72,2
498,19,13,1,0,33,250.0,71,2
499,21,16,1,0,38,288.0,69,3
500,22,16,1,0,39,326.0,69,3
501,24,19,1,1,45,371.0,67,3
502,22,18,1,1,42,344.0,65,0
503,21,18,2,1,42,323.0,70,0
504,19,18,2,1,40,302.0,71,0
505,17,17,2,1,37,281.0,71,0
506,15,13,2,1,31,258.0,72,0
507,15,14,2,1,32,249.0,71,0
508,13,15,2,1,31,230.0,72,0
509,12,16,2,1,31,225.0,73,0
510,11,16,2,1,30,224.0,72,0
511,10,16,2,1,29,206.0,72,0
512,9,16,2,1,28,198.0,72,0
513,8,14,2,1,25,181.0,72,0
514,7,15,2,1,25,171.0,71,0
515,7,14,3,1,25,161.0,73,0
516,7,13,5,2,27,167.0,73,0
517,6,12,4,2,24,173.0,73,0
518,7,11,4,3,25,188.0,72,0
519,8,10,4,3,25,203.0,71,0
520,8,10,4,4,26,213.0,71,0
521,9,10,4,4,27,234.0,72,0
522,10,10,5,4,29,262.0,77,0
523,11,11,5,4,31,293.0,79,0
524,11,11,5,4,31,322.0,80,0
525,12,12,5,4,33,355.0,80,0
526,12,13,5,4,34,389.0,78,0
527,12,14,5,4,35,424.0,79,0
528,14,15,5,4,38,462.0,78,0
529,14,16,5,4,39,501.0,78,0
530,14,15,5,4,38,538.0,79,0
531,14,16,5,4,39,577.0,77,0
532,14,16,5,4,39,616.0,76,0
533,14,16,5,4,39,655.0,77,0
534,14,16,6,4,40,695.0,77,0
535,14,16,7,6,43,738.0,76,0
536,14,16,7,8,45,783.0,76,0
537,14,16,9,8,47,830.0,76,0
538,14,16,10,9,49,879.0,76,0
539,14,16,10,9,49,928.0,76,0
540,14,16,10,9,49,977.0,77,0
541,14,16,10,9,49,1026.0,77,0
542,14,16,10,9,49,1075.0,77,0
543,14,16,10,9,49,1124.0,78,0
544,14,16,10,9,49,1173.0,77,0
545,14,16,10,9,49,1222.0,77,0
546,14,16,10,9,49,1271.0,78,0
547,14,16,10,9,49,1320.0,78,0
548,14,16,10,9,49,1369.0,77,0
549,14,16,10,9,49,1418.0,78,0
550,14,16,11,10,51,1469.0,77,0
551,14,16,11,10,51,1520.0,76,0
552,14,16,11,10,51,1571.0,75,0
553,14,16,11,10,51,1622.0,76,0
554,14,16,11,10,51,1673.0,76,0
555,14,16,11,10,51,1724.0,75,0
556,14,16,11,10,51,1775.0,75,0
557,14,16,11,10,51,1826.0,74,0
558,14,16,11,10,51,1877.0,74,0
559,14,16,11,10,51,1928.0,76,0
560,14,16,11,10,51,1979.0,74,0
561,14,16,11,10,51,2030.0,75,0
562,14,15,11,10,50,2026.0,76,1
563,14,14,11,10,49,2021.0,76,1
564,14,14,11,10,49,1960.0,76,1
565,14,15,9,8,46,1655.0,76,2
566,13,15,8,6,42,1444.0,77,2
567,12,15,6,4,37,1213.0,77,2
568,12,15,4,3,34,1065.0,76,2
569,13,16,3,1,33,930.0,77,2
570,13,15,1,0,29,801.0,77,2
571,12,16,1,0,29,726.0,76,2
572,12,17,0,0,29,648.0,77,2
573,11,16,0,0,27,574.0,76,2
574,11,17,0,0,28,502.0,76,2
575,12,18,0,0,30,432.0,76,2
576,13,19,0,0,32,414.0,76,2
577,14,19,0,0,33,393.0,79,2
578,13,22,0,0,35,328.0,81,2
579,12,22,0,1,35,264.0,81,2
580,14,23,0,1,38,299.0,81,2
581,14,23,0,2,39,337.0,81,2
582,14,24,0,2,40,377.0,81,2
583,15,26,0,3,44,421.0,81,2
584,17,27,0,1,45,462.0,78,2
585,17,29,1,1,48,509.0,79,2
586,19,29,1,1,50,558.0,78,2
587,21,31,0,1,53,609.0,77,2
588,20,32,0,2,54,662.0,75,2
589,22,33,0,2,57,719.0,75,2
590,23,34,0,2,59,778.0,73,2
591,23,34,1,0,58,821.0,72,3
592,23,34,0,1,58,878.0,71,3
593,23,34,0,1,58,936.0,71,3
594,22,32,0,1,55,877.0,70,0
595,20,30,0,1,51,813.0,68,0
596,18,28,1,1,48,754.0,70,0
597,16,26,1,1,44,699.0,70,0
598,14,24,1,2,41,643.0,71,0
599,12,22,1,2,37,586.0,70,0
600,12,22,1,2,37,560.0,71,0
601,10,21,1,2,34,510.0,70,0
602,10,20,1,2,33,475.0,70,0
603,9,19,1,2,31,448.0,70,0
604,9,18,1,2,30,416.0,69,0
605,8,16,1,2,27,367.0,69,0
606,7,15,1,2,25,321.0,70,0
607,8,14,1,2,25,320.0,70,0
608,8,13,1,2,24,275.0,74,0
609,8,11,1,2,22,231.0,74,0
610,7,10,1,3,21,225.0,73,0
611,8,9,1,3,21,199.0,73,0
612,9,9,2,3,23,199.0,72,0
613,9,9,2,3,23,199.0,70,0
614,10,9,2,3,24,223.0,75,0
615,10,10,2,3,25,248.0,73,0
616,11,10,2,3,26,274.0,73,0
617,12,11,2,3,28,302.0,73,0
618,12,12,2,3,29,331.0,71,0
619,13,13,2,3,31,362.0,72,0
620,14,14,2,5,35,397.0,70,0
621,14,15,3,5,37,434.0,71,0
622,14,16,4,5,39,473.0,70,0
623,14,15,4,5,38,488.0,70,0
624,14,14,4,5,37,502.0,69,0
625,14,13,4,6,37,516.0,70,0
626,14,12,6,6,38,532.0,69,0
627,14,11,6,7,38,549.0,68,0
628,14,10,6,7,37,566.0,67,0
629,14,10,6,7,37,603.0,68,0
630,14,9,6,7,36,620.0,68,0
631,14,8,6,7,35,636.0,68,0
632,14,7,6,7,34,651.0,67,0
633,14,7,6,7,34,667.0,69,0
634,14,7,6,7,34,684.0,70,0
635,14,6,6,7,33,700.0,68,0
636,14,6,6,7,33,716.0,69,0
637,14,7,6,7,34,750.0,66,0
638,14,6,6,7,33,765.0,66,0
639,14,6,6,7,33,780.0,67,0
640,14,5,6,7,32,794.0,67,0
641,14,6,6,7,33,827.0,67,0
642,14,7,6,7,34,861.0,68,0
643,14,8,6,7,35,896.0,67,0
644,14,8,6,7,35,931.0,66,0
645,14,9,7,7,37,968.0,66,0
646,14,9,7,7,37,1005.0,67,0
647,14,10,7,8,39,1044.0,69,0
648,14,11,7,8,40,1084.0,69,0
649,14,11,7,8,40,1124.0,68,0
650,14,12,7,8,41,1165.0,67,0
651,14,13,7,8,42,1207.0,68,0
652,14,13,7,8,42,1249.0,68,0
653,14,14,7,8,43,1292.0,67,0
654,14,14,7,8,43,1335.0,68,1
655,14,15,7,8,44,1379.0,68,1
656,13,15,7,8,43,1366.0,67,1
657,12,15,5,6,38,1095.0,66,2
658,11,15,3,4,33,891.0,65,2
659,11,15,1,2,29,706.0,64,2
660,11,14,0,0,25,592.0,65,2
661,10,14,0,0,24,541.0,65,2
662,10,14,0,0,24,544.0,65,2
663,10,13,0,1,24,493.0,65,2
664,9,14,0,2,25,444.0,63,2
665,9,14,0,2,25,396.0,63,2
666,8,15,0,3,26,370.0,63,2
667,8,16,0,3,27,326.0,63,2
668,8,15,0,3,26,281.0,64,2
669,8,16,0,3,27,239.0,65,2
670,8,16,0,3,27,247.0,70,2
671,8,17,1,3,29,207.0,73,2
672,10,18,1,1,30,219.0,76,2
673,10,18,1,0,29,223.0,75,2
674,11,17,0,0,28,230.0,76,2
675,11,19,0,0,30,260.0,75,2
676,13,19,0,0,32,292.0,75,2
677,13,21,0,2,36,328.0,75,2
678,13,23,0,2,38,366.0,73,2
679,14,24,0,2,40,406.0,72,2
680,15,26,0,2,43,449.0,72,2
681,19,27,0,2,48,496.0,73,2
682,19,28,0,3,50,544.0,73,2
683,19,30,1,1,51,587.0,72,2
684,20,30,1,1,52,639.0,73,2
685,22,32,1,1,56,695.0,72,2
686,22,33,1,1,57,752.0,71,2
687,23,33,1,1,58,810.0,70,2
688,24,34,1,2,61,871.0,70,2
