t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,10,10,4,3,27,113.0,70,0
52,8,7,4,4,23,107.0,69,0
53,9,8,4,4,25,118.0,69,0
54,7,9,2,2,20,85.0,68,0
55,6,11,0,0,17,53.0,68,0
56,4,12,0,0,16,48.0,68,0
57,3,10,0,0,13,42.0,71,0
58,4,11,0,0,15,52.0,71,0
59,6,10,0,0,16,63.0,70,0
60,7,11,0,0,18,76.0,69,0
61,8,11,0,0,19,90.0,69,0
62,10,13,1,0,24,114.0,68,0
63,11,14,1,0,26,140.0,67,0
64,9,13,1,0,23,123.0,67,0
65,9,12,1,0,22,110.0,67,0
66,9,11,1,0,21,99.0,68,0
67,6,11,1,0,18,85.0,68,0
68,6,10,1,0,17,73.0,68,0
69,7,9,2,0,18,64.0,66,0
70,6,12,2,1,21,78.0,66,0
71,5,11,3,1,20,74.0,66,0
72,5,11,3,2,21,75.0,64,0
73,6,11,3,2,22,84.0,63,0
74,4,11,3,2,20,84.0,62,0
75,2,9,3,2,16,81.0,60,0
76,0,10,3,2,15,79.0,61,0
77,1,10,3,2,16,91.0,62,0
78,1,8,3,2,14,95.0,61,0
79,1,6,1,0,8,41.0,62,0
80,2,6,0,0,8,23.0,62,0
81,4,6,0,0,10,26.0,61,0
82,4,6,0,0,10,30.0,62,0
83,6,6,0,0,12,36.0,62,0
84,7,7,0,0,14,50.0,63,0
85,8,9,0,0,17,61.0,61,0
86,9,12,0,0,21,76.0,60,0
87,10,11,0,0,21,90.0,62,0
88,12,13,1,0,26,111.0,66,0
89,11,14,1,0,26,104.0,65,0
90,13,13,1,1,28,96.0,66,0
91,11,9,1,1,22,84.0,66,0
92,10,9,1,1,21,81.0,68,0
93,11,7,1,1,20,71.0,68,0
94,9,6,1,1,17,61.0,70,0
95,10,4,1,1,16,55.0,71,0
96,7,4,1,1,13,48.0,69,0
97,7,3,1,1,12,43.0,68,0
98,6,2,1,1,10,45.0,67,0
99,5,4,1,1,11,42.0,65,0
100,5,5,1,2,13,49.0,66,0
101,3,4,1,3,11,47.0,66,0
102,3,4,2,3,12,52.0,65,0
103,3,3,3,3,12,57.0,65,0
104,3,4,3,3,13,68.0,65,0
105,3,4,3,3,13,80.0,65,0
106,4,4,3,3,14,94.0,65,0
107,5,5,3,4,17,111.0,65,0
108,4,6,4,4,18,112.0,65,0
109,4,5,2,2,13,56.0,63,0
110,5,5,0,0,10,30.0,62,0
111,6,6,0,0,12,31.0,62,0
112,5,6,0,0,11,32.0,64,0
113,7,7,0,0,14,37.0,69,0
114,9,9,1,0,19,53.0,70,0
115,10,9,1,1,21,69.0,69,0
116,11,11,1,1,24,83.0,68,0
117,11,11,1,1,24,99.0,67,0
118,13,11,1,1,26,117.0,67,0
119,11,12,1,1,25,106.0,69,0
120,9,10,1,1,21,91.0,69,0
121,9,10,1,1,21,79.0,70,0
122,8,10,1,1,20,72.0,70,0
123,6,7,1,1,15,62.0,70,0
124,7,5,1,1,14,56.0,69,0
125,5,6,2,2,15,52.0,67,0
126,6,4,2,3,15,59.0,67,0
127,6,5,2,3,16,65.0,67,0
128,7,3,3,3,16,66.0,67,0
129,5,2,3,3,13,66.0,66,0
130,4,2,3,3,12,68.0,66,0
131,3,2,3,3,11,69.0,68,0
132,1,2,3,3,9,70.0,68,0
133,1,3,3,3,10,76.0,69,0
134,1,3,1,2,7,46.0,69,0
135,1,3,1,1,6,31.0,68,0
136,2,5,0,0,7,16.0,67,0
137,4,6,0,0,10,26.0,65,0
138,5,6,0,0,11,37.0,64,0
139,5,7,0,0,12,49.0,65,0
140,6,9,0,0,15,64.0,66,0
141,8,10,0,0,18,82.0,66,0
142,10,11,0,0,21,103.0,65,0
143,10,13,0,0,23,126.0,68,0
144,10,11,0,0,21,109.0,66,0
145,10,11,1,0,22,97.0,66,0
146,9,12,1,1,23,89.0,68,0
147,10,10,1,1,22,80.0,69,0
148,7,10,1,1,19,72.0,69,0
149,6,11,1,1,19,66.0,67,0
150,6,10,1,1,18,69.0,69,0
151,6,9,1,1,17,64.0,69,0
152,6,10,1,1,18,64.0,67,0
153,9,12,1,1,23,79.0,67,0
154,8,12,1,1,22,86.0,67,0
155,9,12,1,1,23,90.0,65,0
156,8,12,1,1,22,88.0,65,0
157,8,13,1,1,23,88.0,64,0
158,5,11,1,1,18,89.0,64,0
159,5,8,0,0,13,51.0,64,0
160,6,7,0,0,13,44.0,64,0
161,9,5,0,0,14,45.0,66,0
162,9,7,0,0,16,48.0,65,0
163,9,8,0,0,17,55.0,65,0
164,10,8,0,0,18,62.0,64,0
165,12,10,0,0,22,75.0,64,0
166,12,12,0,0,24,91.0,63,0
167,13,12,0,0,25,110.0,64,0
168,14,13,0,0,27,132.0,64,0
169,13,11,0,0,24,113.0,67,0
170,13,11,0,0,24,100.0,69,0
171,11,10,0,0,21,85.0,71,0
172,10,8,0,0,18,72.0,70,0
173,11,8,0,0,19,65.0,69,0
174,10,6,0,0,16,53.0,70,0
175,12,4,0,0,16,52.0,74,0
176,13,3,0,0,16,54.0,75,0
177,11,3,0,0,14,48.0,73,0
178,12,2,0,0,14,43.0,74,0
179,10,3,0,0,13,41.0,74,0
180,11,3,0,0,14,42.0,74,0
181,11,3,1,0,15,45.0,74,0
182,10,4,1,1,16,53.0,74,0
183,8,4,2,1,15,60.0,74,0
184,8,4,2,1,15,65.0,73,0
185,7,4,3,2,16,75.0,73,0
186,8,4,3,3,18,86.0,72,0
187,9,4,3,3,19,98.0,73,0
188,9,4,5,4,22,101.0,72,0
189,9,6,3,3,21,79.0,71,0
190,8,5,1,1,15,65.0,72,0
191,9,8,0,0,17,62.0,74,0
192,10,9,0,0,19,70.0,72,0
193,11,11,0,0,22,79.0,72,0
194,11,10,0,0,21,88.0,72,0
195,12,13,0,0,25,104.0,71,0
196,14,15,0,0,29,128.0,72,0
197,16,15,0,0,31,145.0,71,0
198,17,18,0,1,36,168.0,72,0
199,14,14,0,1,29,148.0,71,0
200,12,15,1,2,30,134.0,72,0
201,10,12,2,3,27,122.0,73,0
202,9,11,2,3,25,111.0,72,0
203,7,11,2,3,23,99.0,74,0
204,4,11,2,3,20,87.0,73,0
205,4,11,2,3,20,83.0,74,0
206,6,11,2,3,22,91.0,75,0
207,5,11,2,3,21,101.0,74,0
208,3,14,2,3,22,106.0,71,0
209,3,13,2,3,21,107.0,71,0
210,5,14,2,3,24,114.0,69,0
211,3,13,2,3,21,118.0,69,0
212,0,13,2,3,18,111.0,69,0
213,0,11,2,3,16,111.0,70,0
214,3,9,0,1,13,50.0,70,0
215,3,7,0,0,10,33.0,70,0
216,3,7,0,0,10,34.0,68,0
217,5,5,0,0,10,32.0,68,0
218,6,8,0,0,14,41.0,67,0
219,7,7,0,0,14,51.0,67,0
220,9,10,0,0,19,70.0,66,0
221,10,11,1,1,23,90.0,68,0
222,11,11,1,1,24,110.0,68,0
223,13,14,1,1,29,139.0,68,0
224,13,12,1,1,27,126.0,71,0
225,13,10,1,1,25,113.0,71,0
226,10,12,1,1,24,103.0,73,0
227,10,9,1,1,21,91.0,73,0
228,10,7,1,1,19,88.0,72,0
229,10,8,1,1,20,82.0,71,0
230,10,8,1,1,20,84.0,71,0
231,10,7,1,1,19,78.0,70,0
232,9,8,1,1,19,83.0,71,0
233,12,6,1,1,20,81.0,71,0
234,9,6,1,1,17,76.0,70,0
235,11,6,1,1,19,77.0,69,0
236,10,4,1,1,16,76.0,69,0
237,8,4,3,3,18,81.0,69,0
238,8,2,3,3,16,89.0,69,0
239,8,3,3,3,17,96.0,69,0
240,7,2,3,3,15,103.0,69,0
241,7,2,3,3,15,108.0,68,0
242,8,3,3,3,17,125.0,68,0
243,8,5,3,3,19,131.0,69,0
244,8,5,1,1,15,75.0,69,0
245,9,6,0,0,15,64.0,67,0
246,9,7,0,0,16,70.0,65,0
247,9,7,0,0,16,77.0,66,0
248,10,9,0,0,19,87.0,65,0
249,10,9,0,0,19,98.0,64,0
250,11,11,0,0,22,112.0,63,0
251,13,12,0,0,25,128.0,66,0
252,13,15,0,0,28,156.0,66,0
253,13,14,0,0,27,173.0,66,0
254,11,14,0,0,25,148.0,67,0
255,10,14,0,0,24,127.0,68,0
256,9,13,0,0,22,109.0,68,0
257,7,14,1,1,23,96.0,69,0
258,5,12,1,1,19,80.0,70,0
259,5,11,1,1,18,75.0,71,0
260,6,11,1,1,19,77.0,70,0
261,7,12,1,1,21,86.0,70,0
262,5,10,1,1,17,80.0,75,0
263,6,11,1,1,19,82.0,78,0
264,5,11,1,1,18,80.0,78,0
265,7,11,1,1,20,85.0,77,0
266,7,9,1,1,18,86.0,77,0
267,7,10,1,1,19,89.0,77,0
268,7,11,1,1,20,87.0,78,0
269,6,9,0,0,15,58.0,77,0
270,4,9,0,0,13,52.0,76,0
271,6,9,0,0,15,54.0,76,0
272,8,9,0,0,17,59.0,75,0
273,6,10,0,0,16,70.0,75,0
274,7,10,0,0,17,84.0,76,0
275,9,12,0,0,21,104.0,75,0
276,10,14,0,0,24,127.0,73,0
277,10,15,0,0,25,149.0,73,0
278,12,16,1,0,29,177.0,72,0
279,12,16,1,0,29,160.0,74,0
280,11,15,2,1,29,147.0,78,0
281,11,14,2,1,28,135.0,79,0
282,9,14,2,1,26,127.0,79,0
283,9,13,2,1,25,118.0,79,0
284,8,13,2,1,24,111.0,79,0
285,7,12,2,1,22,105.0,77,0
286,6,11,2,1,20,100.0,75,0
287,6,12,2,1,21,107.0,74,0
288,7,10,2,1,20,104.0,72,0
289,6,10,2,1,19,107.0,72,0
290,5,9,2,1,17,97.0,71,0
291,4,8,3,2,17,91.0,71,0
292,3,7,3,2,15,89.0,71,0
293,2,7,3,1,13,82.0,71,0
294,4,6,2,0,12,35.0,71,0
295,3,6,0,0,9,24.0,69,0
296,3,2,0,0,5,13.0,66,0
297,5,3,0,0,8,21.0,67,0
298,6,3,0,0,9,30.0,64,0
299,7,4,0,0,11,41.0,67,0
300,9,4,1,0,14,55.0,67,0
301,11,6,1,0,18,73.0,67,0
302,11,6,0,0,17,88.0,66,0
303,14,8,0,0,22,109.0,68,0
304,13,8,0,1,22,98.0,68,0
305,10,6,0,1,17,83.0,69,0
306,10,6,0,1,17,74.0,70,0
307,10,6,1,1,18,67.0,71,0
308,9,7,1,1,18,70.0,71,0
309,9,6,1,1,17,65.0,72,0
310,9,7,1,1,18,64.0,73,0
311,9,7,1,2,19,68.0,72,0
312,10,6,2,2,20,71.0,72,0
313,8,7,2,2,19,75.0,70,0
314,9,7,2,2,20,78.0,70,0
315,10,7,2,2,21,86.0,70,0
316,9,8,2,2,21,93.0,70,0
317,9,8,2,2,21,94.0,72,0
318,9,7,2,2,20,99.0,72,0
319,9,7,0,0,16,63.0,71,0
320,8,7,0,0,15,65.0,70,0
321,9,8,0,0,17,69.0,70,0
322,10,9,0,0,19,83.0,71,0
323,11,11,0,0,22,102.0,72,0
324,13,10,0,0,23,120.0,70,0
325,14,11,0,0,25,143.0,70,0
326,16,14,0,0,30,173.0,69,0
327,18,15,0,0,33,202.0,70,0
328,19,17,0,0,36,238.0,69,0
329,19,15,0,0,34,217.0,70,0
330,17,16,0,0,33,203.0,70,0
331,17,13,1,1,32,188.0,69,0
332,16,13,1,1,31,177.0,70,0
333,15,12,1,1,29,166.0,71,0
334,15,11,1,1,28,156.0,70,0
335,15,11,1,1,28,149.0,70,0
336,14,11,1,1,27,140.0,74,0
337,14,13,1,1,29,142.0,75,0
338,12,14,1,1,28,138.0,74,0
339,10,14,1,1,26,133.0,74,0
340,11,14,1,1,27,142.0,74,0
341,11,12,1,1,25,135.0,74,0
342,11,15,1,1,28,157.0,74,0
343,10,12,1,1,24,140.0,73,0
344,8,13,0,0,21,114.0,72,0
345,6,12,0,0,18,104.0,70,0
346,6,12,0,0,18,99.0,69,0
347,7,13,0,0,20,119.0,67,0
348,8,14,0,0,22,139.0,71,0
349,10,14,0,0,24,163.0,71,0
350,12,16,0,0,28,191.0,72,0
351,12,18,0,0,30,220.0,74,0
352,14,19,0,0,33,253.0,73,0
353,15,20,0,0,35,288.0,72,0
354,14,18,0,0,32,265.0,75,0
355,14,17,0,0,31,247.0,77,0
356,13,18,0,0,31,232.0,76,0
357,12,17,0,0,29,215.0,77,0
358,11,16,0,0,27,196.0,76,0
359,11,14,0,0,25,179.0,77,0
360,12,13,2,0,27,181.0,74,0
361,11,11,2,0,24,166.0,75,0
362,10,10,2,1,23,153.0,72,0
363,9,8,2,2,21,138.0,72,0
364,9,9,2,2,22,144.0,71,0
365,8,9,2,2,21,135.0,71,0
366,6,7,2,2,17,120.0,71,0
367,4,5,3,2,14,104.0,70,0
368,4,4,3,3,14,100.0,70,0
369,3,2,3,3,11,84.0,67,0
370,2,2,3,3,10,81.0,67,0
371,1,1,3,3,8,64.0,67,0
372,1,0,3,3,7,69.0,65,0
373,1,1,3,3,8,66.0,66,0
374,0,1,1,1,3,17.0,65,0
375,0,2,0,0,2,4.0,67,0
376,1,4,0,0,5,9.0,66,0
377,2,6,0,0,8,17.0,65,0
378,2,6,0,0,8,25.0,64,0
379,3,8,0,0,11,36.0,64,0
380,4,9,0,0,13,49.0,63,0
381,5,9,0,0,14,63.0,65,0
382,7,11,0,0,18,81.0,64,0
383,7,12,0,0,19,100.0,65,0
384,7,12,0,0,19,87.0,66,0
385,7,12,0,0,19,77.0,65,0
386,5,10,0,1,16,66.0,66,0
387,5,10,1,1,17,59.0,67,0
388,3,10,1,1,15,53.0,67,0
389,3,9,1,1,14,50.0,68,0
390,4,10,1,1,16,54.0,67,0
391,4,11,1,1,17,60.0,68,0
392,6,11,1,1,19,63.0,71,0
393,6,10,1,1,18,67.0,72,0
394,7,11,1,1,20,76.0,72,0
395,7,11,1,1,20,82.0,70,0
396,7,10,1,1,19,86.0,70,0
397,6,12,1,1,20,90.0,70,0
398,6,10,1,1,18,91.0,69,0
399,6,9,0,0,15,51.0,70,0
400,7,8,0,0,15,46.0,69,0
401,8,7,0,0,15,47.0,67,0
402,8,6,0,0,14,43.0,67,0
403,10,7,0,0,17,54.0,66,0
404,13,8,0,0,21,66.0,65,0
405,13,9,0,0,22,78.0,65,0
406,14,10,0,0,24,99.0,66,0
407,16,12,0,0,28,119.0,65,0
408,17,12,0,0,29,141.0,66,0
409,14,12,0,0,26,126.0,66,0
410,15,10,0,0,25,108.0,68,0
411,13,9,0,0,22,92.0,69,0
412,13,8,0,0,21,79.0,69,0
413,13,7,0,0,20,68.0,70,0
414,12,6,0,0,18,58.0,71,0
415,9,6,0,0,15,52.0,71,0
416,9,3,0,0,12,44.0,70,0
417,11,3,0,0,14,50.0,67,0
418,12,3,0,0,15,49.0,66,0
419,11,3,0,0,14,50.0,66,0
420,10,4,0,0,14,48.0,65,0
421,11,5,0,0,16,52.0,65,0
422,10,6,0,0,16,52.0,65,0
423,9,6,0,0,15,60.0,64,0
424,9,5,1,1,16,66.0,64,0
425,8,5,1,1,15,71.0,63,0
426,9,4,1,1,15,70.0,63,0
427,10,4,1,1,16,80.0,62,0
428,9,4,1,1,15,70.0,62,0
429,9,4,0,0,13,57.0,64,0
430,10,7,0,0,17,60.0,63,0
431,9,6,0,0,15,61.0,63,0
432,11,9,0,0,20,71.0,62,0
433,12,11,0,0,23,90.0,62,0
434,12,11,0,0,23,99.0,62,0
435,14,12,0,0,26,113.0,67,0
436,15,13,0,0,28,128.0,67,0
437,14,13,0,0,27,141.0,68,0
438,16,15,0,0,31,161.0,68,0
439,14,16,0,0,30,143.0,68,0
440,13,12,0,0,25,124.0,70,0
441,10,12,0,0,22,104.0,69,0
442,8,10,0,1,19,86.0,69,0
443,8,11,1,1,21,81.0,70,0
444,7,12,1,1,21,67.0,69,0
445,7,10,1,1,19,61.0,69,0
446,5,9,1,1,16,49.0,69,0
447,6,10,2,1,19,66.0,74,0
448,7,10,2,1,20,66.0,74,0
449,7,8,3,3,21,69.0,74,0
450,6,8,3,3,20,73.0,74,0
451,7,7,3,3,20,77.0,74,0
452,6,7,3,3,19,78.0,74,0
453,6,8,3,3,20,77.0,73,0
454,5,7,1,1,14,41.0,73,0
455,5,5,0,0,10,26.0,73,0
456,5,3,0,0,8,24.0,70,0
457,6,5,0,0,11,34.0,70,0
458,6,6,0,0,12,46.0,69,0
459,9,7,0,0,16,62.0,72,0
460,9,9,0,0,18,79.0,71,0
461,11,9,0,1,21,100.0,71,0
462,13,11,1,1,26,126.0,68,0
463,14,12,1,1,28,154.0,70,0
464,14,11,1,1,27,137.0,71,0
465,13,12,1,1,27,125.0,71,0
466,14,11,1,1,27,117.0,75,0
467,11,9,1,1,22,104.0,74,0
468,11,9,1,1,22,96.0,73,0
469,11,10,1,1,23,91.0,71,0
470,10,8,1,1,20,84.0,70,0
471,10,10,1,1,22,92.0,71,0
472,11,9,1,1,22,88.0,71,0
473,12,11,1,1,25,100.0,71,0
474,12,12,1,1,26,103.0,70,0
475,13,13,1,1,28,113.0,70,0
476,12,13,1,1,27,123.0,69,0
477,12,12,1,1,26,128.0,68,0
478,10,11,1,1,23,131.0,67,0
479,9,10,2,2,23,139.0,67,0
480,8,9,2,2,21,143.0,66,0
481,8,8,2,2,20,147.0,66,0
482,9,9,2,2,22,157.0,66,0
483,8,9,2,2,21,161.0,66,0
484,10,7,0,0,17,112.0,67,0
485,11,7,0,0,18,120.0,69,0
486,11,7,0,0,18,129.0,69,0
487,13,7,0,0,20,140.0,67,0
488,14,9,0,0,23,155.0,69,0
489,15,11,0,0,26,181.0,68,0
490,16,11,0,0,27,199.0,68,0
491,17,12,0,0,29,219.0,67,0
492,20,14,0,0,34,244.0,66,0
493,21,14,0,0,35,272.0,66,0
494,20,14,0,0,34,256.0,68,0
495,19,11,0,0,30,234.0,67,0
496,19,10,0,0,29,213.0,67,0
497,17,8,0,0,25,191.0,66,0
498,15,6,0,0,21,167.0,65,0
499,13,5,1,1,20,147.0,64,0
500,11,4,1,1,17,133.0,67,0
501,10,4,1,1,16,122.0,66,0
502,9,4,1,1,15,110.0,66,0
503,8,4,1,1,14,99.0,71,0
504,9,4,1,1,15,93.0,73,0
505,10,5,1,1,17,103.0,73,0
506,8,5,1,1,15,94.0,73,0
507,8,6,1,1,16,91.0,72,0
508,8,6,1,1,16,87.0,71,0
509,7,5,0,0,12,58.0,70,0
510,6,6,0,0,12,54.0,70,0
511,8,6,0,0,14,67.0,70,0
512,8,8,0,0,16,75.0,70,0
513,10,9,0,0,19,94.0,69,0
514,11,10,0,0,21,115.0,68,0
515,12,11,0,0,23,138.0,71,0
516,13,13,0,0,26,164.0,71,0
517,15,15,0,0,30,194.0,71,0
518,17,15,0,0,32,226.0,70,0
519,15,15,0,0,30,207.0,70,0
520,14,13,0,0,27,188.0,71,0
521,13,13,0,0,26,169.0,73,0
522,13,12,0,0,25,152.0,78,0
523,12,12,0,0,24,138.0,79,0
524,10,11,0,0,21,123.0,82,0
525,11,13,0,0,24,131.0,79,0
526,10,12,0,0,22,127.0,79,0
527,11,12,0,0,23,122.0,76,0
528,10,11,0,0,21,110.0,76,0
529,10,10,0,0,20,99.0,75,0
530,8,9,0,0,17,85.0,75,0
531,8,8,0,0,16,77.0,75,0
532,6,6,0,0,12,62.0,75,0
533,4,7,0,0,11,52.0,74,0
534,3,6,0,0,9,46.0,73,0
535,2,5,0,0,7,42.0,72,0
536,1,3,1,1,6,26.0,72,0
537,0,3,3,3,9,18.0,71,0
538,1,4,3,4,12,30.0,69,0
539,1,4,4,5,14,44.0,68,0
540,2,6,5,5,18,62.0,69,0
541,2,6,5,5,18,80.0,69,0
542,1,7,5,5,18,94.0,68,0
543,2,8,5,5,20,111.0,67,0
544,1,9,3,3,16,96.0,69,0
545,1,10,1,1,13,78.0,69,0
546,2,12,0,0,14,79.0,68,0
547,2,12,0,0,14,92.0,68,0
548,3,14,0,0,17,109.0,67,0
549,4,16,1,0,21,130.0,69,0
550,4,17,1,1,23,153.0,69,0
551,6,18,0,0,24,174.0,68,0
552,7,18,1,2,28,202.0,69,0
553,8,21,2,2,33,235.0,70,0
554,8,20,2,2,32,219.0,70,0
555,8,19,2,3,32,207.0,71,0
556,8,18,3,3,32,200.0,72,0
557,7,19,3,3,32,195.0,73,0
558,6,16,3,3,28,186.0,73,0
559,4,16,3,3,26,176.0,76,0
560,4,16,3,3,26,170.0,76,0
561,4,15,3,3,25,187.0,78,0
562,3,13,3,3,22,179.0,77,0
563,4,13,3,3,23,181.0,77,0
564,4,12,1,1,18,126.0,76,0
565,6,11,0,0,17,99.0,75,0
566,5,12,0,0,17,92.0,74,0
567,6,11,0,0,17,89.0,74,0
568,7,12,0,0,19,89.0,75,0
569,8,12,0,0,20,94.0,73,0
570,10,11,1,0,22,110.0,73,0
571,11,10,1,0,22,118.0,72,0
572,13,11,0,0,24,127.0,71,0
573,13,11,0,0,24,138.0,71,0
574,13,11,0,1,25,124.0,71,0
575,12,12,1,1,26,112.0,71,0
576,11,9,1,1,22,99.0,71,0
577,11,9,2,1,23,91.0,74,0
578,9,7,2,2,20,81.0,73,0
579,10,9,2,2,23,82.0,74,0
580,11,9,2,2,24,86.0,75,0
581,10,7,2,2,21,81.0,74,0
582,12,9,2,2,25,95.0,74,0
583,13,9,2,2,26,98.0,73,0
584,12,9,2,2,25,103.0,73,0
585,12,10,2,2,26,110.0,72,0
586,11,10,2,2,25,117.0,73,0
587,10,8,2,2,22,116.0,72,0
588,11,7,2,2,22,119.0,73,0
589,11,5,0,1,17,65.0,73,0
590,8,5,0,1,14,51.0,72,0
591,8,5,0,1,14,50.0,70,0
592,6,7,0,0,13,42.0,70,0
593,7,6,0,0,13,43.0,70,0
594,8,6,0,0,14,49.0,69,0
595,8,8,0,0,16,54.0,69,0
596,8,9,0,0,17,59.0,70,0
597,9,10,0,0,19,69.0,69,0
598,12,11,0,0,23,91.0,69,0
599,11,9,0,0,20,74.0,69,0
600,12,8,0,0,20,63.0,70,0
601,11,9,0,0,20,59.0,70,0
602,9,7,0,0,16,50.0,71,0
603,7,6,0,0,13,41.0,70,0
604,5,5,0,0,10,31.0,71,0
605,3,6,0,0,9,23.0,71,0
606,3,4,0,0,7,19.0,69,0
607,2,4,0,0,6,13.0,69,0
608,3,4,0,0,7,11.0,74,0
609,4,6,0,0,10,16.0,74,0
610,3,4,0,0,7,14.0,72,0
611,2,5,1,1,9,19.0,71,0
612,2,5,1,1,9,22.0,68,0
613,2,6,1,1,10,27.0,68,0
614,2,5,1,1,9,33.0,72,0
615,2,4,1,1,8,38.0,71,0
616,2,5,1,1,9,44.0,71,0
617,1,7,1,1,10,52.0,71,0
618,2,7,1,1,11,61.0,70,0
619,3,9,0,0,12,56.0,71,0
620,4,10,0,0,14,69.0,72,0
621,5,10,0,0,15,83.0,72,0
622,5,12,0,0,17,100.0,71,0
623,7,12,0,0,19,119.0,71,0
624,9,15,0,0,24,143.0,73,0
625,9,16,0,0,25,168.0,74,0
626,11,17,0,1,29,197.0,74,0
627,13,19,1,1,34,231.0,73,0
628,14,20,1,1,36,267.0,74,0
629,13,20,1,1,35,251.0,73,0
630,12,18,1,1,32,234.0,72,0
631,12,18,1,1,32,220.0,73,0
632,12,17,1,1,31,207.0,74,0
633,12,17,1,1,31,198.0,76,0
634,9,16,1,1,27,185.0,75,0
635,8,15,1,1,25,172.0,73,0
636,9,15,1,1,26,161.0,72,0
637,9,14,1,1,25,157.0,71,0
638,9,12,1,1,23,146.0,71,0
639,8,11,1,1,21,141.0,71,0
640,9,11,1,1,22,134.0,71,0
641,6,10,1,1,18,133.0,71,0
642,5,11,1,1,18,119.0,69,0
643,7,10,1,1,19,112.0,69,0
644,6,10,0,0,16,66.0,66,0
645,4,9,0,0,13,71.0,66,0
646,5,10,0,0,15,70.0,64,0
647,7,9,0,0,16,71.0,64,0
648,7,10,0,0,17,72.0,64,0
649,8,13,0,0,21,93.0,65,0
650,12,13,0,0,25,117.0,65,0
651,10,14,0,0,24,139.0,66,0
652,13,16,0,0,29,168.0,65,0
653,15,17,0,0,32,199.0,66,0
654,14,16,0,0,30,183.0,66,0
655,13,14,0,0,27,166.0,67,0
656,13,14,0,0,27,151.0,70,0
657,12,13,0,0,25,136.0,69,0
658,12,12,0,0,24,124.0,69,0
659,9,12,0,0,21,110.0,69,0
660,10,12,0,0,22,110.0,69,0
661,11,11,0,0,22,97.0,70,0
662,12,12,0,0,24,94.0,68,0
663,14,12,0,0,26,104.0,68,0
664,13,12,1,0,26,99.0,68,0
665,12,14,1,1,28,100.0,67,0
666,11,12,1,1,25,97.0,67,0
667,11,12,1,1,25,101.0,67,0
668,10,11,1,1,23,110.0,68,0
669,12,10,0,0,22,109.0,68,0
670,11,9,0,0,20,107.0,71,0
671,11,7,0,0,18,96.0,73,0
672,11,6,0,0,17,88.0,72,0
673,12,4,0,0,16,92.0,70,0
674,14,6,0,0,20,109.0,71,0
675,14,7,0,0,21,126.0,72,0
676,17,7,0,0,24,149.0,71,0
677,17,10,0,0,27,175.0,70,0
678,18,10,0,0,28,199.0,71,0
679,17,9,0,0,26,181.0,71,0
680,16,8,0,0,24,162.0,71,0
681,16,6,0,0,22,146.0,72,0
682,16,5,0,1,22,132.0,72,0
683,16,7,2,2,27,128.0,72,0
684,14,6,2,2,24,119.0,73,0
685,14,6,2,3,25,119.0,71,0
686,13,5,3,3,24,116.0,70,0
687,11,4,3,3,21,113.0,70,0
688,12,4,3,3,22,128.0,71,0
689,11,4,3,3,21,129.0,73,0
690,10,5,3,3,21,132.0,73,0
691,9,6,3,3,21,133.0,73,0
692,6,6,3,3,18,129.0,73,0
693,4,5,3,3,15,125.0,71,0
694,3,7,1,1,12,76.0,71,0
695,2,8,0,0,10,52.0,74,0
