t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,22,26,0,0,48,1156.0,63,0
52,20,24,0,0,44,1067.0,63,0
53,18,22,0,0,40,975.0,63,0
54,16,20,1,1,38,885.0,62,0
55,14,18,1,1,34,794.0,62,0
56,13,16,1,1,31,734.0,62,0
57,12,14,1,1,28,671.0,65,0
58,10,12,1,1,24,576.0,65,0
59,8,11,1,1,21,506.0,63,0
60,6,9,1,1,17,406.0,63,0
61,5,8,1,1,15,331.0,62,0
62,4,6,1,1,12,229.0,62,0
63,4,4,1,1,10,185.0,62,0
64,1,3,1,1,6,100.0,61,0
65,1,2,1,1,5,78.0,60,0
66,1,0,1,1,3,27.0,60,0
67,0,0,1,1,2,28.0,60,0
68,0,0,1,1,2,30.0,57,0
69,0,0,1,2,3,33.0,59,0
70,1,0,2,3,6,39.0,58,0
71,1,0,3,3,7,46.0,58,0
72,2,0,3,3,8,54.0,58,0
73,2,1,3,3,9,63.0,56,0
74,3,2,3,3,11,74.0,56,0
75,3,2,3,3,11,85.0,57,0
76,4,3,3,3,13,98.0,60,0
77,5,3,3,3,14,112.0,58,0
78,6,4,3,3,16,128.0,57,0
79,6,5,3,3,17,145.0,58,0
80,7,5,3,3,18,163.0,59,0
81,7,6,3,3,19,171.0,58,0
82,7,7,3,3,20,181.0,59,0
83,6,7,3,3,19,191.0,60,0
84,6,8,3,3,20,203.0,61,0
85,5,8,3,3,19,214.0,61,0
86,5,10,3,3,21,227.0,61,0
87,6,11,3,4,24,251.0,62,0
88,5,11,3,4,23,265.0,67,0
89,4,11,3,4,22,278.0,66,0
90,3,12,3,4,22,292.0,66,0
91,2,13,4,4,23,308.0,66,0
92,1,13,4,4,22,324.0,67,0
93,1,14,4,4,23,347.0,65,0
94,0,15,4,4,23,363.0,69,0
95,1,14,4,4,23,364.0,69,0
96,1,13,4,4,22,364.0,71,0
97,2,12,4,4,22,365.0,70,0
98,3,11,4,4,22,367.0,70,0
99,3,10,6,4,23,370.0,70,0
100,4,9,6,5,24,375.0,70,0
101,5,9,6,6,26,400.0,71,0
102,6,8,6,6,26,406.0,69,0
103,6,7,6,6,25,411.0,69,0
104,6,4,6,6,22,388.0,67,0
105,7,2,6,6,21,378.0,70,0
106,7,1,6,7,21,370.0,70,0
107,8,0,7,7,22,391.0,69,0
108,8,1,7,7,23,414.0,70,0
109,9,1,7,7,24,438.0,72,0
110,10,2,7,7,26,464.0,72,1
111,11,3,7,7,28,492.0,70,1
112,10,3,7,7,27,502.0,69,1
113,10,3,5,5,23,300.0,73,2
114,11,3,4,4,22,164.0,73,2
115,11,3,1,1,16,98.0,73,2
116,10,5,0,0,15,77.0,73,2
117,11,5,0,0,16,77.0,72,2
118,11,6,0,0,17,79.0,70,2
119,12,5,0,0,17,94.0,70,2
120,12,6,0,0,18,99.0,71,2
121,13,7,0,0,20,107.0,73,2
122,13,9,0,0,22,117.0,72,2
123,13,10,0,0,23,128.0,73,2
124,14,11,0,0,25,142.0,75,2
125,14,13,0,0,27,158.0,76,2
126,16,15,1,0,32,190.0,77,2
127,16,16,1,1,34,224.0,77,2
128,17,18,1,1,37,261.0,79,3
129,19,18,1,1,39,300.0,78,3
130,20,20,1,1,42,342.0,79,3
131,20,18,1,2,41,319.0,77,0
132,19,18,1,2,40,298.0,76,0
133,18,18,2,2,40,282.0,76,0
134,17,17,2,2,38,266.0,75,0
135,17,17,2,2,38,255.0,72,0
136,18,17,2,2,39,259.0,71,0
137,17,15,2,2,36,246.0,69,0
138,17,15,2,2,36,248.0,70,0
139,15,14,2,2,33,235.0,70,0
140,15,13,2,2,32,231.0,69,0
141,13,12,2,2,29,225.0,69,0
142,12,12,2,2,28,211.0,68,0
143,11,11,3,3,28,208.0,68,0
144,11,10,3,3,27,218.0,68,0
145,10,10,3,3,26,204.0,67,0
146,9,7,3,3,22,186.0,67,0
147,8,6,3,3,20,177.0,66,0
148,8,6,3,3,20,173.0,66,0
149,8,7,3,3,21,194.0,66,0
150,9,9,3,3,24,218.0,67,0
151,9,8,3,3,23,240.0,68,0
152,11,9,3,3,26,266.0,66,0
153,11,9,3,3,26,291.0,66,0
154,12,10,3,3,28,319.0,67,0
155,13,10,3,3,29,348.0,66,0
156,14,11,3,3,31,379.0,65,0
157,14,12,3,3,32,411.0,66,0
158,14,12,3,3,32,443.0,66,0
159,14,13,3,3,33,476.0,66,0
160,14,14,3,3,34,510.0,65,0
161,14,15,3,3,35,545.0,65,0
162,14,16,4,3,37,582.0,65,0
163,14,16,4,3,37,619.0,64,0
164,14,16,4,4,38,657.0,65,0
165,14,16,4,4,38,695.0,65,0
166,14,16,4,4,38,733.0,64,0
167,14,14,4,4,36,748.0,63,0
168,14,13,4,4,35,774.0,64,0
169,14,10,4,4,32,761.0,67,0
170,14,6,4,4,28,721.0,68,0
171,14,5,4,4,27,739.0,67,0
172,14,3,4,4,25,708.0,68,0
173,14,3,4,4,25,707.0,69,0
174,14,2,4,4,24,730.0,68,0
175,14,2,4,4,24,754.0,72,0
176,14,2,4,4,24,778.0,71,0
177,14,2,4,4,24,802.0,72,0
178,14,3,4,4,25,827.0,70,0
179,14,4,4,4,26,853.0,73,0
180,14,4,4,4,26,879.0,71,0
181,14,5,4,5,28,907.0,73,0
182,12,5,6,6,29,852.0,71,0
183,10,6,6,6,28,798.0,72,0
184,9,6,7,7,29,788.0,73,0
185,8,7,7,8,30,779.0,73,0
186,7,7,7,8,29,770.0,72,0
187,6,8,9,9,32,765.0,75,0
188,5,9,9,9,32,761.0,76,0
189,4,10,9,9,32,757.0,76,0
190,5,10,9,9,33,754.0,76,0
191,5,10,9,9,33,681.0,76,1
192,3,11,9,9,32,623.0,75,1
193,3,11,9,9,32,599.0,76,1
194,3,11,7,7,28,352.0,75,2
195,4,12,5,5,26,195.0,75,2
196,5,14,3,3,25,149.0,75,2
197,6,15,1,1,23,111.0,75,2
198,6,13,0,0,19,89.0,75,2
199,8,12,0,0,20,95.0,75,2
200,10,12,0,0,22,103.0,75,2
201,11,12,0,0,23,115.0,76,2
202,14,14,0,0,28,132.0,75,2
203,15,15,0,0,30,161.0,76,2
204,15,18,0,0,33,193.0,76,2
205,17,16,0,0,33,221.0,75,2
206,18,18,0,0,36,257.0,78,2
207,19,21,0,0,40,297.0,77,2
208,21,19,0,0,40,335.0,78,2
209,21,23,0,0,44,379.0,76,2
210,23,23,0,0,46,424.0,76,3
211,23,25,0,0,48,472.0,75,3
212,24,26,0,0,50,522.0,74,3
213,23,25,0,0,48,490.0,74,0
214,21,24,0,0,45,459.0,73,0
215,21,23,0,0,44,432.0,72,0
216,19,22,0,0,41,404.0,68,0
217,17,21,0,0,38,374.0,68,0
218,15,20,0,0,35,343.0,66,0
219,14,19,0,0,33,328.0,65,0
220,13,18,1,0,32,313.0,64,0
221,13,18,1,1,33,311.0,64,0
222,12,16,1,1,30,277.0,64,0
223,10,16,1,1,28,244.0,64,0
224,9,15,1,1,26,214.0,67,0
225,8,14,1,1,24,198.0,66,0
226,7,13,1,1,22,164.0,66,0
227,8,11,1,1,21,139.0,66,0
228,7,12,1,1,21,136.0,66,0
229,7,11,1,1,20,139.0,66,0
230,7,9,1,1,18,120.0,66,0
231,8,6,1,1,16,116.0,65,0
232,10,6,1,1,18,125.0,65,0
233,10,7,1,1,19,135.0,67,0
234,10,6,1,1,18,144.0,64,0
235,11,7,1,1,20,164.0,66,0
236,12,7,1,1,21,175.0,65,0
237,13,7,2,2,24,190.0,64,0
238,13,6,3,2,24,206.0,66,0
239,13,6,3,3,25,224.0,65,0
240,13,7,3,3,26,242.0,67,0
241,13,7,3,3,26,260.0,65,0
242,13,7,3,3,26,278.0,65,0
243,13,6,3,3,25,296.0,66,0
244,13,6,3,3,25,314.0,66,0
245,13,5,3,3,24,332.0,66,0
246,13,5,3,3,24,350.0,65,0
247,13,5,3,3,24,374.0,66,0
248,13,5,3,3,24,392.0,64,0
249,13,6,3,3,25,417.0,64,0
250,13,6,3,3,25,442.0,63,0
251,13,7,3,3,26,468.0,63,0
252,13,7,3,3,26,494.0,64,0
253,13,8,3,3,27,521.0,65,0
254,13,8,3,3,27,548.0,65,0
255,13,9,3,3,28,576.0,65,0
256,13,10,4,4,31,607.0,65,0
257,13,10,4,4,31,638.0,65,0
258,13,11,4,4,32,670.0,65,0
259,13,12,4,4,33,703.0,65,0
260,13,12,4,4,33,736.0,65,0
261,13,13,4,4,34,770.0,66,0
262,13,13,4,4,34,804.0,71,0
263,13,14,4,4,35,839.0,73,0
264,13,15,4,4,36,875.0,75,0
265,13,16,4,4,37,912.0,74,0
266,13,17,4,4,38,950.0,75,0
267,13,17,4,4,38,988.0,74,0
268,13,17,4,4,38,1026.0,75,0
269,13,15,4,4,36,1055.0,75,0
270,13,15,4,4,36,1091.0,74,0
271,13,13,4,4,34,1107.0,73,0
272,13,13,4,4,34,1133.0,74,0
273,13,11,4,4,32,1132.0,74,1
274,13,11,5,4,33,1133.0,73,1
275,13,11,6,6,36,1138.0,72,1
276,12,11,5,5,33,897.0,73,2
277,12,12,4,5,33,724.0,73,2
278,12,12,2,3,29,654.0,72,2
279,11,15,1,1,28,617.0,71,2
280,11,16,0,0,27,558.0,75,2
281,11,16,0,0,27,503.0,75,2
282,11,16,0,0,27,450.0,76,2
283,11,17,0,0,28,426.0,76,2
284,11,17,0,0,28,374.0,75,2
285,12,18,0,0,30,377.0,76,2
286,13,18,0,0,31,327.0,75,2
287,13,20,0,0,33,308.0,75,2
288,14,20,0,0,34,276.0,76,2
289,14,23,0,0,37,249.0,76,2
290,16,21,0,0,37,273.0,76,2
291,16,22,0,0,38,306.0,76,2
292,17,23,0,1,41,345.0,75,2
293,18,25,0,1,44,389.0,75,2
294,20,25,0,0,45,431.0,75,2
295,21,27,0,1,49,480.0,73,3
296,22,28,0,1,51,531.0,72,3
297,23,29,1,2,55,586.0,69,3
298,21,27,1,2,51,554.0,67,0
299,20,26,1,2,49,522.0,67,0
300,19,24,1,2,46,491.0,68,0
301,17,22,1,2,42,458.0,68,0
302,15,20,1,2,38,424.0,68,0
303,13,18,1,2,34,388.0,68,0
304,11,17,1,2,31,372.0,68,0
305,11,17,1,2,31,349.0,68,0
306,12,16,1,2,31,330.0,67,0
307,11,15,1,2,29,295.0,67,0
308,10,14,1,2,27,274.0,68,0
309,10,14,1,2,27,238.0,68,0
310,9,12,1,2,24,204.0,69,0
311,9,12,1,3,25,210.0,67,0
312,8,11,1,3,23,181.0,67,0
313,7,9,1,3,20,169.0,66,0
314,7,8,2,3,20,159.0,66,0
315,7,9,2,3,21,174.0,66,0
316,8,8,2,3,21,175.0,66,0
317,8,8,2,3,21,194.0,67,0
318,9,9,2,3,23,217.0,67,0
319,11,10,2,3,26,243.0,67,0
320,11,10,2,3,26,268.0,66,0
321,11,11,2,3,27,295.0,66,0
322,12,12,2,3,29,324.0,66,0
323,12,13,2,3,30,354.0,64,0
324,13,13,2,3,31,385.0,65,0
325,13,14,2,3,32,417.0,64,0
326,11,15,2,3,31,425.0,64,0
327,10,15,2,3,30,445.0,62,0
328,9,16,2,3,30,466.0,64,0
329,8,16,2,4,30,487.0,62,0
330,7,16,3,4,30,509.0,62,0
331,7,16,3,4,30,532.0,61,0
332,5,16,3,4,28,513.0,62,0
333,5,16,3,4,28,518.0,61,0
334,4,14,3,4,25,488.0,61,0
335,4,13,3,4,24,492.0,63,0
336,3,10,3,4,20,448.0,67,0
337,3,8,3,4,18,427.0,69,0
338,2,7,3,4,16,427.0,70,0
339,3,7,3,4,17,431.0,69,0
340,4,6,3,4,17,435.0,69,0
341,5,7,3,4,19,454.0,69,0
342,5,7,3,4,19,459.0,68,0
343,5,8,3,4,20,479.0,69,0
344,7,8,3,4,22,499.0,71,0
345,8,8,3,4,23,521.0,69,0
346,7,7,3,4,21,500.0,69,0
347,8,7,3,4,22,482.0,69,0
348,8,7,4,6,25,468.0,75,0
349,9,7,5,6,27,457.0,76,0
350,9,6,6,7,28,474.0,75,0
351,10,6,6,7,29,493.0,77,0
352,11,6,6,7,30,522.0,75,0
353,12,6,6,7,31,542.0,76,0
354,13,6,6,7,32,565.0,78,0
355,14,7,6,7,34,591.0,76,0
356,14,6,6,7,33,616.0,76,0
357,14,6,6,7,33,641.0,76,0
358,14,6,6,7,33,665.0,75,1
359,14,5,6,8,33,690.0,74,1
360,13,4,7,9,33,706.0,73,1
361,12,4,6,7,29,478.0,73,2
362,12,4,4,5,25,358.0,73,2
363,12,2,2,3,19,266.0,75,2
364,12,5,1,1,19,195.0,74,2
365,12,5,0,1,18,176.0,75,2
366,11,7,0,0,18,167.0,75,2
367,12,7,0,0,19,159.0,75,2
368,12,10,0,1,23,158.0,76,2
369,13,11,0,2,26,159.0,76,2
370,14,12,0,2,28,163.0,76,2
371,14,14,0,2,30,171.0,74,2
372,15,16,0,3,34,205.0,73,2
373,15,16,0,4,35,217.0,74,2
374,16,18,0,4,38,246.0,75,2
375,15,20,0,4,39,277.0,75,2
376,16,21,0,2,39,302.0,75,2
377,17,22,0,0,39,316.0,76,2
378,18,22,0,0,40,355.0,76,2
379,20,23,0,0,43,398.0,75,2
380,20,26,0,1,47,445.0,75,2
381,21,27,0,2,50,495.0,74,2
382,20,27,0,2,49,543.0,75,2
383,22,27,0,2,51,594.0,74,2
384,23,28,0,2,53,647.0,72,2
385,24,28,0,2,54,701.0,73,2
386,25,29,0,0,54,744.0,73,2
387,27,29,1,0,57,801.0,71,3
388,28,30,1,0,59,860.0,71,3
389,29,30,1,1,61,921.0,71,3
390,27,28,1,1,57,871.0,71,0
391,25,26,1,1,53,819.0,72,0
392,24,25,1,2,52,770.0,75,0
393,23,23,1,2,49,719.0,74,0
394,21,21,1,2,45,668.0,74,0
395,20,19,1,2,42,617.0,73,0
396,18,19,1,2,40,565.0,73,0
397,18,17,1,2,38,537.0,74,0
398,17,16,1,2,36,486.0,73,0
399,17,16,1,2,36,478.0,73,0
400,14,16,1,2,33,444.0,73,0
401,13,14,1,2,30,387.0,72,0
402,12,13,1,2,28,331.0,72,0
403,10,12,1,2,25,277.0,71,0
404,9,11,3,2,25,227.0,71,0
405,8,9,3,4,24,183.0,70,0
406,9,9,3,4,25,182.0,69,0
407,8,9,3,4,24,181.0,69,0
408,9,8,3,4,24,197.0,70,0
409,9,9,3,4,25,222.0,70,0
410,10,10,3,4,27,249.0,71,0
411,11,11,3,4,29,278.0,71,0
412,12,11,3,4,30,307.0,71,0
413,13,12,3,4,32,339.0,69,0
414,13,12,3,4,32,370.0,69,0
415,13,13,3,4,33,403.0,68,0
416,14,15,3,4,36,439.0,69,0
417,14,15,3,4,36,474.0,69,0
418,15,16,3,4,38,512.0,68,0
419,15,16,3,4,38,550.0,70,0
420,15,16,3,4,38,588.0,69,0
421,15,16,3,4,38,626.0,70,0
422,15,16,3,5,39,665.0,69,0
423,15,16,3,4,38,702.0,69,0
424,15,16,4,4,39,741.0,69,0
425,15,16,4,4,39,780.0,70,0
426,15,16,4,4,39,819.0,69,0
427,15,16,4,5,40,859.0,69,0
428,15,16,4,5,40,899.0,68,0
429,15,16,4,5,40,939.0,70,0
430,15,16,4,5,40,979.0,71,0
431,15,16,4,5,40,1019.0,71,0
432,15,16,4,5,40,1059.0,70,0
433,15,16,4,5,40,1099.0,71,0
434,15,16,4,5,40,1139.0,70,0
435,15,16,4,5,40,1179.0,75,0
436,15,16,4,5,40,1219.0,73,0
437,15,16,4,5,40,1259.0,73,0
438,15,16,4,5,40,1299.0,73,0
439,15,16,4,5,40,1339.0,73,0
440,15,16,4,6,41,1380.0,72,0
441,15,16,4,6,41,1421.0,73,0
442,15,16,5,6,42,1463.0,73,0
443,15,16,5,6,42,1505.0,72,0
444,15,16,5,6,42,1547.0,72,0
445,15,16,5,6,42,1589.0,71,0
446,15,16,5,7,43,1632.0,72,0
447,15,16,5,8,44,1676.0,74,0
448,15,16,5,8,44,1720.0,74,0
449,15,16,7,8,46,1766.0,73,0
450,14,15,7,8,44,1701.0,72,1
451,14,15,7,8,44,1638.0,71,1
452,14,14,7,8,43,1574.0,71,1
453,14,13,5,6,38,1269.0,71,2
454,15,14,3,4,36,1025.0,72,2
455,15,15,1,2,33,945.0,73,2
456,16,16,0,0,32,900.0,73,2
457,15,16,0,0,31,828.0,74,2
458,15,17,0,0,32,757.0,72,2
459,16,17,0,0,33,689.0,73,2
460,18,16,0,1,35,674.0,74,2
461,18,16,0,2,36,609.0,73,2
462,17,18,0,3,38,596.0,73,2
463,19,17,0,3,39,585.0,73,2
464,19,17,0,4,40,525.0,73,2
465,19,19,0,4,42,516.0,74,2
466,19,20,1,2,42,449.0,75,3
467,21,19,1,1,42,437.0,75,3
468,20,21,1,1,43,430.0,73,3
469,19,18,1,2,40,351.0,74,0
470,19,19,1,3,42,329.0,74,0
471,18,19,1,3,41,307.0,72,0
472,17,16,1,3,37,283.0,73,0
473,16,15,1,3,35,261.0,70,0
474,15,15,1,4,35,248.0,69,0
475,15,15,1,4,35,249.0,67,0
476,15,16,1,4,36,271.0,67,0
477,14,14,1,4,33,253.0,68,0
478,12,14,1,4,31,238.0,67,0
479,11,12,1,5,29,221.0,68,0
480,9,11,2,5,27,208.0,67,0
481,9,10,2,5,26,195.0,66,0
482,9,8,2,5,24,184.0,66,0
483,7,8,2,5,22,181.0,67,0
484,7,9,2,5,23,193.0,67,0
485,7,8,2,5,22,193.0,69,0
486,8,7,2,5,22,193.0,68,0
487,8,6,2,5,21,205.0,70,0
488,9,6,2,5,22,219.0,69,0
489,10,5,2,5,22,233.0,70,0
490,10,5,2,5,22,248.0,68,0
491,10,5,2,5,22,263.0,68,0
492,11,4,2,5,22,278.0,70,0
493,12,5,2,5,24,295.0,69,0
494,13,6,2,5,26,315.0,67,0
495,14,7,2,5,28,338.0,66,0
496,14,7,2,5,28,366.0,67,0
497,14,8,2,5,29,389.0,67,0
498,14,7,2,6,29,413.0,67,0
499,14,8,3,6,31,444.0,67,0
500,14,7,3,6,30,468.0,67,0
501,14,9,3,6,32,494.0,67,0
502,14,6,3,6,29,516.0,65,0
503,14,8,3,6,31,547.0,70,0
504,14,8,3,6,31,577.0,71,0
505,14,9,3,6,32,609.0,71,0
506,14,9,3,6,32,641.0,70,0
507,14,10,3,6,33,674.0,69,0
508,14,10,3,6,33,707.0,69,0
509,14,11,3,6,34,741.0,70,0
510,14,12,3,6,35,776.0,70,0
511,14,13,3,6,36,812.0,70,0
512,14,15,3,6,38,850.0,70,0
513,14,15,3,7,39,887.0,68,0
514,14,15,5,7,41,926.0,68,0
515,14,16,5,9,44,970.0,69,0
516,14,16,6,9,45,1015.0,69,0
517,14,17,6,8,45,1058.0,69,0
518,14,17,6,8,45,1103.0,69,0
519,14,17,6,8,45,1148.0,69,0
520,14,17,6,8,45,1193.0,67,0
521,14,17,6,8,45,1238.0,68,0
522,14,17,6,9,46,1284.0,71,0
523,14,15,6,9,44,1271.0,74,0
524,14,14,6,9,43,1287.0,74,0
525,14,13,6,9,42,1303.0,74,0
526,14,12,6,9,41,1319.0,74,0
527,14,12,6,9,41,1336.0,74,0
528,14,11,6,9,40,1352.0,73,0
529,14,10,6,9,39,1355.0,73,1
530,14,9,6,9,38,1365.0,72,1
531,13,10,6,11,40,1324.0,74,1
532,12,9,5,11,37,1102.0,72,2
533,12,8,4,9,33,873.0,72,2
534,11,7,4,9,31,707.0,72,2
535,10,8,2,8,28,620.0,71,2
536,11,8,1,6,26,495.0,71,2
537,10,8,0,4,22,409.0,69,2
538,11,8,0,2,21,398.0,70,2
539,12,9,0,1,22,360.0,70,2
540,12,10,0,0,22,324.0,72,2
541,11,12,0,0,23,295.0,72,2
542,11,13,0,0,24,269.0,72,2
543,11,15,0,0,26,295.0,72,2
544,11,16,0,1,28,272.0,71,2
545,12,17,0,1,30,251.0,70,2
546,12,18,0,2,32,232.0,72,2
547,12,18,0,3,33,263.0,74,2
548,14,18,0,3,35,297.0,74,2
549,14,20,0,3,37,329.0,74,2
550,16,22,0,3,41,366.0,74,2
551,16,22,0,2,40,400.0,71,2
552,17,24,0,1,42,439.0,71,2
553,18,24,0,0,42,478.0,70,2
554,17,25,0,0,42,519.0,69,2
555,18,26,0,0,44,563.0,68,2
556,20,26,0,0,46,609.0,68,2
557,21,26,0,0,47,656.0,65,2
558,22,26,0,0,48,704.0,63,2
559,23,27,0,0,50,754.0,67,2
560,23,27,0,0,50,804.0,66,2
561,23,27,0,0,50,854.0,67,2
562,24,27,0,0,51,905.0,67,2
563,24,27,0,0,51,956.0,67,3
564,24,27,0,0,51,1007.0,66,3
565,24,28,0,0,52,1059.0,65,3
566,22,27,0,0,49,975.0,65,0
567,20,25,0,0,45,893.0,65,0
568,18,23,0,0,41,812.0,64,0
569,16,21,0,0,37,735.0,66,0
570,15,21,0,0,36,662.0,65,0
571,13,18,0,1,32,593.0,66,0
572,13,17,0,1,31,542.0,66,0
573,13,16,1,1,31,504.0,65,0
574,12,17,2,2,33,476.0,65,0
575,10,15,2,2,29,411.0,65,0
576,11,14,2,2,29,384.0,65,0
577,10,15,2,2,29,382.0,66,0
578,9,13,2,2,26,331.0,67,0
579,8,12,2,2,24,284.0,67,0
580,8,11,2,2,23,242.0,68,0
581,7,10,2,2,21,200.0,68,0
582,7,9,2,2,20,160.0,68,0
583,8,8,2,2,20,149.0,67,0
584,8,10,2,2,22,170.0,68,0
585,9,11,2,2,24,194.0,69,0
586,10,10,2,2,24,217.0,66,0
587,10,11,2,2,25,242.0,65,0
588,11,11,2,3,27,269.0,65,0
589,12,12,2,3,29,298.0,65,0
590,13,12,2,3,30,328.0,64,0
591,13,13,3,2,31,356.0,63,0
592,14,15,3,2,34,390.0,65,0
593,14,15,3,2,34,424.0,63,0
594,14,15,3,2,34,458.0,63,0
595,14,16,3,3,36,494.0,63,0
596,14,16,3,3,36,530.0,63,0
597,14,16,3,3,36,566.0,65,0
598,14,16,3,3,36,602.0,64,0
599,14,16,3,3,36,638.0,65,0
600,14,16,3,3,36,674.0,64,0
601,14,16,3,3,36,710.0,65,0
602,14,16,3,3,36,746.0,66,0
603,14,16,3,3,36,782.0,66,0
604,14,16,3,3,36,818.0,65,0
605,14,16,3,3,36,854.0,65,0
606,14,16,3,3,36,890.0,64,0
607,14,16,3,3,36,926.0,63,0
608,14,16,4,3,37,963.0,68,0
609,14,15,4,4,37,963.0,68,0
610,14,14,4,4,36,962.0,68,0
611,14,13,4,4,35,960.0,68,0
612,14,12,4,4,34,958.0,67,0
613,14,11,4,4,33,957.0,67,0
614,14,10,4,4,32,955.0,70,0
615,14,9,4,4,31,952.0,71,0
616,14,8,4,4,30,948.0,71,0
617,14,8,4,4,30,978.0,69,0
618,14,7,4,4,29,973.0,69,0
619,14,7,4,4,29,968.0,68,0
620,14,6,5,6,31,966.0,68,0
621,13,7,5,6,31,916.0,67,0
622,12,6,6,6,30,867.0,65,0
623,11,5,6,6,28,817.0,67,0
624,10,6,6,6,28,798.0,65,0
625,9,6,7,6,28,746.0,64,0
626,8,5,7,8,28,697.0,65,1
627,7,6,8,8,29,681.0,64,1
628,7,6,8,8,29,656.0,65,1
629,7,6,6,6,25,405.0,63,2
630,7,6,4,4,21,300.0,62,2
631,6,7,2,2,17,223.0,63,2
632,6,7,0,0,13,167.0,62,2
633,5,8,0,0,13,128.0,66,2
634,5,10,0,0,15,92.0,64,2
635,5,10,0,0,15,101.0,64,2
636,4,11,0,0,15,66.0,63,2
637,6,14,0,0,20,86.0,63,2
638,7,15,0,0,22,103.0,65,2
639,7,16,0,0,23,121.0,67,2
640,8,17,0,0,25,141.0,66,2
641,9,17,0,0,26,163.0,67,2
642,10,17,0,0,27,186.0,68,2
643,11,18,0,1,30,212.0,68,2
644,13,17,0,1,31,239.0,66,2
645,14,17,1,1,33,269.0,66,2
646,14,18,1,1,34,302.0,67,3
647,15,18,1,1,35,337.0,65,3
648,16,20,1,1,38,375.0,64,3
649,17,19,1,1,38,334.0,63,0
650,17,18,1,1,37,305.0,61,0
651,14,17,1,1,33,279.0,63,0
652,13,17,1,1,32,257.0,63,0
653,13,16,1,1,31,237.0,61,0
654,11,14,1,1,27,215.0,62,0
655,11,14,1,1,27,196.0,63,0
656,10,13,1,1,25,207.0,61,0
657,10,12,1,1,24,190.0,62,0
658,9,12,1,1,23,185.0,62,0
659,9,9,1,1,20,165.0,61,0
660,8,9,1,1,19,149.0,61,0
661,9,6,1,1,17,151.0,62,0
662,10,5,1,1,17,139.0,62,0
663,9,2,1,1,13,125.0,60,0
664,9,1,1,1,12,112.0,60,0
665,9,1,1,1,12,101.0,60,0
666,8,2,1,2,13,101.0,59,0
667,8,3,2,2,15,116.0,60,0
668,9,3,2,2,16,132.0,58,0
669,10,4,2,2,18,150.0,60,0
670,11,4,2,2,19,169.0,63,0
671,11,4,2,2,19,188.0,65,0
672,11,5,2,2,20,208.0,66,0
673,12,5,2,2,21,229.0,66,0
674,13,7,2,2,24,253.0,65,0
675,14,8,2,2,26,279.0,64,0
676,14,7,2,2,25,293.0,64,0
677,15,7,2,2,26,308.0,64,0
678,15,7,2,2,26,323.0,66,0
679,15,6,2,2,25,338.0,65,0
680,15,6,2,2,25,355.0,64,0
681,15,5,2,2,24,372.0,63,0
682,15,6,4,2,27,391.0,63,0
683,15,7,4,4,30,413.0,63,0
684,15,7,5,5,32,445.0,63,0
685,15,8,5,5,33,470.0,64,0
686,15,7,5,5,32,493.0,64,0
687,15,9,5,5,34,527.0,62,0
688,15,9,5,5,34,553.0,63,0
689,15,8,5,5,33,579.0,63,0
690,15,8,5,5,33,604.0,62,0
691,15,7,5,5,32,628.0,61,0
692,15,7,5,5,32,655.0,60,0
