t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,14,19,4,4,41,284.0,71,2
52,15,21,4,4,44,328.0,74,2
53,17,21,4,4,46,374.0,74,2
54,18,23,3,2,46,402.0,76,2
55,20,24,3,2,49,451.0,74,2
56,21,24,3,2,50,501.0,74,2
57,23,24,3,2,52,553.0,76,2
58,24,25,3,2,54,607.0,76,2
59,25,26,2,3,56,651.0,76,2
60,26,26,2,3,57,708.0,75,2
61,26,27,2,3,58,766.0,75,2
62,26,27,2,3,58,824.0,74,2
63,26,28,2,3,59,883.0,73,2
64,26,28,2,3,59,942.0,73,2
65,26,29,2,3,60,1002.0,72,2
66,26,29,2,3,60,1062.0,72,2
67,26,29,3,3,61,1123.0,71,2
68,26,29,3,3,61,1184.0,71,2
69,26,29,2,3,60,1242.0,71,2
70,26,29,2,3,60,1302.0,72,3
71,26,30,1,2,59,1322.0,70,3
72,26,30,0,2,58,1353.0,70,3
73,24,29,0,1,54,1243.0,70,0
74,22,27,0,0,49,1132.0,70,0
75,20,25,0,1,46,1048.0,70,0
76,18,24,0,1,43,963.0,72,0
77,16,22,1,1,40,878.0,72,0
78,15,21,3,3,42,797.0,71,0
79,14,20,3,3,40,779.0,70,0
80,12,18,3,4,37,694.0,70,0
81,10,17,3,4,34,605.0,69,0
82,9,16,3,4,32,543.0,69,0
83,7,14,3,4,28,452.0,69,0
84,6,13,3,4,26,392.0,69,0
85,3,13,3,4,23,331.0,69,0
86,2,12,3,4,21,290.0,69,0
87,2,10,3,4,19,224.0,69,0
88,2,9,3,5,19,195.0,73,0
89,0,9,3,5,17,162.0,73,0
90,0,9,4,5,18,163.0,73,0
91,0,9,4,5,18,166.0,72,0
92,0,10,4,5,19,185.0,71,0
93,0,9,4,5,18,202.0,70,0
94,1,11,4,5,21,223.0,71,0
95,1,11,4,5,21,244.0,71,0
96,2,12,4,5,23,267.0,72,0
97,2,13,4,5,24,291.0,71,0
98,3,13,4,5,25,316.0,71,0
99,3,13,6,5,27,343.0,72,0
100,4,14,6,6,30,373.0,68,0
101,5,15,6,6,32,382.0,69,0
102,6,14,6,7,33,394.0,70,0
103,6,13,6,7,32,405.0,69,0
104,6,12,6,7,31,416.0,69,0
105,7,11,6,7,31,427.0,70,0
106,8,10,7,8,33,442.0,69,1
107,9,9,7,8,33,457.0,70,1
108,9,8,7,8,32,471.0,70,1
109,10,8,5,6,29,339.0,70,2
110,10,7,3,4,24,219.0,70,2
111,9,8,1,2,20,170.0,70,2
112,9,8,0,0,17,133.0,72,2
113,10,8,0,0,18,134.0,74,2
114,11,8,0,1,20,124.0,75,2
115,11,8,1,2,22,104.0,73,2
116,11,8,1,3,23,101.0,73,2
117,11,10,2,3,26,116.0,73,2
118,11,11,2,3,27,132.0,74,2
119,12,12,3,3,30,152.0,72,2
120,12,14,3,2,31,167.0,74,2
121,14,16,2,1,33,183.0,74,2
122,14,18,2,0,34,211.0,76,2
123,16,18,2,0,36,246.0,77,2
124,17,19,2,0,38,284.0,77,2
125,19,21,3,0,43,327.0,78,2
126,19,22,3,0,44,371.0,76,2
127,21,23,3,0,47,418.0,76,2
128,23,24,3,0,50,468.0,77,2
129,24,25,2,1,52,515.0,76,2
130,25,27,2,1,55,570.0,75,2
131,26,29,2,1,58,626.0,76,2
132,26,29,2,1,58,682.0,75,2
133,27,31,1,1,60,724.0,73,2
134,27,32,0,1,60,767.0,73,2
135,27,33,0,1,61,828.0,72,2
136,27,33,0,1,61,889.0,72,2
137,27,33,0,1,61,950.0,72,2
138,27,33,0,1,61,1011.0,71,2
139,27,33,0,1,61,1072.0,71,2
140,27,33,0,1,61,1133.0,70,2
141,27,33,0,1,61,1194.0,70,2
142,27,33,0,1,61,1255.0,69,3
143,27,33,0,0,60,1301.0,69,3
144,27,33,0,0,60,1361.0,69,3
145,25,31,0,0,56,1282.0,69,0
146,23,29,0,0,52,1204.0,67,0
147,21,27,1,1,50,1125.0,67,0
148,19,25,1,1,46,1045.0,66,0
149,17,24,1,1,43,994.0,66,0
150,16,22,1,1,40,909.0,68,0
151,14,20,1,1,36,824.0,67,0
152,13,18,1,1,33,735.0,67,0
153,12,17,1,1,31,679.0,67,0
154,12,15,1,1,29,615.0,66,0
155,11,14,1,1,27,551.0,66,0
156,10,13,1,1,25,458.0,65,0
157,8,11,1,1,21,367.0,65,0
158,8,12,1,1,22,334.0,66,0
159,7,11,1,1,20,267.0,67,0
160,8,9,1,1,19,228.0,66,0
161,7,8,1,1,17,186.0,66,0
162,8,7,1,1,17,175.0,66,0
163,8,7,1,1,17,162.0,63,0
164,9,7,2,2,20,153.0,63,0
165,10,7,2,2,21,174.0,61,0
166,10,8,2,2,22,196.0,62,0
167,10,9,2,2,23,219.0,60,0
168,11,9,2,2,24,243.0,61,0
169,12,10,2,2,26,269.0,66,0
170,13,11,2,2,28,297.0,68,0
171,13,12,2,2,29,326.0,68,0
172,13,13,2,2,30,356.0,68,0
173,13,13,2,2,30,386.0,68,0
174,13,14,2,2,31,417.0,67,0
175,13,14,2,2,31,448.0,71,0
176,13,14,2,2,31,479.0,72,0
177,13,15,2,2,32,511.0,71,0
178,12,14,2,2,30,490.0,70,1
179,11,13,2,2,28,468.0,70,1
180,11,13,2,2,28,447.0,70,1
181,11,11,0,1,23,293.0,70,2
182,11,10,0,1,22,255.0,71,2
183,11,9,0,0,20,217.0,69,2
184,12,7,0,0,19,179.0,71,2
185,14,9,0,0,23,172.0,69,2
186,14,8,0,0,22,160.0,71,2
187,15,10,0,0,25,162.0,71,2
188,16,11,0,0,27,166.0,73,2
189,15,13,0,1,29,174.0,73,2
190,17,14,0,1,32,185.0,72,2
191,17,15,0,1,33,217.0,72,2
192,18,16,0,1,35,230.0,72,2
193,19,17,0,2,38,268.0,71,2
194,21,19,0,2,42,310.0,73,2
195,21,20,0,2,43,352.0,71,2
196,22,22,0,2,46,398.0,71,2
197,23,23,0,2,48,446.0,71,2
198,23,23,0,2,48,493.0,71,2
199,24,24,0,0,48,524.0,69,2
200,25,25,0,0,50,574.0,69,2
201,25,26,0,0,51,625.0,68,2
202,26,27,0,0,53,678.0,68,2
203,27,28,0,0,55,733.0,67,2
204,27,29,0,0,56,789.0,67,2
205,28,29,0,0,57,846.0,66,2
206,28,29,0,0,57,903.0,68,2
207,28,30,0,0,58,961.0,67,2
208,28,31,0,0,59,1020.0,67,2
209,28,32,0,0,60,1080.0,66,2
210,28,32,0,0,60,1140.0,66,2
211,28,32,0,0,60,1200.0,66,2
212,28,32,0,0,60,1260.0,66,2
213,28,32,0,0,60,1320.0,66,2
214,28,32,0,0,60,1380.0,65,3
215,28,32,0,0,60,1440.0,65,3
216,28,32,0,0,60,1500.0,64,3
217,26,30,0,0,56,1411.0,63,0
218,24,28,0,1,53,1324.0,64,0
219,22,26,0,1,49,1236.0,63,0
220,21,24,1,1,47,1148.0,63,0
221,19,22,1,1,43,1055.0,63,0
222,17,20,1,1,39,961.0,63,0
223,15,20,1,1,37,901.0,63,0
224,14,19,1,1,35,802.0,67,0
225,14,17,1,1,33,738.0,67,0
226,14,16,1,1,32,671.0,67,0
227,13,15,1,1,30,599.0,67,0
228,11,14,1,1,27,499.0,67,0
229,9,13,1,1,24,432.0,67,0
230,9,12,1,1,23,365.0,66,0
231,8,10,1,1,20,260.0,66,0
232,7,10,1,1,19,219.0,67,0
233,7,9,1,1,18,165.0,67,0
234,8,8,1,1,18,157.0,65,0
235,9,8,1,1,19,150.0,64,0
236,9,8,1,2,20,170.0,62,0
237,9,9,1,2,21,191.0,64,0
238,10,9,3,3,25,216.0,64,0
239,11,10,3,3,27,243.0,63,0
240,11,12,3,3,29,272.0,64,0
241,13,12,3,3,31,302.0,63,0
242,13,12,3,3,31,332.0,62,0
243,13,14,3,3,33,365.0,64,0
244,13,15,3,3,34,399.0,64,0
245,13,15,3,3,34,433.0,64,0
246,13,15,3,3,34,467.0,64,0
247,13,15,3,3,34,501.0,64,0
248,13,15,3,3,34,535.0,65,0
249,13,15,3,3,34,569.0,64,0
250,13,15,3,3,34,603.0,64,1
251,13,13,3,3,32,609.0,63,1
252,13,12,3,3,31,628.0,61,1
253,14,10,1,1,26,515.0,62,2
254,12,8,0,0,20,399.0,62,2
255,10,7,0,1,18,332.0,63,2
256,8,4,0,1,13,210.0,61,2
257,8,4,0,1,13,167.0,61,2
258,9,6,0,0,15,130.0,62,2
259,10,5,0,0,15,141.0,61,2
260,11,7,0,0,18,129.0,64,2
261,11,9,0,0,20,120.0,64,2
262,13,9,0,0,22,113.0,68,2
263,13,10,0,0,23,108.0,69,2
264,13,11,0,0,24,126.0,72,2
265,13,11,0,0,24,145.0,72,2
266,12,13,0,0,25,166.0,73,2
267,14,14,0,0,28,194.0,74,2
268,15,17,0,0,32,226.0,74,2
269,17,19,0,0,36,262.0,74,2
270,18,19,0,0,37,299.0,76,2
271,19,20,0,0,39,338.0,75,2
272,20,22,0,0,42,380.0,76,2
273,22,23,0,0,45,424.0,75,2
274,24,25,0,0,49,473.0,74,2
275,25,25,0,0,50,523.0,71,2
276,26,26,0,0,52,575.0,71,2
277,27,27,0,0,54,629.0,71,2
278,28,29,0,0,57,686.0,70,2
279,28,29,0,0,57,743.0,70,2
280,28,31,0,0,59,802.0,74,2
281,28,32,0,0,60,862.0,74,2
282,28,32,0,0,60,922.0,74,2
283,28,32,0,0,60,982.0,73,2
284,28,32,0,0,60,1042.0,73,2
285,28,32,0,0,60,1102.0,72,2
286,28,32,0,0,60,1162.0,71,3
287,28,32,0,0,60,1222.0,71,3
288,28,32,0,0,60,1282.0,70,3
289,26,30,0,0,56,1207.0,69,0
290,24,28,0,0,52,1131.0,68,0
291,22,26,0,0,48,1053.0,67,0
292,21,24,0,1,46,974.0,66,0
293,19,22,1,1,43,894.0,65,0
294,17,20,2,1,40,817.0,65,0
295,16,18,2,1,37,766.0,65,0
296,14,16,2,2,34,688.0,65,0
297,12,15,2,2,31,606.0,65,0
298,10,14,2,2,28,551.0,65,0
299,9,13,2,2,26,468.0,67,0
300,8,12,2,2,24,413.0,67,0
301,6,12,2,2,22,376.0,67,0
302,5,10,2,2,19,309.0,67,0
303,4,8,2,2,16,239.0,67,0
304,4,6,2,2,14,172.0,66,0
305,4,3,2,2,11,116.0,65,0
306,5,0,2,2,9,72.0,66,0
307,5,1,2,2,10,82.0,64,0
308,6,2,2,2,12,94.0,63,0
309,6,3,2,2,13,107.0,61,0
310,7,3,2,2,14,120.0,63,0
311,8,3,2,2,15,135.0,63,0
312,9,4,3,2,18,153.0,63,0
313,10,5,2,2,19,171.0,63,0
314,10,5,2,3,20,191.0,62,0
315,10,5,2,3,20,211.0,63,0
316,11,7,3,3,24,235.0,64,0
317,12,6,3,3,24,258.0,65,0
318,13,7,3,3,26,284.0,65,0
319,13,8,3,3,27,311.0,65,0
320,13,8,3,3,27,338.0,64,0
321,13,9,3,3,28,366.0,64,0
322,13,9,3,3,28,394.0,64,1
323,13,9,3,3,28,406.0,64,1
324,14,9,3,3,29,419.0,65,1
325,13,9,1,1,24,277.0,64,2
326,12,9,0,0,21,238.0,64,2
327,12,9,0,1,22,223.0,64,2
328,12,9,0,1,22,210.0,64,2
329,9,11,0,0,20,157.0,64,2
330,9,11,0,0,20,148.0,63,2
331,8,12,0,0,20,117.0,64,2
332,9,12,0,0,21,121.0,63,2
333,9,13,0,0,22,117.0,63,2
334,9,13,0,0,22,113.0,63,2
335,10,13,0,0,23,126.0,64,2
336,11,15,0,0,26,152.0,70,2
337,13,16,0,0,29,170.0,72,2
338,14,16,0,0,30,191.0,74,2
339,16,16,0,0,32,213.0,73,2
340,17,18,0,0,35,248.0,73,2
341,17,19,0,0,36,283.0,73,2
342,19,21,0,0,40,323.0,73,2
343,20,23,0,0,43,366.0,71,2
344,20,24,0,0,44,410.0,72,2
345,23,25,0,0,48,458.0,71,2
346,25,26,0,0,51,509.0,69,2
347,26,26,0,0,52,561.0,68,2
348,27,28,0,0,55,616.0,72,2
349,28,29,0,0,57,673.0,71,2
350,29,30,0,0,59,732.0,71,2
351,29,31,0,0,60,792.0,71,2
352,29,32,0,0,61,853.0,71,2
353,29,32,0,0,61,914.0,71,2
354,29,32,0,0,61,975.0,73,2
355,29,32,0,0,61,1036.0,73,2
356,29,32,0,0,61,1097.0,73,2
357,29,32,0,0,61,1158.0,73,2
358,29,32,0,0,61,1219.0,70,3
359,29,32,0,0,61,1280.0,70,3
360,29,32,1,0,62,1342.0,69,3
361,27,30,1,0,58,1265.0,68,0
362,25,28,1,1,55,1192.0,68,0
363,24,26,1,1,52,1116.0,68,0
364,22,24,1,1,48,1039.0,68,0
365,21,22,1,1,45,962.0,68,0
366,19,20,1,1,41,883.0,68,0
367,18,18,1,1,38,804.0,68,0
368,16,16,2,1,35,723.0,68,0
369,15,15,2,2,34,645.0,68,0
370,14,14,2,2,32,618.0,68,0
371,14,13,2,2,31,565.0,66,0
372,12,12,2,2,28,508.0,66,0
373,11,11,2,2,26,420.0,68,0
374,11,9,2,2,24,334.0,69,0
375,9,8,2,2,21,244.0,69,0
376,9,7,2,2,20,211.0,69,0
377,9,5,2,2,18,146.0,69,0
378,9,7,2,2,20,151.0,68,0
379,10,7,2,2,21,172.0,67,0
380,11,8,2,2,23,195.0,66,0
381,11,8,2,2,23,218.0,66,0
382,12,9,2,2,25,243.0,65,0
383,13,10,2,2,27,270.0,66,0
384,14,10,2,2,28,298.0,64,0
385,14,10,2,2,28,326.0,63,0
386,14,12,2,2,30,356.0,64,0
387,14,11,3,2,30,385.0,64,0
388,14,12,3,3,32,417.0,65,0
389,14,13,3,3,33,450.0,64,0
390,14,14,3,3,34,484.0,65,0
391,14,15,3,3,35,519.0,67,0
392,14,16,3,3,36,555.0,68,0
393,14,16,3,3,36,591.0,69,0
394,13,15,3,3,34,571.0,68,1
395,12,14,3,3,32,551.0,69,1
396,12,14,3,3,32,533.0,69,1
397,11,14,1,1,27,383.0,68,2
398,11,14,0,0,25,340.0,69,2
399,13,14,0,0,27,346.0,68,2
400,13,14,0,0,27,325.0,67,2
401,14,15,0,0,29,308.0,68,2
402,13,16,1,1,31,314.0,67,2
403,14,17,1,1,33,301.0,67,2
404,15,17,0,0,32,283.0,68,2
405,13,18,0,0,31,249.0,67,2
406,14,18,0,0,32,263.0,66,2
407,16,19,0,1,36,256.0,67,2
408,16,19,1,1,37,249.0,67,2
409,17,20,1,1,39,267.0,68,2
410,17,22,1,0,40,301.0,70,2
411,19,21,1,0,41,340.0,69,2
412,20,23,1,0,44,364.0,69,2
413,22,24,0,0,46,404.0,70,2
414,23,26,0,0,49,452.0,69,2
415,24,27,0,0,51,502.0,68,2
416,24,29,0,0,53,555.0,67,2
417,24,29,0,0,53,608.0,68,2
418,24,30,0,0,54,662.0,68,2
419,25,31,0,0,56,718.0,67,2
420,26,32,0,0,58,776.0,67,2
421,26,32,0,0,58,834.0,67,2
422,26,32,0,0,58,892.0,67,2
423,27,32,0,0,59,951.0,66,2
424,27,32,0,0,59,1010.0,66,2
425,28,32,0,0,60,1070.0,66,2
426,29,32,0,0,61,1131.0,66,2
427,29,32,0,0,61,1192.0,66,2
428,29,32,0,0,61,1253.0,66,2
429,29,32,0,0,61,1314.0,67,2
430,29,32,0,0,61,1375.0,67,3
431,29,32,0,0,61,1436.0,66,3
432,29,32,0,0,61,1497.0,66,3
433,27,30,0,0,57,1410.0,65,0
434,25,28,0,0,53,1323.0,65,0
435,23,26,0,0,49,1235.0,69,0
436,22,24,0,0,46,1145.0,69,0
437,20,22,0,0,42,1054.0,68,0
438,18,21,0,0,39,961.0,68,0
439,18,19,0,0,37,931.0,68,0
440,18,18,0,0,36,867.0,68,0
441,15,18,0,0,33,804.0,68,0
442,14,16,1,0,31,705.0,68,0
443,14,15,1,0,30,608.0,68,0
444,13,14,1,1,29,515.0,68,0
445,11,13,1,1,26,452.0,68,0
446,10,12,1,1,24,388.0,67,0
447,10,11,2,1,24,315.0,71,0
448,9,11,2,1,23,247.0,71,0
449,10,9,2,3,24,184.0,70,0
450,9,8,3,3,23,129.0,69,0
451,9,8,3,3,23,152.0,70,0
452,10,9,3,3,25,177.0,69,0
453,10,10,3,3,26,203.0,69,0
454,11,10,3,3,27,230.0,68,0
455,12,11,3,3,29,259.0,67,0
456,13,12,3,3,31,290.0,68,0
457,13,13,3,3,32,321.0,67,0
458,13,14,4,3,34,355.0,67,0
459,13,14,4,4,35,389.0,67,0
460,13,15,5,4,37,426.0,68,0
461,13,15,5,5,38,464.0,67,0
462,13,16,5,5,39,503.0,67,0
463,13,16,5,5,39,542.0,67,0
464,13,16,5,5,39,581.0,66,0
465,13,16,5,5,39,620.0,67,0
466,13,16,5,5,39,659.0,69,1
467,12,16,5,5,38,670.0,68,1
468,11,15,5,5,36,650.0,69,1
469,11,14,3,3,31,536.0,68,2
470,10,14,1,1,26,445.0,69,2
471,10,15,0,0,25,393.0,67,2
472,11,14,0,0,25,391.0,68,2
473,12,13,0,0,25,364.0,68,2
474,11,15,1,0,27,365.0,68,2
475,12,15,1,0,28,340.0,69,2
476,14,15,1,1,31,345.0,68,2
477,13,17,1,1,32,349.0,68,2
478,12,17,2,1,32,304.0,68,2
479,13,17,1,1,32,310.0,68,2
480,12,17,1,1,31,291.0,68,2
481,14,18,1,1,34,275.0,69,2
482,14,18,1,1,34,285.0,71,2
483,16,18,0,1,35,287.0,69,2
484,18,19,0,0,37,292.0,71,2
485,19,20,0,0,39,331.0,72,2
486,21,20,0,0,41,348.0,70,2
487,22,21,0,0,43,391.0,71,2
488,24,23,0,0,47,438.0,72,2
489,25,25,0,0,50,488.0,71,2
490,27,26,0,0,53,541.0,71,2
491,28,28,0,0,56,597.0,70,2
492,28,29,0,0,57,654.0,70,2
493,28,30,0,0,58,712.0,70,2
494,29,30,0,0,59,771.0,69,2
495,29,31,0,0,60,831.0,69,2
496,29,33,0,0,62,893.0,69,2
497,29,33,0,0,62,955.0,67,2
498,29,33,0,0,62,1017.0,66,2
499,29,33,0,0,62,1079.0,66,2
500,29,33,0,0,62,1141.0,66,2
501,29,33,0,0,62,1203.0,66,2
502,29,33,0,0,62,1265.0,64,3
503,29,33,0,0,62,1327.0,68,3
504,29,33,0,0,62,1389.0,70,3
505,27,31,0,0,58,1309.0,70,0
506,25,29,0,0,54,1228.0,68,0
507,23,27,0,0,50,1148.0,68,0
508,21,25,0,0,46,1065.0,68,0
509,19,23,0,0,42,981.0,68,0
510,17,22,0,0,39,899.0,68,0
511,15,20,0,0,35,814.0,68,0
512,13,19,0,0,32,729.0,68,0
513,12,18,0,0,30,700.0,68,0
514,11,16,0,0,27,634.0,68,0
515,9,14,1,0,24,539.0,68,0
516,8,12,1,2,23,445.0,68,0
517,6,10,2,2,20,349.0,67,0
518,5,7,2,2,16,251.0,67,0
519,5,6,3,3,17,210.0,67,0
520,4,5,3,3,15,141.0,66,0
521,4,3,3,3,13,98.0,68,0
522,5,1,3,3,12,82.0,72,0
523,6,0,3,3,12,66.0,75,0
524,7,0,3,3,13,79.0,76,0
525,7,0,3,3,13,91.0,75,0
526,7,0,3,3,13,104.0,73,0
527,8,1,3,3,15,119.0,74,0
528,9,2,3,3,17,136.0,77,0
529,10,2,3,3,18,154.0,75,0
530,10,2,3,3,18,172.0,74,0
531,11,3,3,3,20,192.0,74,0
532,12,3,3,3,21,213.0,73,0
533,13,3,3,3,22,235.0,74,0
534,13,4,3,5,25,260.0,73,0
535,13,5,4,5,27,287.0,74,0
536,13,6,6,5,30,317.0,75,0
537,14,6,6,7,33,350.0,75,0
538,14,7,7,7,35,385.0,75,1
539,14,7,8,8,37,422.0,75,1
540,14,7,8,8,37,446.0,76,1
541,13,6,6,6,31,339.0,75,2
542,13,6,4,4,27,271.0,75,2
543,12,7,2,3,24,234.0,75,2
544,11,9,0,1,21,197.0,75,2
545,11,10,0,1,22,195.0,76,2
546,12,11,0,0,23,185.0,77,2
547,12,11,0,0,23,177.0,77,2
548,13,13,0,0,26,174.0,78,2
549,13,14,0,0,27,173.0,77,2
550,14,14,0,0,28,172.0,75,2
551,13,16,0,0,29,174.0,75,2
552,14,17,0,0,31,178.0,76,2
553,15,17,0,0,32,190.0,76,2
554,16,17,0,0,33,216.0,78,2
555,15,18,0,0,33,224.0,79,2
556,16,18,0,0,34,252.0,78,2
557,17,18,0,0,35,281.0,80,2
558,18,20,0,0,38,319.0,80,2
559,20,19,0,0,39,357.0,84,2
560,22,21,0,0,43,400.0,83,2
561,23,23,0,0,46,446.0,82,2
562,24,25,0,0,49,495.0,81,2
563,26,26,0,0,52,547.0,79,2
564,26,26,0,0,52,598.0,77,2
565,28,28,0,0,56,654.0,76,2
566,29,29,0,0,58,711.0,73,2
567,29,32,0,0,61,771.0,73,2
568,30,32,0,0,62,833.0,71,2
569,30,33,0,0,63,896.0,71,2
570,30,33,0,0,63,959.0,71,2
571,30,33,0,0,63,1022.0,70,2
572,30,33,0,0,63,1085.0,69,2
573,30,33,0,0,63,1148.0,69,2
574,30,33,0,0,63,1211.0,69,3
575,30,33,0,0,63,1274.0,69,3
576,30,33,0,0,63,1337.0,69,3
577,28,31,0,0,59,1263.0,72,0
578,26,29,0,0,55,1189.0,71,0
579,25,27,0,0,52,1114.0,69,0
580,23,25,0,0,48,1036.0,69,0
581,21,23,0,0,44,957.0,69,0
582,19,21,0,0,40,875.0,67,0
583,17,20,0,0,37,795.0,66,0
584,15,19,0,0,34,741.0,66,0
585,14,17,0,0,31,682.0,66,0
586,13,16,0,0,29,599.0,66,0
587,12,16,0,0,28,573.0,66,0
588,11,15,0,0,26,489.0,66,0
589,10,14,0,0,24,405.0,66,0
590,8,13,0,1,22,346.0,64,0
591,8,12,1,1,22,287.0,63,0
592,8,11,1,1,21,230.0,63,0
593,6,9,1,1,17,140.0,63,0
594,6,8,1,1,16,114.0,63,0
595,7,8,1,1,17,105.0,62,0
596,7,10,1,1,19,124.0,64,0
597,9,9,1,1,20,143.0,63,0
598,10,10,1,1,22,165.0,64,0
599,9,11,1,1,22,186.0,65,0
600,10,12,1,1,24,210.0,65,0
601,11,12,1,1,25,234.0,64,0
602,12,12,1,1,26,260.0,65,0
603,13,13,1,1,28,288.0,65,0
604,13,14,1,1,29,317.0,65,0
605,14,16,1,1,32,349.0,64,0
606,14,14,1,1,30,377.0,64,0
607,15,16,1,1,33,410.0,64,0
608,15,16,1,2,34,444.0,68,0
609,15,16,1,2,34,478.0,67,0
610,15,16,1,2,34,512.0,67,1
611,15,16,2,2,35,547.0,68,1
612,15,16,2,2,35,582.0,67,1
613,14,17,0,0,31,534.0,67,2
614,13,17,0,0,30,538.0,70,2
615,12,18,0,0,30,542.0,71,2
616,12,18,0,0,30,547.0,69,2
617,11,19,0,0,30,552.0,69,2
618,12,20,0,0,32,560.0,69,2
619,12,20,0,0,32,592.0,70,2
620,13,20,0,0,33,600.0,70,2
621,14,21,0,0,35,635.0,71,2
622,14,23,0,0,37,622.0,69,2
623,15,23,0,0,38,660.0,69,2
624,15,23,0,0,38,674.0,69,2
625,15,24,0,0,39,689.0,69,2
626,15,25,0,0,40,705.0,69,2
627,16,25,0,0,41,722.0,70,2
628,16,25,0,0,41,740.0,70,2
629,16,26,0,0,42,760.0,68,2
630,18,26,0,0,44,804.0,67,2
631,19,28,0,0,47,851.0,67,2
632,21,28,0,0,49,900.0,65,2
633,22,29,0,0,51,951.0,69,2
634,22,30,0,0,52,1003.0,70,2
635,23,30,0,0,53,1056.0,68,2
636,24,31,0,0,55,1111.0,69,2
637,25,31,0,0,56,1167.0,69,2
638,26,31,0,0,57,1224.0,69,2
639,28,32,0,0,60,1284.0,69,2
640,30,32,0,0,62,1346.0,68,2
641,30,33,0,0,63,1409.0,68,2
642,31,33,0,0,64,1473.0,67,2
643,31,33,0,0,64,1537.0,67,2
644,31,33,0,0,64,1601.0,67,2
645,31,33,0,0,64,1665.0,66,2
646,31,33,0,0,64,1729.0,66,3
647,31,33,0,0,64,1793.0,66,3
648,31,33,0,0,64,1857.0,66,3
649,29,31,0,0,60,1751.0,67,0
650,27,29,0,0,56,1646.0,67,0
651,26,27,0,0,53,1540.0,69,0
652,24,25,0,0,49,1431.0,68,0
653,22,23,0,0,45,1321.0,68,0
654,21,21,0,0,42,1211.0,68,0
655,20,19,0,0,39,1098.0,68,0
656,19,17,0,0,36,987.0,68,0
657,17,17,0,0,34,967.0,67,0
658,16,16,0,0,32,875.0,67,0
659,14,14,0,0,28,780.0,67,0
660,11,12,0,0,23,654.0,67,0
661,9,12,0,0,21,591.0,67,0
662,6,11,0,0,17,469.0,67,0
663,4,9,0,0,13,345.0,67,0
664,4,8,1,0,13,292.0,67,0
665,1,4,1,1,7,119.0,65,0
666,1,2,1,1,5,10.0,65,0
667,2,2,1,1,6,13.0,63,0
668,2,1,1,1,5,16.0,62,0
669,3,1,1,1,6,20.0,60,0
670,3,0,1,1,5,24.0,64,0
671,4,0,1,1,6,30.0,65,0
672,5,0,1,1,7,37.0,66,0
673,5,0,1,1,7,44.0,65,0
674,6,1,1,1,9,53.0,65,0
675,7,2,1,1,11,64.0,66,0
676,8,2,1,1,12,76.0,66,0
677,9,3,1,1,14,90.0,65,0
678,10,4,1,1,16,106.0,66,0
679,11,4,1,1,17,123.0,65,0
680,11,5,1,1,18,141.0,66,0
681,12,5,1,1,19,160.0,65,0
682,12,6,1,2,21,165.0,64,1
683,11,7,3,2,23,172.0,65,1
684,11,7,4,4,26,183.0,65,1
685,13,9,2,2,26,149.0,66,2
686,13,9,0,0,22,136.0,64,2
687,14,9,1,0,24,148.0,65,2
688,14,9,1,0,24,146.0,65,2
689,14,9,0,0,23,143.0,66,2
690,15,10,0,0,25,154.0,68,2
