t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,16,17,0,4,37,271.0,75,2
52,18,18,1,4,41,312.0,77,2
53,19,19,2,4,44,356.0,77,2
54,20,20,3,4,47,403.0,76,2
55,22,21,2,3,48,443.0,75,2
56,24,23,2,3,52,495.0,75,2
57,24,23,2,3,52,546.0,77,2
58,25,25,2,3,55,601.0,77,2
59,26,26,2,3,57,658.0,76,2
60,26,27,1,2,56,692.0,76,2
61,26,27,1,2,56,748.0,75,2
62,26,28,1,2,57,805.0,75,2
63,26,29,1,2,58,863.0,74,2
64,26,30,1,2,59,922.0,74,2
65,26,31,1,2,60,982.0,72,2
66,26,31,1,2,60,1042.0,72,2
67,26,31,1,2,60,1102.0,70,2
68,26,31,1,3,61,1163.0,70,2
69,26,31,1,3,61,1224.0,70,2
70,26,31,0,3,60,1266.0,69,3
71,26,31,0,3,60,1326.0,69,3
72,26,31,1,2,60,1382.0,69,3
73,24,29,1,1,55,1269.0,69,0
74,22,27,2,0,51,1157.0,69,0
75,20,26,2,0,48,1076.0,69,0
76,18,23,2,0,43,989.0,71,0
77,17,21,2,1,41,936.0,70,0
78,15,19,2,1,37,846.0,70,0
79,15,17,2,2,36,786.0,69,0
80,14,16,2,3,35,733.0,68,0
81,12,15,2,3,32,672.0,68,0
82,11,13,2,3,29,579.0,67,0
83,11,11,2,3,27,519.0,66,0
84,9,9,2,3,23,424.0,66,0
85,8,10,2,3,23,389.0,66,0
86,6,7,2,3,18,283.0,65,0
87,4,5,2,4,15,203.0,65,0
88,3,4,2,4,13,180.0,69,0
89,3,2,2,4,11,133.0,69,0
90,3,1,2,4,10,111.0,68,0
91,3,0,3,4,10,90.0,66,0
92,3,1,2,4,10,96.0,66,0
93,2,2,2,4,10,103.0,67,0
94,4,2,2,4,12,112.0,68,0
95,3,2,2,4,11,122.0,65,0
96,5,3,3,4,15,137.0,66,0
97,3,4,3,4,14,147.0,67,0
98,4,4,3,4,15,162.0,67,0
99,5,5,4,4,18,180.0,67,0
100,5,6,4,4,19,199.0,66,0
101,6,6,4,6,22,212.0,65,0
102,6,5,5,6,22,225.0,65,0
103,7,5,5,6,23,241.0,66,0
104,8,4,5,6,23,257.0,68,0
105,8,4,5,6,23,274.0,69,0
106,9,3,6,7,25,293.0,70,1
107,10,3,6,7,26,313.0,69,1
108,11,4,6,7,28,341.0,68,1
109,11,5,4,5,25,209.0,69,2
110,12,6,2,3,23,133.0,68,2
111,12,6,0,1,19,99.0,69,2
112,12,5,0,0,17,106.0,69,2
113,12,7,0,0,19,107.0,73,2
114,12,8,1,1,22,113.0,72,2
115,12,9,1,1,23,121.0,71,2
116,12,12,1,2,27,135.0,72,2
117,13,11,2,2,28,147.0,73,2
118,14,12,2,2,30,165.0,71,2
119,15,14,2,2,33,186.0,71,2
120,15,15,2,2,34,220.0,73,2
121,15,16,2,2,35,243.0,73,2
122,16,16,2,2,36,267.0,74,2
123,17,18,1,2,38,299.0,73,2
124,18,20,1,2,41,340.0,75,2
125,20,22,2,2,46,386.0,75,2
126,21,23,2,2,48,434.0,74,2
127,23,25,2,2,52,486.0,74,2
128,24,25,2,2,53,538.0,75,2
129,26,26,1,2,55,589.0,74,2
130,26,28,1,2,57,646.0,74,2
131,27,29,1,2,59,705.0,74,2
132,28,31,0,2,61,748.0,74,2
133,28,32,0,2,62,810.0,74,2
134,28,33,0,2,63,873.0,72,2
135,28,34,0,2,64,937.0,72,2
136,28,34,0,2,64,1001.0,72,2
137,28,34,0,2,64,1065.0,72,2
138,28,34,0,2,64,1129.0,72,2
139,28,34,0,2,64,1193.0,71,2
140,28,34,0,2,64,1257.0,71,2
141,28,34,0,2,64,1321.0,70,2
142,28,34,0,1,63,1356.0,70,3
143,28,34,0,0,62,1391.0,70,3
144,28,34,0,1,63,1454.0,70,3
145,26,32,0,1,59,1371.0,70,0
146,24,30,0,1,55,1291.0,71,0
147,22,28,0,2,52,1210.0,70,0
148,21,26,0,2,49,1128.0,69,0
149,19,24,0,2,45,1043.0,68,0
150,17,22,0,2,41,958.0,70,0
151,15,20,0,2,37,869.0,69,0
152,13,18,0,2,33,780.0,68,0
153,12,17,0,2,31,718.0,68,0
154,10,15,0,2,27,625.0,68,0
155,8,14,0,2,24,530.0,68,0
156,7,13,0,2,22,497.0,67,0
157,5,13,0,2,20,427.0,67,0
158,3,12,0,2,17,328.0,67,0
159,3,10,0,2,15,254.0,66,0
160,2,8,0,2,12,178.0,66,0
161,2,7,0,2,11,120.0,65,0
162,2,7,0,2,11,104.0,64,0
163,3,7,0,2,12,85.0,62,0
164,3,8,0,3,14,99.0,62,0
165,4,8,1,3,16,115.0,61,0
166,5,9,1,3,18,133.0,60,0
167,5,9,1,3,18,151.0,62,0
168,6,9,1,3,19,170.0,62,0
169,6,10,1,3,20,190.0,66,0
170,8,10,1,3,22,212.0,67,0
171,8,11,1,3,23,235.0,69,0
172,9,12,1,3,25,260.0,69,0
173,9,14,1,3,27,287.0,69,0
174,10,13,1,3,27,313.0,70,0
175,10,14,1,3,28,341.0,74,0
176,10,15,1,3,29,370.0,74,0
177,12,16,1,3,32,402.0,74,0
178,12,14,1,3,30,406.0,73,1
179,12,15,1,3,31,413.0,73,1
180,13,15,1,3,32,422.0,74,1
181,13,14,0,2,29,336.0,74,2
182,12,15,0,0,27,285.0,74,2
183,11,16,0,0,27,271.0,74,2
184,11,16,0,0,27,258.0,75,2
185,11,16,0,0,27,245.0,73,2
186,11,17,1,0,29,236.0,73,2
187,12,19,0,1,32,267.0,75,2
188,11,19,0,1,31,261.0,74,2
189,13,20,0,2,35,277.0,74,2
190,12,19,0,3,34,264.0,73,2
191,13,18,0,3,34,262.0,75,2
192,12,19,0,3,34,262.0,75,2
193,13,20,0,3,36,264.0,74,2
194,12,20,0,1,33,256.0,76,2
195,13,21,0,1,35,261.0,76,2
196,14,22,0,1,37,295.0,76,2
197,16,23,0,2,41,335.0,76,2
198,17,25,0,2,44,378.0,76,2
199,18,27,0,2,47,425.0,75,2
200,20,28,0,2,50,475.0,76,2
201,22,30,0,2,54,529.0,75,2
202,23,31,0,1,55,569.0,75,2
203,25,31,0,0,56,619.0,74,2
204,27,32,0,0,59,678.0,72,2
205,26,33,0,0,59,736.0,71,2
206,27,33,0,0,60,796.0,73,2
207,29,33,0,0,62,858.0,73,2
208,31,33,0,0,64,922.0,72,2
209,31,33,0,0,64,986.0,72,2
210,31,33,0,0,64,1050.0,72,2
211,31,33,0,0,64,1114.0,70,2
212,31,33,0,0,64,1178.0,70,2
213,31,33,0,0,64,1242.0,70,2
214,31,33,0,0,64,1306.0,70,3
215,31,33,0,0,64,1370.0,70,3
216,31,33,0,0,64,1434.0,70,3
217,29,31,0,0,60,1357.0,70,0
218,27,29,0,0,56,1280.0,68,0
219,25,27,0,0,52,1202.0,68,0
220,23,25,1,1,50,1124.0,67,0
221,21,23,1,1,46,1043.0,67,0
222,20,21,1,1,43,962.0,67,0
223,18,19,1,1,39,879.0,66,0
224,18,19,1,1,39,863.0,70,0
225,16,17,1,1,35,777.0,70,0
226,15,16,1,1,33,693.0,70,0
227,13,15,1,1,30,606.0,70,0
228,13,14,1,1,29,548.0,70,0
229,12,13,1,1,27,518.0,70,0
230,11,12,1,1,25,456.0,70,0
231,10,11,1,1,23,365.0,69,0
232,9,10,1,1,21,273.0,69,0
233,8,9,1,1,19,203.0,68,0
234,8,7,1,1,17,159.0,68,0
235,9,7,1,1,18,143.0,67,0
236,9,8,1,2,20,163.0,66,0
237,10,10,1,2,23,186.0,66,0
238,10,10,3,3,26,211.0,66,0
239,11,10,3,3,27,238.0,66,0
240,12,11,3,3,29,267.0,66,0
241,13,12,3,3,31,298.0,66,0
242,13,13,3,3,32,329.0,65,0
243,13,13,3,3,32,360.0,68,0
244,14,14,3,3,34,394.0,67,0
245,14,15,3,3,35,429.0,66,0
246,14,15,3,3,35,464.0,68,0
247,14,16,3,3,36,500.0,67,0
248,14,17,3,3,37,537.0,66,0
249,12,17,3,3,35,550.0,66,0
250,10,17,3,3,33,545.0,66,1
251,8,17,3,3,31,541.0,65,1
252,6,16,3,3,28,520.0,67,1
253,6,15,1,1,23,416.0,65,2
254,7,13,0,0,20,342.0,63,2
255,7,12,1,0,20,278.0,65,2
256,8,10,0,0,18,212.0,63,2
257,9,9,0,0,18,199.0,64,2
258,10,10,0,1,21,168.0,65,2
259,12,8,0,1,21,137.0,65,2
260,12,9,0,0,21,125.0,64,2
261,14,11,0,0,25,120.0,68,2
262,14,10,0,0,24,118.0,72,2
263,15,9,0,0,24,136.0,73,2
264,15,11,0,0,26,159.0,74,2
265,16,12,0,0,28,187.0,76,2
266,16,13,0,0,29,212.0,76,2
267,17,14,0,0,31,243.0,76,2
268,20,17,0,0,37,279.0,77,2
269,21,17,0,0,38,317.0,78,2
270,21,18,0,0,39,355.0,78,2
271,23,21,0,0,44,398.0,79,2
272,23,23,0,0,46,444.0,77,2
273,25,22,0,0,47,490.0,76,2
274,26,22,0,0,48,538.0,76,2
275,26,24,0,0,50,588.0,74,2
276,27,26,0,0,53,641.0,73,2
277,27,26,0,0,53,694.0,73,2
278,28,28,0,0,56,750.0,73,2
279,29,29,0,0,58,808.0,73,2
280,29,32,0,0,61,869.0,77,2
281,29,32,0,0,61,930.0,77,2
282,29,32,0,0,61,991.0,77,2
283,29,34,0,0,63,1054.0,77,2
284,29,34,0,0,63,1117.0,76,2
285,29,34,0,0,63,1180.0,76,2
286,29,34,0,0,63,1243.0,76,3
287,29,34,0,0,63,1306.0,75,3
288,29,34,0,0,63,1369.0,73,3
289,27,32,0,0,59,1291.0,72,0
290,25,30,0,0,55,1213.0,71,0
291,23,28,0,0,51,1131.0,70,0
292,21,26,0,0,47,1049.0,68,0
293,19,24,0,1,44,968.0,68,0
294,17,23,2,2,44,888.0,68,0
295,15,21,2,2,40,807.0,67,0
296,14,21,2,2,39,754.0,67,0
297,14,19,2,2,37,707.0,67,0
298,13,18,2,2,35,623.0,67,0
299,11,17,2,2,32,595.0,69,0
300,10,16,2,2,30,510.0,69,0
301,9,15,2,2,28,426.0,69,0
302,8,14,2,2,26,346.0,69,0
303,6,12,2,2,22,278.0,69,0
304,5,10,2,2,19,214.0,68,0
305,6,7,2,2,17,173.0,67,0
306,7,5,2,2,16,134.0,66,0
307,8,5,2,2,17,145.0,66,0
308,9,4,2,2,17,131.0,66,0
309,10,4,2,2,18,144.0,66,0
310,10,6,2,2,20,164.0,67,0
311,11,5,2,3,21,180.0,67,0
312,11,6,2,3,22,196.0,67,0
313,12,6,3,2,23,212.0,66,0
314,13,6,2,2,23,229.0,66,0
315,14,7,2,3,26,250.0,65,0
316,14,7,2,3,26,272.0,64,0
317,14,8,2,3,27,295.0,66,0
318,14,8,3,3,28,320.0,66,0
319,14,7,3,3,27,344.0,66,0
320,14,7,3,3,27,368.0,67,0
321,14,8,3,3,28,396.0,65,0
322,14,9,3,3,29,425.0,65,1
323,14,9,3,3,29,453.0,65,1
324,14,10,3,3,30,483.0,66,1
325,14,11,1,1,27,385.0,65,2
326,13,11,1,0,25,345.0,65,2
327,13,10,1,0,24,324.0,67,2
328,13,9,0,0,22,302.0,65,2
329,13,9,0,0,22,282.0,64,2
330,12,11,0,0,23,264.0,64,2
331,13,10,0,0,23,247.0,66,2
332,10,12,0,0,22,204.0,66,2
333,11,13,0,0,24,170.0,65,2
334,8,15,0,0,23,134.0,64,2
335,10,16,0,0,26,147.0,65,2
336,10,16,0,0,26,134.0,69,2
337,12,16,0,0,28,154.0,73,2
338,13,18,0,0,31,178.0,73,2
339,15,19,0,0,34,211.0,73,2
340,15,18,0,0,33,235.0,75,2
341,17,20,0,0,37,265.0,75,2
342,19,21,0,0,40,300.0,74,2
343,19,21,0,0,40,336.0,73,2
344,21,22,0,0,43,379.0,74,2
345,21,23,0,0,44,423.0,73,2
346,23,24,0,0,47,470.0,71,2
347,24,25,0,0,49,519.0,71,2
348,24,26,0,0,50,569.0,73,2
349,25,28,0,0,53,622.0,73,2
350,27,29,0,0,56,678.0,73,2
351,30,30,0,0,60,738.0,73,2
352,30,31,0,0,61,799.0,73,2
353,30,31,0,0,61,860.0,73,2
354,30,32,0,0,62,922.0,75,2
355,30,33,0,0,63,985.0,75,2
356,30,33,0,0,63,1048.0,75,2
357,30,33,0,0,63,1111.0,75,2
358,30,33,0,0,63,1174.0,73,3
359,30,33,0,0,63,1237.0,71,3
360,30,33,0,1,64,1301.0,69,3
361,28,31,1,1,61,1229.0,69,0
362,26,29,1,1,57,1156.0,69,0
363,24,27,1,1,53,1084.0,69,0
364,22,25,1,1,49,1013.0,69,0
365,20,23,1,1,45,941.0,69,0
366,18,21,1,1,41,866.0,69,0
367,16,19,1,1,37,787.0,69,0
368,14,17,2,1,34,708.0,69,0
369,13,15,2,1,31,654.0,69,0
370,12,13,2,2,29,572.0,69,0
371,10,12,2,2,26,519.0,67,0
372,9,11,2,2,24,460.0,67,0
373,9,9,2,2,22,402.0,69,0
374,8,7,2,2,19,315.0,70,0
375,7,6,2,2,17,255.0,70,0
376,6,4,2,2,14,191.0,67,0
377,6,2,2,2,12,125.0,65,0
378,6,3,2,2,13,113.0,65,0
379,7,2,2,2,13,102.0,64,0
380,9,2,2,2,15,115.0,63,0
381,10,3,2,2,17,132.0,62,0
382,9,4,2,2,17,148.0,62,0
383,10,5,2,2,19,167.0,63,0
384,11,5,2,2,20,187.0,63,0
385,11,5,2,2,20,207.0,62,0
386,12,6,2,2,22,229.0,62,0
387,13,7,3,2,25,254.0,63,0
388,13,7,3,3,26,280.0,61,0
389,13,8,3,3,27,307.0,63,0
390,13,8,3,3,27,334.0,63,0
391,13,9,3,3,28,362.0,65,0
392,13,10,3,3,29,391.0,67,0
393,14,10,3,3,30,421.0,69,0
394,14,11,3,3,31,452.0,66,1
395,14,12,3,3,32,484.0,68,1
396,14,13,3,3,33,517.0,68,1
397,14,13,1,1,29,417.0,69,2
398,14,15,0,0,29,397.0,69,2
399,13,16,0,0,29,399.0,68,2
400,13,18,0,0,31,403.0,67,2
401,12,18,0,0,30,407.0,68,2
402,12,19,0,1,32,413.0,68,2
403,12,20,0,1,33,420.0,67,2
404,13,21,0,1,35,430.0,68,2
405,13,22,0,1,36,466.0,67,2
406,13,22,1,1,37,477.0,68,2
407,13,23,2,1,39,490.0,66,2
408,14,24,1,1,40,504.0,67,2
409,13,24,1,0,38,494.0,67,2
410,14,25,1,0,40,510.0,71,2
411,13,25,1,0,39,525.0,71,2
412,15,26,1,0,42,567.0,72,2
413,16,27,1,0,44,611.0,72,2
414,17,27,1,0,45,656.0,72,2
415,18,28,0,0,46,693.0,71,2
416,19,29,0,0,48,741.0,71,2
417,20,29,0,0,49,790.0,70,2
418,22,30,0,0,52,842.0,72,2
419,24,30,0,0,54,896.0,72,2
420,24,31,0,0,55,951.0,72,2
421,25,32,0,0,57,1008.0,71,2
422,26,32,0,0,58,1066.0,71,2
423,27,33,0,0,60,1126.0,71,2
424,27,34,0,0,61,1186.0,71,2
425,29,34,0,0,63,1249.0,70,2
426,30,34,0,0,64,1313.0,69,2
427,30,34,0,0,64,1377.0,68,2
428,30,34,0,0,64,1441.0,68,2
429,30,34,0,0,64,1505.0,69,2
430,30,34,0,0,64,1569.0,69,3
431,30,34,0,0,64,1633.0,68,3
432,30,34,0,0,64,1697.0,68,3
433,28,32,0,0,60,1604.0,69,0
434,26,30,0,0,56,1510.0,68,0
435,25,28,0,0,53,1416.0,72,0
436,23,26,0,0,49,1319.0,72,0
437,21,24,0,0,45,1218.0,72,0
438,19,22,0,0,41,1119.0,71,0
439,18,20,0,0,38,1017.0,71,0
440,17,18,0,0,35,916.0,71,0
441,16,18,0,0,34,921.0,71,0
442,15,16,0,1,32,819.0,71,0
443,13,15,0,1,29,715.0,71,0
444,11,13,1,1,26,606.0,71,0
445,9,12,1,1,23,495.0,71,0
446,7,10,1,1,19,410.0,71,0
447,6,10,1,2,19,374.0,74,0
448,4,9,1,2,16,264.0,73,0
449,3,7,1,2,13,175.0,73,0
450,1,6,2,3,12,94.0,72,0
451,2,6,3,3,14,60.0,72,0
452,5,6,3,3,17,77.0,70,0
453,3,7,3,3,16,91.0,70,0
454,4,8,3,3,18,109.0,68,0
455,5,9,3,3,20,129.0,68,0
456,5,9,3,3,20,148.0,69,0
457,6,9,3,3,21,169.0,69,0
458,6,11,3,3,23,192.0,68,0
459,7,11,4,5,27,218.0,68,0
460,7,11,4,5,27,244.0,67,0
461,9,12,4,5,30,274.0,67,0
462,8,13,5,5,31,304.0,68,0
463,9,14,5,5,33,337.0,68,0
464,10,15,5,5,35,372.0,66,0
465,11,15,5,5,36,408.0,68,0
466,11,15,5,5,36,421.0,68,1
467,12,14,5,5,36,435.0,67,1
468,12,14,5,5,36,431.0,68,1
469,11,15,3,3,32,334.0,67,2
470,11,15,1,1,28,263.0,67,2
471,10,15,0,0,25,227.0,67,2
472,10,14,0,0,24,216.0,68,2
473,10,16,0,0,26,226.0,67,2
474,9,16,0,0,25,216.0,67,2
475,10,17,0,1,28,210.0,69,2
476,10,17,0,1,28,207.0,66,2
477,10,18,1,1,30,207.0,67,2
478,12,19,1,1,33,240.0,68,2
479,12,20,2,1,35,243.0,70,2
480,11,20,1,1,33,244.0,68,2
481,11,20,0,1,32,240.0,69,2
482,11,23,0,1,35,263.0,68,2
483,13,23,0,1,37,297.0,69,2
484,14,24,0,1,39,315.0,71,2
485,16,25,0,1,42,336.0,73,2
486,16,26,0,0,42,366.0,72,2
487,18,28,0,0,46,411.0,73,2
488,19,29,0,0,48,459.0,72,2
489,20,30,0,0,50,509.0,72,2
490,22,30,0,0,52,560.0,72,2
491,23,31,0,0,54,614.0,71,2
492,24,32,0,0,56,670.0,71,2
493,25,33,0,0,58,728.0,72,2
494,26,33,0,0,59,787.0,71,2
495,27,33,0,0,60,847.0,70,2
496,28,33,0,0,61,908.0,70,2
497,29,33,0,0,62,970.0,68,2
498,30,33,0,0,63,1033.0,68,2
499,30,33,0,0,63,1096.0,67,2
500,30,33,0,0,63,1159.0,67,2
501,31,33,0,0,64,1223.0,66,2
502,31,33,0,0,64,1287.0,66,3
503,31,33,0,0,64,1351.0,70,3
504,31,33,0,0,64,1415.0,72,3
505,29,31,0,0,60,1337.0,72,0
506,27,29,0,0,56,1258.0,71,0
507,25,27,0,0,52,1179.0,71,0
508,23,25,0,0,48,1098.0,71,0
509,21,23,0,0,44,1018.0,71,0
510,20,21,0,0,41,966.0,70,0
511,19,20,0,0,39,915.0,70,0
512,18,18,0,0,36,854.0,70,0
513,17,16,0,0,33,765.0,70,0
514,16,16,0,0,32,743.0,70,0
515,15,15,1,0,31,682.0,70,0
516,14,13,2,0,29,593.0,70,0
517,12,11,2,2,27,503.0,70,0
518,10,10,2,2,24,442.0,70,0
519,9,8,3,2,22,348.0,69,0
520,9,5,3,3,20,275.0,69,0
521,8,3,3,3,17,178.0,71,0
522,7,1,3,3,14,110.0,75,0
523,8,0,3,3,14,94.0,75,0
524,8,0,3,3,14,108.0,77,0
525,9,0,3,3,15,123.0,77,0
526,11,0,3,3,17,140.0,77,0
527,11,1,3,3,18,158.0,78,0
528,11,1,3,3,18,176.0,78,0
529,12,2,3,3,20,196.0,77,0
530,12,3,3,3,21,217.0,75,0
531,13,3,3,3,22,239.0,75,0
532,14,5,3,3,25,264.0,75,0
533,14,4,3,3,24,287.0,74,0
534,14,4,4,5,27,314.0,73,0
535,14,5,5,6,30,344.0,72,0
536,14,5,6,7,32,376.0,73,0
537,14,7,6,8,35,411.0,74,0
538,14,6,8,8,36,436.0,73,1
539,14,6,8,8,36,462.0,73,1
540,14,6,8,8,36,488.0,75,1
541,14,6,6,6,32,412.0,76,2
542,14,6,4,4,28,340.0,75,2
543,13,7,2,3,25,304.0,76,2
544,13,7,0,2,22,262.0,75,2
545,12,8,0,1,21,243.0,75,2
546,12,9,1,1,23,230.0,75,2
547,12,11,1,0,24,226.0,74,2
548,13,10,0,0,23,246.0,76,2
549,14,13,0,0,27,245.0,75,2
550,14,14,0,0,28,246.0,75,2
551,14,15,0,0,29,249.0,75,2
552,15,17,0,0,32,281.0,77,2
553,15,18,0,0,33,287.0,77,2
554,16,19,0,0,35,294.0,77,2
555,16,21,0,0,37,305.0,77,2
556,17,21,0,1,39,318.0,77,2
557,16,24,0,1,41,334.0,78,2
558,18,23,0,1,42,375.0,78,2
559,20,26,0,1,47,422.0,82,2
560,21,26,0,0,47,464.0,82,2
561,22,28,0,0,50,514.0,80,2
562,23,29,0,0,52,565.0,79,2
563,24,29,0,0,53,618.0,78,2
564,26,31,0,0,57,675.0,77,2
565,27,31,0,0,58,733.0,75,2
566,27,32,0,0,59,792.0,72,2
567,28,32,0,0,60,852.0,72,2
568,28,33,0,0,61,913.0,72,2
569,29,33,0,0,62,975.0,70,2
570,29,33,0,0,62,1037.0,70,2
571,29,33,0,0,62,1099.0,70,2
572,29,33,0,0,62,1161.0,70,2
573,29,33,0,0,62,1223.0,69,2
574,29,33,0,0,62,1285.0,69,3
575,29,33,0,0,62,1347.0,69,3
576,29,33,0,0,62,1409.0,69,3
577,27,31,0,0,58,1332.0,70,0
578,25,29,0,0,54,1254.0,70,0
579,23,27,0,0,50,1173.0,70,0
580,22,25,0,0,47,1090.0,69,0
581,20,23,0,0,43,1006.0,69,0
582,18,21,0,0,39,919.0,68,0
583,17,20,0,0,37,868.0,68,0
584,16,19,0,0,35,783.0,68,0
585,16,18,0,0,34,758.0,67,0
586,14,17,0,0,31,668.0,67,0
587,14,17,0,0,31,638.0,67,0
588,12,16,0,0,28,546.0,66,0
589,11,15,0,1,27,455.0,66,0
590,11,13,0,1,25,365.0,67,0
591,11,12,1,1,25,304.0,67,0
592,9,10,1,1,21,213.0,66,0
593,8,9,1,1,19,170.0,65,0
594,8,7,1,1,17,114.0,63,0
595,9,8,1,1,19,133.0,62,0
596,9,9,1,1,20,153.0,64,0
597,11,10,1,1,23,176.0,65,0
598,11,11,1,1,24,200.0,66,0
599,12,11,1,1,25,225.0,64,0
600,12,12,1,1,26,251.0,63,0
601,14,13,1,1,29,280.0,65,0
602,14,14,1,1,30,310.0,65,0
603,15,14,1,1,31,341.0,64,0
604,15,15,1,1,32,373.0,66,0
605,15,16,1,1,33,406.0,66,0
606,15,16,1,1,33,439.0,66,0
607,15,16,1,1,33,472.0,66,0
608,15,16,1,1,33,505.0,69,0
609,15,16,1,1,33,538.0,70,0
610,14,16,2,1,33,544.0,69,1
611,13,16,2,1,32,549.0,67,1
612,13,16,2,2,33,555.0,69,1
613,13,15,0,0,28,478.0,68,2
614,13,15,0,0,28,453.0,73,2
615,13,15,1,0,29,428.0,74,2
616,16,15,0,0,31,430.0,73,2
617,14,14,0,0,28,403.0,72,2
618,15,16,0,0,31,383.0,71,2
619,16,16,0,0,32,390.0,73,2
620,15,17,0,0,32,372.0,72,2
621,17,17,0,0,34,356.0,71,2
622,18,16,0,0,34,364.0,71,2
623,17,18,0,0,35,374.0,71,2
624,17,19,0,0,36,359.0,73,2
625,18,19,0,0,37,345.0,73,2
626,18,20,0,0,38,333.0,72,2
627,20,20,0,0,40,347.0,72,2
628,20,21,0,0,41,361.0,73,2
629,22,19,0,0,41,376.0,73,2
630,23,19,0,0,42,393.0,71,2
631,25,21,0,0,46,439.0,70,2
632,25,24,0,0,49,487.0,69,2
633,26,24,0,0,50,537.0,70,2
634,28,25,0,0,53,590.0,70,2
635,29,28,0,0,57,647.0,70,2
636,29,28,0,0,57,704.0,69,2
637,30,29,0,0,59,763.0,69,2
638,30,30,0,0,60,823.0,67,2
639,31,30,0,0,61,884.0,67,2
640,31,31,0,0,62,946.0,67,2
641,31,32,0,0,63,1009.0,67,2
642,31,32,0,0,63,1072.0,67,2
643,31,32,0,0,63,1135.0,67,2
644,31,32,0,0,63,1198.0,67,2
645,31,32,0,0,63,1261.0,66,2
646,31,32,0,0,63,1324.0,65,3
647,31,32,0,0,63,1387.0,65,3
648,31,32,0,0,63,1450.0,65,3
649,29,30,0,0,59,1371.0,66,0
650,27,28,0,0,55,1289.0,66,0
651,25,26,0,0,51,1207.0,68,0
652,24,24,0,0,48,1123.0,68,0
653,22,22,0,0,44,1038.0,68,0
654,20,20,0,0,40,951.0,68,0
655,18,20,0,0,38,897.0,67,0
656,17,18,0,0,35,841.0,66,0
657,16,17,0,0,33,751.0,66,0
658,15,15,0,0,30,660.0,66,0
659,14,15,0,0,29,623.0,66,0
660,14,14,0,0,28,566.0,66,0
661,13,13,0,0,26,505.0,66,0
662,11,12,0,0,23,411.0,66,0
663,9,10,0,0,19,314.0,66,0
664,9,9,0,1,19,245.0,65,0
665,7,8,0,1,16,173.0,65,0
666,5,7,0,1,13,84.0,64,0
667,6,8,0,1,15,99.0,65,0
668,8,9,1,1,19,118.0,65,0
669,9,9,1,1,20,137.0,64,0
670,11,10,1,1,23,160.0,69,0
671,11,10,1,1,23,183.0,70,0
672,11,11,1,1,24,205.0,71,0
673,12,11,1,1,25,230.0,70,0
674,12,12,1,1,26,256.0,69,0
675,13,14,1,1,29,285.0,68,0
676,13,13,1,1,28,311.0,67,0
677,14,15,1,1,31,342.0,68,0
678,15,16,1,1,33,375.0,68,0
679,15,16,1,1,33,408.0,67,0
680,15,16,1,1,33,441.0,69,0
681,15,16,1,1,33,474.0,67,0
682,15,16,3,2,36,510.0,68,1
683,15,16,3,2,36,546.0,67,1
684,15,16,3,4,38,584.0,68,1
685,14,16,2,2,34,546.0,68,2
686,13,17,0,0,30,539.0,68,2
687,13,18,0,0,31,543.0,68,2
688,12,18,0,0,30,546.0,67,2
689,12,19,0,0,31,552.0,70,2
690,13,19,0,0,32,561.0,69,2
