t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,5,9,3,4,21,80.0,68,0
52,6,9,4,4,23,93.0,68,0
53,5,8,4,5,22,93.0,67,0
54,4,7,4,5,20,95.0,67,0
55,3,6,4,5,18,97.0,66,0
56,3,5,4,5,17,106.0,66,0
57,1,5,4,5,15,103.0,69,0
58,1,5,4,5,15,112.0,69,0
59,1,5,2,3,11,61.0,69,0
60,1,5,0,1,7,22.0,66,0
61,2,5,0,0,7,18.0,65,0
62,2,6,0,0,8,26.0,67,0
63,4,8,0,0,12,38.0,68,0
64,6,9,0,0,15,51.0,68,0
65,6,11,0,0,17,68.0,66,0
66,8,10,0,0,18,85.0,67,0
67,8,12,0,0,20,105.0,65,0
68,10,13,0,0,23,128.0,64,0
69,10,12,1,0,23,113.0,67,0
70,9,12,1,1,23,101.0,67,0
71,9,11,1,2,23,91.0,66,0
72,9,10,2,2,23,86.0,68,0
73,8,10,2,2,22,82.0,67,0
74,8,10,2,2,22,80.0,68,0
75,8,9,2,2,21,85.0,68,0
76,6,10,2,2,20,88.0,69,0
77,5,9,2,2,18,83.0,69,0
78,7,10,2,2,21,91.0,66,0
79,5,8,2,2,17,86.0,66,0
80,5,8,2,2,17,83.0,65,0
81,5,6,2,2,15,79.0,64,0
82,5,6,2,2,15,87.0,64,0
83,5,5,2,2,14,84.0,63,0
84,5,5,0,0,10,30.0,63,0
85,6,4,0,0,10,26.0,61,0
86,5,4,0,0,9,25.0,62,0
87,6,7,0,0,13,33.0,62,0
88,5,7,0,0,12,41.0,65,0
89,9,7,0,0,16,56.0,65,0
90,9,10,0,0,19,69.0,65,0
91,9,11,0,0,20,86.0,65,0
92,11,11,0,0,22,104.0,66,0
93,12,13,0,0,25,127.0,65,0
94,12,12,0,0,24,111.0,68,0
95,10,11,0,0,21,97.0,69,0
96,9,11,0,0,20,86.0,69,0
97,9,11,0,0,20,76.0,70,0
98,9,9,0,0,18,69.0,69,0
99,8,8,0,0,16,60.0,68,0
100,8,9,1,1,19,63.0,68,0
101,7,9,1,2,19,62.0,68,0
102,6,10,2,2,20,64.0,68,0
103,5,11,2,2,20,64.0,67,0
104,5,11,2,2,20,66.0,65,0
105,3,12,2,2,19,68.0,65,0
106,3,9,2,2,16,66.0,65,0
107,3,10,2,3,18,67.0,65,0
108,3,9,3,3,18,70.0,65,0
109,4,7,1,1,13,32.0,65,0
110,3,7,0,0,10,26.0,65,0
111,4,5,0,0,9,22.0,65,0
112,4,6,0,0,10,28.0,63,0
113,4,6,0,0,10,34.0,67,0
114,5,7,1,0,13,45.0,68,0
115,6,9,1,0,16,60.0,67,0
116,7,10,1,0,18,77.0,67,0
117,9,10,1,0,20,96.0,66,0
118,10,13,1,0,24,119.0,67,0
119,9,12,1,0,22,106.0,68,0
120,9,10,1,0,20,94.0,69,0
121,8,11,1,0,20,86.0,68,0
122,8,8,1,0,17,77.0,69,0
123,6,10,1,0,17,70.0,67,0
124,6,7,1,0,14,61.0,67,0
125,6,7,1,1,15,56.0,67,0
126,8,9,1,1,19,75.0,66,0
127,8,8,3,2,21,77.0,67,0
128,8,8,3,2,21,78.0,65,0
129,7,8,3,2,20,81.0,65,0
130,7,8,3,2,20,84.0,65,0
131,6,7,3,2,18,87.0,68,0
132,7,5,3,2,17,89.0,68,0
133,7,4,3,2,16,92.0,68,0
134,6,2,3,2,13,97.0,69,0
135,7,1,3,2,13,107.0,68,0
136,7,0,3,2,12,105.0,68,0
137,7,0,3,2,12,106.0,68,0
138,7,0,3,2,12,108.0,67,0
139,6,1,1,0,8,44.0,67,0
140,7,2,1,0,10,46.0,67,0
141,9,2,0,0,11,34.0,66,0
142,10,4,0,0,14,41.0,66,0
143,12,5,0,0,17,58.0,68,0
144,12,6,0,0,18,68.0,66,0
145,13,7,0,0,20,80.0,66,0
146,13,8,0,0,21,95.0,66,0
147,16,9,0,0,25,120.0,67,0
148,15,11,0,0,26,139.0,67,0
149,14,11,0,0,25,119.0,66,0
150,12,9,0,0,21,102.0,68,0
151,10,8,0,0,18,83.0,69,0
152,10,8,0,0,18,73.0,70,0
153,9,6,0,0,15,63.0,70,0
154,9,5,0,0,14,53.0,69,0
155,9,4,0,0,13,45.0,68,0
156,8,4,0,0,12,37.0,66,0
157,10,3,0,0,13,37.0,64,0
158,9,2,0,0,11,37.0,65,0
159,11,5,0,0,16,45.0,66,0
160,9,3,0,0,12,39.0,66,0
161,8,4,0,0,12,38.0,65,0
162,6,2,0,0,8,28.0,65,0
163,7,3,0,0,10,29.0,64,0
164,6,2,0,0,8,20.0,62,0
165,5,3,0,0,8,21.0,61,0
166,6,4,0,0,10,24.0,61,0
167,6,5,0,0,11,30.0,61,0
168,8,7,0,0,15,41.0,59,0
169,8,8,0,0,16,52.0,66,0
170,8,10,0,0,18,68.0,67,0
171,8,11,0,0,19,83.0,67,0
172,11,12,0,0,23,105.0,68,0
173,10,13,0,0,23,126.0,68,0
174,12,12,0,0,24,111.0,68,0
175,12,13,0,0,25,103.0,74,0
176,8,13,0,0,21,87.0,73,0
177,7,10,0,0,17,73.0,73,0
178,6,12,0,0,18,65.0,74,0
179,6,10,0,0,16,57.0,75,0
180,6,10,0,0,16,51.0,74,0
181,5,10,1,0,16,53.0,73,0
182,6,13,1,1,21,61.0,73,0
183,3,12,2,1,18,57.0,73,0
184,6,13,2,1,22,67.0,73,0
185,6,14,3,2,25,79.0,73,0
186,5,13,3,2,23,89.0,73,0
187,5,12,3,3,23,91.0,75,0
188,7,11,5,5,28,107.0,76,0
189,7,9,3,3,22,73.0,75,0
190,5,8,1,1,15,50.0,75,0
191,4,6,0,0,10,30.0,75,0
192,5,6,0,0,11,30.0,74,0
193,6,6,0,0,12,32.0,73,0
194,6,8,0,0,14,38.0,73,0
195,7,8,0,0,15,48.0,71,0
196,7,10,0,0,17,58.0,71,0
197,9,10,0,0,19,71.0,73,0
198,10,11,1,1,23,85.0,73,0
199,10,10,1,2,23,77.0,74,0
200,9,10,3,3,25,73.0,73,0
201,6,9,3,4,22,71.0,74,0
202,5,8,4,4,21,71.0,74,0
203,4,8,4,4,20,75.0,75,0
204,5,7,4,4,20,77.0,75,0
205,5,6,4,4,19,80.0,75,0
206,6,3,4,4,17,81.0,76,0
207,6,3,4,4,17,88.0,76,0
208,7,4,4,4,19,102.0,76,0
209,7,4,4,4,19,116.0,74,0
210,7,4,4,4,19,127.0,73,0
211,6,3,4,4,17,128.0,73,0
212,6,4,4,4,18,135.0,72,0
213,5,3,4,4,16,137.0,71,0
214,6,2,2,2,12,76.0,71,0
215,6,3,0,0,9,19.0,71,0
216,7,3,0,0,10,21.0,70,0
217,9,5,0,0,14,32.0,70,0
218,10,6,0,0,16,46.0,68,0
219,12,6,0,0,18,62.0,68,0
220,12,7,0,0,19,79.0,69,0
221,13,8,0,0,21,100.0,68,0
222,14,10,0,0,24,121.0,69,0
223,16,12,0,0,28,148.0,67,0
224,15,11,0,0,26,135.0,72,0
225,13,10,0,0,23,120.0,73,0
226,12,12,0,0,24,117.0,72,0
227,12,10,0,0,22,106.0,74,0
228,12,9,0,0,21,95.0,72,0
229,12,9,0,0,21,86.0,73,0
230,10,8,0,0,18,73.0,74,0
231,10,8,0,0,18,67.0,75,0
232,11,7,0,0,18,64.0,71,0
233,9,6,0,0,15,57.0,70,0
234,9,7,0,0,16,55.0,69,0
235,9,9,0,0,18,56.0,69,0
236,8,8,0,0,16,51.0,69,0
237,7,7,1,2,17,49.0,69,0
238,9,8,2,2,21,66.0,67,0
239,10,9,0,0,19,65.0,65,0
240,9,8,0,0,17,61.0,65,0
241,9,7,0,1,17,63.0,64,0
242,7,7,0,0,14,64.0,64,0
243,8,8,0,0,16,72.0,67,0
244,9,10,0,0,19,84.0,67,0
245,11,12,0,0,23,107.0,65,0
246,13,12,0,0,25,124.0,67,0
247,14,14,0,0,28,144.0,66,0
248,15,15,0,0,30,174.0,66,0
249,15,14,0,0,29,156.0,65,0
250,13,13,0,0,26,141.0,66,0
251,11,12,0,0,23,124.0,65,0
252,9,12,0,0,21,108.0,66,0
253,8,11,0,0,19,92.0,65,0
254,7,12,0,0,19,82.0,67,0
255,8,11,1,0,20,86.0,68,0
256,7,11,1,0,19,74.0,68,0
257,6,9,1,1,17,69.0,68,0
258,5,9,1,1,16,65.0,68,0
259,4,8,1,1,14,71.0,67,0
260,4,8,1,1,14,67.0,66,0
261,4,8,1,1,14,65.0,68,0
262,3,6,1,1,11,63.0,72,0
263,2,7,1,1,11,68.0,72,0
264,3,6,0,0,9,46.0,74,0
265,2,6,0,0,8,38.0,73,0
266,3,6,0,0,9,30.0,71,0
267,4,4,0,0,8,20.0,70,0
268,3,6,0,0,9,24.0,68,0
269,6,5,0,0,11,30.0,70,0
270,7,6,0,0,13,39.0,68,0
271,10,8,0,0,18,54.0,69,0
272,9,7,0,0,16,67.0,68,0
273,12,9,0,0,21,86.0,70,0
274,11,7,0,0,18,73.0,70,0
275,9,6,1,1,17,62.0,70,0
276,9,5,2,1,17,57.0,70,0
277,8,4,4,3,19,54.0,71,0
278,7,3,4,4,18,54.0,71,0
279,7,2,5,5,19,58.0,72,0
280,6,2,5,5,18,61.0,77,0
281,5,2,5,5,17,68.0,77,0
282,6,4,5,5,20,81.0,77,0
283,5,5,5,5,20,96.0,77,0
284,6,6,3,3,18,73.0,76,0
285,8,8,1,1,18,52.0,76,0
286,6,7,0,0,13,41.0,76,0
287,7,8,0,0,15,51.0,76,0
288,7,10,0,0,17,64.0,76,0
289,7,11,0,0,18,78.0,75,0
290,9,12,0,0,21,99.0,73,0
291,10,13,0,0,23,122.0,73,0
292,11,15,0,0,26,148.0,75,0
293,13,17,0,0,30,178.0,75,0
294,13,15,1,2,31,166.0,75,0
295,11,15,2,2,30,154.0,74,0
296,11,15,2,2,30,146.0,76,0
297,10,14,2,2,28,137.0,75,0
298,9,12,2,3,26,128.0,74,0
299,7,12,3,3,25,121.0,76,0
300,8,12,3,3,26,122.0,76,0
301,8,10,3,3,24,118.0,75,0
302,8,11,3,3,25,113.0,75,0
303,9,13,3,3,28,130.0,74,0
304,8,10,3,3,24,127.0,73,0
305,9,9,3,3,24,127.0,72,0
306,8,9,3,3,23,127.0,72,0
307,8,7,3,3,21,132.0,72,0
308,6,8,3,3,20,136.0,72,0
309,5,6,1,1,13,70.0,71,0
310,7,5,0,0,12,48.0,70,0
311,8,4,0,0,12,50.0,68,0
312,9,4,0,0,13,59.0,67,0
313,10,6,0,0,16,75.0,66,0
314,12,7,0,0,19,94.0,65,0
315,14,9,1,0,24,118.0,67,0
316,14,10,1,1,26,143.0,66,0
317,16,11,1,0,28,169.0,68,0
318,17,12,1,0,30,199.0,66,0
319,17,11,0,0,28,194.0,66,0
320,18,10,0,0,28,196.0,66,0
321,16,11,0,1,28,182.0,67,0
322,17,11,0,1,29,169.0,68,0
323,17,8,1,1,27,174.0,68,0
324,15,8,1,1,25,162.0,69,0
325,13,7,1,1,22,150.0,68,0
326,12,8,1,1,22,146.0,68,0
327,10,9,1,1,21,135.0,70,0
328,10,10,1,1,22,133.0,69,0
329,11,10,0,0,21,113.0,69,0
330,10,11,0,0,21,108.0,69,0
331,10,10,0,0,20,103.0,68,0
332,11,11,0,0,22,119.0,68,0
333,11,11,0,0,22,115.0,67,0
334,10,12,0,0,22,114.0,67,0
335,12,11,0,0,23,133.0,66,0
336,14,12,0,0,26,140.0,69,0
337,14,11,0,0,25,147.0,70,0
338,13,13,0,0,26,156.0,70,0
339,12,13,0,0,25,137.0,69,0
340,11,11,0,0,22,118.0,69,0
341,11,11,0,0,22,103.0,69,0
342,11,11,0,0,22,93.0,68,0
343,11,10,0,0,21,83.0,69,0
344,8,10,0,0,18,70.0,69,0
345,9,9,0,0,18,63.0,68,0
346,10,8,0,0,18,69.0,68,0
347,9,8,0,0,17,68.0,68,0
348,10,8,0,0,18,62.0,72,0
349,9,7,1,2,19,56.0,72,0
350,8,6,2,2,18,54.0,72,0
351,6,5,2,3,16,50.0,72,0
352,4,5,3,3,15,50.0,71,0
353,3,5,3,3,14,46.0,71,0
354,1,5,1,1,8,24.0,72,0
355,3,3,0,0,6,15.0,71,0
356,4,4,0,0,8,18.0,71,0
357,5,5,0,0,10,28.0,69,0
358,6,6,0,0,12,40.0,70,0
359,9,7,0,0,16,56.0,67,0
360,9,9,0,0,18,74.0,69,0
361,10,10,0,0,20,94.0,69,0
362,12,10,1,0,23,117.0,68,0
363,12,12,1,0,25,142.0,68,0
364,12,10,1,1,24,127.0,70,0
365,10,10,1,1,22,113.0,69,0
366,10,9,2,1,22,101.0,69,0
367,9,9,3,1,22,90.0,71,0
368,9,8,3,1,21,82.0,72,0
369,7,8,3,1,19,76.0,71,0
370,9,9,3,1,22,79.0,74,0
371,8,10,3,2,23,84.0,72,0
372,8,10,3,2,23,97.0,72,0
373,7,10,3,2,22,97.0,71,0
374,6,10,3,2,21,98.0,70,0
375,6,13,3,2,24,111.0,69,0
376,8,12,3,2,25,122.0,69,0
377,8,12,3,2,25,129.0,69,0
378,9,9,3,2,23,134.0,69,0
379,5,10,1,0,16,71.0,69,0
380,5,9,0,0,14,48.0,69,0
381,4,7,0,0,11,40.0,69,0
382,5,8,0,0,13,42.0,67,0
383,4,9,0,0,13,44.0,67,0
384,6,9,0,0,15,49.0,68,0
385,5,10,0,0,15,63.0,67,0
386,6,11,0,0,17,73.0,65,0
387,7,13,0,0,20,86.0,65,0
388,9,12,1,1,23,103.0,65,0
389,9,13,1,1,24,87.0,67,0
390,8,12,1,1,22,77.0,67,0
391,6,11,1,1,19,68.0,69,0
392,6,10,1,1,18,61.0,72,0
393,6,8,1,1,16,54.0,72,0
394,5,7,1,1,14,48.0,72,0
395,5,5,1,1,12,43.0,72,0
396,7,5,1,1,14,45.0,71,0
397,6,5,1,1,13,50.0,70,0
398,6,3,1,1,11,49.0,70,0
399,7,3,1,1,12,52.0,69,0
400,8,3,1,1,13,61.0,68,0
401,6,2,1,1,10,55.0,68,0
402,5,3,1,1,10,52.0,67,0
403,4,4,1,1,10,54.0,66,0
404,4,5,0,1,10,22.0,66,0
405,6,5,0,0,11,24.0,66,0
406,8,5,0,0,13,31.0,67,0
407,9,7,0,0,16,45.0,68,0
408,9,8,0,0,17,60.0,66,0
409,11,9,0,0,20,78.0,65,0
410,11,9,0,0,20,97.0,67,0
411,14,11,0,0,25,122.0,66,0
412,14,11,0,0,25,146.0,67,0
413,15,13,0,0,28,174.0,67,0
414,15,13,0,0,28,159.0,67,0
415,14,12,0,0,26,144.0,67,0
416,13,11,0,0,24,129.0,66,0
417,13,12,0,0,25,117.0,67,0
418,12,10,0,0,22,104.0,69,0
419,12,10,0,0,22,95.0,67,0
420,12,10,0,0,22,94.0,66,0
421,12,9,0,0,21,86.0,66,0
422,12,11,0,0,23,88.0,65,0
423,13,11,0,0,24,99.0,65,0
424,11,8,0,1,20,91.0,65,0
425,11,9,1,1,22,85.0,65,0
426,11,7,1,1,20,79.0,65,0
427,10,7,1,1,19,85.0,65,0
428,10,7,1,1,19,80.0,64,0
429,9,6,1,1,17,84.0,66,0
430,9,5,1,1,16,82.0,66,0
431,8,5,1,1,15,88.0,66,0
432,9,4,1,1,15,99.0,65,0
433,9,6,1,1,17,102.0,63,0
434,9,8,0,0,17,87.0,62,0
435,9,8,0,0,17,90.0,68,0
436,9,10,0,0,19,98.0,68,0
437,10,11,0,0,21,108.0,67,0
438,11,12,0,0,23,120.0,67,0
439,12,14,0,0,26,135.0,68,0
440,13,14,0,0,27,151.0,67,0
441,14,16,0,0,30,172.0,67,0
442,15,18,0,0,33,198.0,68,0
443,15,19,0,0,34,232.0,69,0
444,12,18,1,0,31,210.0,69,0
445,11,18,1,0,30,189.0,67,0
446,10,17,1,0,28,170.0,68,0
447,9,17,1,0,27,151.0,73,0
448,7,16,1,1,25,136.0,73,0
449,6,14,2,1,23,126.0,74,0
450,5,14,3,2,24,133.0,73,0
451,4,14,3,2,23,126.0,72,0
452,4,14,3,2,23,123.0,71,0
453,4,13,3,2,22,132.0,72,0
454,2,12,3,2,19,123.0,72,0
455,2,10,3,2,17,115.0,73,0
456,3,11,3,2,19,114.0,73,0
457,3,9,3,2,17,112.0,73,0
458,1,7,3,3,14,102.0,73,0
459,1,6,2,2,11,47.0,71,0
460,2,6,1,0,9,28.0,71,0
461,4,5,0,0,9,19.0,70,0
462,6,4,0,0,10,25.0,71,0
463,8,6,0,0,14,39.0,69,0
464,9,7,0,0,16,55.0,70,0
465,10,8,0,1,19,74.0,69,0
466,10,10,0,1,21,95.0,72,0
467,12,10,0,1,23,118.0,71,0
468,14,12,0,1,27,145.0,71,0
469,13,11,0,1,25,132.0,70,0
470,12,11,0,1,24,118.0,71,0
471,10,11,0,1,22,106.0,71,0
472,10,10,0,1,21,93.0,70,0
473,10,10,0,1,21,85.0,71,0
474,9,9,0,1,19,76.0,71,0
475,8,9,0,1,18,73.0,70,0
476,7,8,0,1,16,64.0,70,0
477,7,7,0,1,15,63.0,69,0
478,7,7,0,1,15,66.0,70,0
479,7,6,0,1,14,57.0,69,0
480,7,6,1,1,15,51.0,69,0
481,7,7,1,2,17,50.0,69,0
482,6,8,1,2,17,57.0,68,0
483,4,6,1,2,13,53.0,67,0
484,2,8,1,2,13,54.0,68,0
485,1,7,1,2,11,59.0,68,0
486,1,5,1,2,9,60.0,67,0
487,1,6,1,2,10,66.0,67,0
488,2,7,1,2,12,78.0,67,0
489,2,8,0,0,10,47.0,65,0
490,4,10,0,0,14,61.0,64,0
491,5,12,0,0,17,78.0,63,0
492,6,12,0,0,18,96.0,65,0
493,8,13,0,0,21,117.0,64,0
494,8,14,0,0,22,139.0,64,0
495,10,16,0,0,26,165.0,62,0
496,11,17,0,0,28,193.0,63,0
497,12,19,0,0,31,224.0,63,0
498,13,20,0,0,33,256.0,65,0
499,11,20,0,0,31,234.0,64,0
500,11,19,0,0,30,214.0,64,0
501,10,20,0,0,30,194.0,67,0
502,11,17,0,0,28,177.0,66,0
503,9,17,0,0,26,162.0,70,0
504,8,16,0,0,24,150.0,73,0
505,8,14,0,0,22,147.0,73,0
506,9,13,0,0,22,132.0,71,0
507,8,12,0,0,20,119.0,71,0
508,8,11,0,0,19,109.0,70,0
509,9,12,0,0,21,103.0,72,0
510,8,12,0,0,20,97.0,71,0
511,10,12,0,0,22,99.0,71,0
512,11,13,0,0,24,112.0,70,0
513,12,13,0,0,25,113.0,70,0
514,11,12,0,0,23,112.0,69,0
515,12,12,0,0,24,117.0,68,0
516,13,11,0,0,24,122.0,68,0
517,13,13,0,0,26,148.0,65,0
518,15,14,0,0,29,177.0,65,0
519,14,14,0,0,28,163.0,66,0
520,14,13,0,0,27,149.0,66,0
521,13,12,0,0,25,134.0,68,0
522,12,11,0,0,23,119.0,73,0
523,10,10,0,0,20,105.0,76,0
524,9,10,0,0,19,91.0,77,0
525,10,8,0,0,18,78.0,76,0
526,8,9,0,0,17,75.0,76,0
527,7,8,0,0,15,59.0,74,0
528,9,8,0,0,17,64.0,74,0
529,9,7,0,0,16,55.0,74,0
530,7,7,0,0,14,51.0,74,0
531,6,6,0,0,12,41.0,74,0
532,5,6,0,0,11,34.0,74,0
533,3,6,0,0,9,32.0,73,0
534,4,5,0,1,10,28.0,72,0
535,3,4,1,2,10,25.0,72,0
536,3,2,2,3,10,21.0,70,0
537,2,2,3,4,11,23.0,70,0
538,1,3,3,4,11,29.0,69,0
539,1,3,2,3,9,19.0,68,0
540,1,5,1,1,8,14.0,70,0
541,2,6,0,0,8,15.0,68,0
542,3,6,0,0,9,22.0,70,0
543,4,6,0,0,10,32.0,71,0
544,5,7,0,1,13,45.0,71,0
545,6,8,0,0,14,58.0,69,0
546,7,10,0,0,17,75.0,72,0
547,8,13,1,2,24,99.0,72,0
548,10,14,1,2,27,126.0,73,0
549,9,13,1,2,25,115.0,71,0
550,9,11,1,2,23,104.0,72,0
551,8,12,1,2,23,97.0,72,0
552,7,13,1,3,24,93.0,72,0
553,7,11,1,3,22,89.0,71,0
554,6,10,1,3,20,91.0,70,0
555,6,10,1,3,20,90.0,71,0
556,6,11,2,3,22,99.0,68,0
557,5,12,2,3,22,104.0,68,0
558,4,13,2,3,22,105.0,67,0
559,2,12,2,3,19,106.0,71,0
560,2,10,2,3,17,106.0,71,0
561,1,11,2,3,17,117.0,71,0
562,0,11,2,3,16,118.0,70,0
563,1,10,2,3,16,123.0,70,0
564,1,10,0,1,12,56.0,69,0
565,1,8,0,0,9,35.0,69,0
566,2,7,0,0,9,28.0,69,0
567,3,8,0,0,11,33.0,70,0
568,3,7,0,0,10,37.0,70,0
569,5,8,0,0,13,44.0,70,0
570,6,10,0,0,16,54.0,69,0
571,7,12,0,0,19,67.0,68,0
572,8,13,0,0,21,88.0,68,0
573,10,14,0,0,24,106.0,70,0
574,9,12,0,1,22,92.0,69,0
575,7,11,0,1,19,78.0,69,0
576,8,12,0,1,21,69.0,70,0
577,7,9,0,1,17,59.0,72,0
578,6,8,0,1,15,50.0,73,0
579,5,8,0,2,15,44.0,75,0
580,5,7,0,2,14,44.0,72,0
581,5,6,0,2,13,40.0,71,0
582,5,5,0,2,12,38.0,70,0
583,6,5,0,2,13,48.0,69,0
584,6,4,0,2,12,46.0,68,0
585,5,3,0,2,10,43.0,67,0
586,5,4,0,2,11,46.0,67,0
587,5,2,0,2,9,48.0,68,0
588,6,3,0,2,11,55.0,67,0
589,6,5,0,0,11,38.0,67,0
590,7,3,0,0,10,44.0,66,0
591,8,4,0,0,12,54.0,66,0
592,10,5,0,0,15,69.0,67,0
593,10,6,0,0,16,84.0,65,0
594,12,6,0,0,18,102.0,66,0
595,14,8,0,0,22,124.0,65,0
596,15,9,0,0,24,148.0,67,0
597,16,10,0,0,26,174.0,68,0
598,17,12,0,0,29,202.0,66,0
599,17,12,0,0,29,183.0,67,0
600,17,10,0,0,27,167.0,67,0
601,16,9,0,0,25,152.0,67,0
602,15,9,0,0,24,139.0,67,0
603,14,9,0,0,23,129.0,68,0
604,13,7,0,0,20,116.0,67,0
605,13,8,0,0,21,126.0,67,0
606,13,8,0,0,21,116.0,66,0
607,12,6,0,0,18,108.0,65,0
608,12,7,0,1,20,100.0,69,0
609,12,6,0,1,19,94.0,69,0
610,11,5,0,1,17,83.0,69,0
611,9,5,1,1,16,76.0,69,0
612,8,5,1,1,15,67.0,69,0
613,6,6,1,1,14,55.0,69,0
614,4,5,0,0,9,33.0,72,0
615,5,3,0,0,8,33.0,72,0
616,5,4,0,0,9,29.0,70,0
617,5,5,0,0,10,27.0,72,0
618,4,7,0,0,11,37.0,70,0
619,7,9,0,0,16,53.0,69,0
620,9,9,0,0,18,71.0,70,0
621,9,10,0,0,19,89.0,69,0
622,11,11,0,0,22,111.0,69,0
623,13,12,0,0,25,136.0,69,0
624,13,11,1,0,25,121.0,69,0
625,11,12,1,0,24,110.0,70,0
626,10,10,1,0,21,98.0,70,0
627,11,9,1,0,21,89.0,71,0
628,11,10,2,1,24,81.0,73,0
629,12,8,3,2,25,79.0,72,0
630,10,8,3,2,23,76.0,74,0
631,10,8,3,2,23,75.0,74,0
632,8,8,3,2,21,82.0,71,0
633,8,9,3,2,22,86.0,72,0
634,7,10,1,0,18,61.0,73,0
635,8,12,0,1,21,59.0,73,0
636,8,10,0,1,19,55.0,73,0
637,8,11,0,0,19,51.0,73,0
638,9,10,0,0,19,54.0,72,0
639,9,8,0,0,17,59.0,72,0
640,9,7,0,0,16,63.0,71,0
641,8,7,0,0,15,68.0,71,0
642,10,8,0,0,18,83.0,69,0
643,12,9,0,0,21,103.0,68,0
644,12,8,0,0,20,90.0,68,0
645,11,8,0,0,19,79.0,66,0
646,10,6,0,1,17,69.0,67,0
647,9,7,1,1,18,62.0,69,0
648,8,6,1,1,16,57.0,70,0
649,6,6,1,1,14,52.0,70,0
650,6,4,1,1,12,44.0,69,0
651,6,5,1,1,13,46.0,72,0
652,7,5,1,1,14,53.0,72,0
653,6,4,1,1,12,48.0,71,0
654,5,3,1,1,10,44.0,70,0
655,3,4,1,1,9,39.0,70,0
656,4,3,1,1,9,36.0,69,0
657,4,4,1,1,10,40.0,69,0
658,2,6,1,1,10,44.0,69,0
659,3,6,0,0,9,21.0,69,0
660,3,6,0,0,9,22.0,69,0
661,2,5,0,0,7,23.0,66,0
662,3,6,0,0,9,26.0,66,0
663,4,7,0,0,11,37.0,66,0
664,5,8,0,0,13,50.0,65,0
665,7,9,0,0,16,66.0,64,0
666,8,11,0,0,19,85.0,64,0
667,10,12,0,0,22,107.0,64,0
668,11,14,0,0,25,132.0,62,0
669,10,15,0,0,25,117.0,63,0
670,8,13,0,0,21,104.0,66,0
671,9,12,0,0,21,91.0,68,0
672,6,12,0,0,18,78.0,69,0
673,7,11,0,0,18,68.0,69,0
674,7,10,0,0,17,60.0,69,0
675,6,9,0,0,15,53.0,68,0
676,5,10,0,0,15,52.0,69,0
677,6,11,0,0,17,51.0,69,0
678,7,10,0,0,17,48.0,70,0
679,6,12,0,0,18,52.0,69,0
680,5,12,0,0,17,50.0,69,0
681,3,13,0,0,16,50.0,69,0
682,4,13,0,0,17,54.0,69,0
683,6,13,0,0,19,63.0,69,0
684,6,14,0,0,20,74.0,69,0
685,6,11,0,0,17,78.0,68,0
686,7,14,0,0,21,95.0,68,0
687,8,14,0,0,22,116.0,68,0
688,9,15,1,0,25,141.0,67,0
689,8,15,1,0,24,127.0,68,0
690,8,14,1,0,23,116.0,69,0
691,8,13,1,0,22,106.0,70,0
692,7,11,1,0,19,94.0,71,0
693,7,11,1,0,19,86.0,69,0
694,6,10,1,0,17,75.0,70,0
695,6,10,1,0,17,71.0,73,0
