t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
51,7,6,3,3,19,77.0,67,0
52,5,6,3,3,17,75.0,67,0
53,5,7,4,3,19,85.0,66,0
54,5,6,4,3,18,92.0,65,0
55,3,6,4,3,16,97.0,65,0
56,2,5,4,4,15,94.0,65,0
57,1,3,4,4,12,85.0,69,0
58,0,2,4,4,10,88.0,69,0
59,2,6,2,2,12,49.0,68,0
60,1,6,0,0,7,17.0,69,0
61,2,5,0,0,7,17.0,69,0
62,2,5,0,0,7,23.0,67,0
63,4,8,0,0,12,34.0,67,0
64,6,10,0,0,16,49.0,67,0
65,6,10,0,0,16,64.0,66,0
66,8,11,0,0,19,82.0,67,0
67,10,13,0,0,23,105.0,64,0
68,11,13,1,0,25,130.0,64,0
69,10,12,2,0,24,116.0,64,0
70,9,11,3,1,24,104.0,66,0
71,9,11,3,1,24,98.0,66,0
72,8,10,3,1,22,91.0,68,0
73,7,9,3,1,20,85.0,68,0
74,6,9,3,1,19,78.0,66,0
75,8,8,3,1,20,76.0,67,0
76,7,8,3,1,19,80.0,67,0
77,8,10,3,1,22,92.0,67,0
78,8,9,3,1,21,91.0,65,0
79,8,9,3,1,21,97.0,63,0
80,7,9,3,1,20,98.0,62,0
81,5,6,3,1,15,90.0,62,0
82,3,7,3,1,14,86.0,62,0
83,5,5,3,1,14,84.0,62,0
84,5,4,1,0,10,37.0,62,0
85,7,4,0,0,11,27.0,63,0
86,8,4,0,0,12,30.0,63,0
87,8,6,0,0,14,42.0,61,0
88,10,7,0,0,17,57.0,67,0
89,10,8,0,0,18,75.0,66,0
90,11,10,0,0,21,92.0,66,0
91,12,12,0,0,24,115.0,67,0
92,14,12,0,0,26,141.0,66,0
93,14,13,0,0,27,167.0,66,0
94,14,13,0,0,27,149.0,68,0
95,14,13,0,0,27,136.0,67,0
96,13,11,0,0,24,121.0,69,0
97,12,11,0,0,23,109.0,68,0
98,10,11,0,0,21,97.0,67,0
99,10,11,0,0,21,86.0,67,0
100,10,11,1,0,22,87.0,66,0
101,9,10,2,0,21,82.0,65,0
102,11,10,2,0,23,92.0,64,0
103,11,8,2,0,21,86.0,64,0
104,10,8,2,2,22,81.0,64,0
105,8,6,2,2,18,73.0,64,0
106,6,7,2,2,17,72.0,64,0
107,5,5,3,2,15,65.0,64,0
108,6,4,3,3,16,71.0,65,0
109,7,3,1,1,12,51.0,65,0
110,6,3,0,0,9,38.0,65,0
111,7,3,0,0,10,36.0,63,0
112,7,5,0,0,12,39.0,63,0
113,7,5,0,0,12,41.0,65,0
114,7,6,0,0,13,47.0,65,0
115,9,6,0,0,15,55.0,67,0
116,9,9,0,0,18,66.0,64,0
117,10,9,0,0,19,78.0,66,0
118,12,12,0,0,24,97.0,67,0
119,11,10,0,0,21,83.0,65,0
120,9,10,0,0,19,70.0,66,0
121,7,8,0,0,15,57.0,67,0
122,6,8,0,0,14,46.0,68,0
123,4,7,0,0,11,38.0,66,0
124,4,7,0,0,11,30.0,67,0
125,5,8,1,0,14,34.0,66,0
126,5,9,1,0,15,37.0,66,0
127,3,9,1,1,14,36.0,65,0
128,3,8,1,1,13,38.0,65,0
129,2,9,2,2,15,44.0,64,0
130,2,9,2,2,15,47.0,64,0
131,2,8,2,2,14,48.0,66,0
132,1,9,2,2,14,59.0,65,0
133,1,10,2,2,15,68.0,64,0
134,1,9,0,0,10,47.0,65,0
135,0,9,0,0,9,41.0,65,0
136,0,11,1,0,12,43.0,66,0
137,1,8,0,1,10,35.0,63,0
138,1,7,0,0,8,34.0,64,0
139,2,9,0,0,11,37.0,63,0
140,4,8,0,0,12,42.0,64,0
141,5,9,0,0,14,49.0,64,0
142,6,11,0,0,17,66.0,64,0
143,7,12,0,0,19,78.0,66,0
144,6,12,0,1,19,64.0,64,0
145,5,10,1,1,17,51.0,65,0
146,5,9,1,1,16,43.0,66,0
147,3,7,1,1,12,36.0,67,0
148,4,10,1,1,16,38.0,68,0
149,2,9,1,1,13,36.0,70,0
150,1,7,1,1,10,37.0,72,0
151,2,6,1,1,10,38.0,71,0
152,3,5,1,1,10,38.0,70,0
153,2,5,1,1,9,36.0,70,0
154,3,5,1,1,10,38.0,71,0
155,4,4,1,1,10,45.0,70,0
156,3,3,1,1,8,42.0,69,0
157,3,3,1,1,8,39.0,68,0
158,4,2,1,1,8,40.0,67,0
159,3,3,0,0,6,12.0,67,0
160,4,4,0,0,8,17.0,67,0
161,5,4,0,0,9,20.0,65,0
162,6,5,0,0,11,27.0,64,0
163,8,6,0,0,14,39.0,63,0
164,9,7,0,0,16,53.0,62,0
165,10,8,0,0,18,70.0,61,0
166,11,10,0,0,21,87.0,63,0
167,11,11,0,0,22,107.0,62,0
168,13,12,0,0,25,130.0,63,0
169,12,12,0,0,24,114.0,68,0
170,13,11,0,0,24,104.0,70,0
171,11,10,0,0,21,92.0,70,0
172,11,10,0,0,21,80.0,71,0
173,9,8,0,0,17,71.0,71,0
174,8,8,0,0,16,60.0,73,0
175,9,8,0,0,17,60.0,73,0
176,9,8,0,0,17,55.0,74,0
177,8,8,0,0,16,49.0,73,0
178,8,10,0,0,18,50.0,73,0
179,8,10,0,0,18,56.0,73,0
180,10,12,0,0,22,71.0,73,0
181,9,12,1,2,24,76.0,73,0
182,9,12,2,2,25,84.0,72,0
183,7,12,3,3,25,94.0,72,0
184,6,11,1,1,19,76.0,72,0
185,6,11,0,0,17,68.0,72,0
186,6,10,0,0,16,63.0,72,0
187,5,9,0,0,14,56.0,72,0
188,6,9,0,0,15,52.0,72,0
189,9,9,0,0,18,58.0,74,0
190,8,10,0,0,18,70.0,73,0
191,9,12,1,1,23,79.0,72,0
192,11,13,1,2,27,93.0,72,0
193,13,12,1,2,28,110.0,72,0
194,11,12,2,3,28,99.0,73,0
195,12,12,3,3,30,100.0,73,0
196,11,10,3,3,27,94.0,73,0
197,8,8,3,3,22,86.0,73,0
198,6,8,3,3,20,78.0,76,0
199,4,6,4,3,17,72.0,76,0
200,3,7,4,3,17,75.0,75,0
201,3,5,4,4,16,74.0,74,0
202,4,3,4,4,15,82.0,75,0
203,3,3,4,4,14,90.0,72,0
204,3,3,2,2,10,45.0,72,0
205,4,4,0,0,8,18.0,71,0
206,3,5,0,0,8,13.0,73,0
207,7,6,0,0,13,24.0,73,0
208,8,6,0,0,14,34.0,72,0
209,9,6,1,0,16,46.0,72,0
210,8,7,1,0,16,58.0,72,0
211,10,8,1,0,19,77.0,70,0
212,10,11,1,0,22,99.0,68,0
213,10,12,1,0,23,122.0,69,0
214,10,11,1,0,22,108.0,67,0
215,10,9,1,0,20,95.0,67,0
216,9,9,1,0,19,84.0,68,0
217,9,9,1,0,19,74.0,68,0
218,8,8,1,0,17,65.0,69,0
219,8,7,1,0,16,58.0,69,0
220,7,7,1,1,16,54.0,70,0
221,8,6,2,1,17,53.0,70,0
222,8,7,2,1,18,57.0,68,0
223,9,6,2,1,18,58.0,68,0
224,9,5,2,1,17,71.0,70,0
225,9,7,2,1,19,74.0,71,0
226,8,7,2,1,18,77.0,71,0
227,8,6,2,1,17,81.0,70,0
228,8,8,2,1,19,91.0,69,0
229,8,8,1,0,17,73.0,69,0
230,7,9,1,0,17,76.0,69,0
231,7,8,0,0,15,55.0,67,0
232,6,8,0,0,14,61.0,67,0
233,7,9,0,0,16,71.0,65,0
234,8,10,0,0,18,89.0,65,0
235,9,12,0,0,21,103.0,67,0
236,10,13,0,0,23,119.0,66,0
237,11,14,0,0,25,138.0,67,0
238,12,16,1,0,29,162.0,67,0
239,12,15,1,0,28,145.0,66,0
240,9,14,1,0,24,127.0,67,0
241,8,15,1,0,24,116.0,68,0
242,7,13,1,0,21,103.0,69,0
243,6,13,1,0,20,90.0,72,0
244,5,13,1,0,19,84.0,72,0
245,4,12,1,0,17,77.0,71,0
246,6,10,1,0,17,77.0,70,0
247,6,9,1,0,16,74.0,68,0
248,6,9,1,0,16,80.0,67,0
249,6,11,1,0,18,84.0,66,0
250,7,10,1,0,18,85.0,67,0
251,9,9,1,0,19,89.0,67,0
252,9,8,1,0,18,94.0,67,0
253,8,8,1,0,17,95.0,67,0
254,8,6,1,0,15,94.0,67,0
255,9,5,1,0,15,97.0,67,0
256,7,4,1,0,12,85.0,67,0
257,7,5,1,1,14,79.0,64,0
258,7,5,2,1,15,82.0,63,0
259,8,6,0,0,14,59.0,62,0
260,10,7,0,0,17,66.0,61,0
261,11,8,0,0,19,84.0,63,0
262,12,9,0,0,21,94.0,66,0
263,14,10,0,0,24,107.0,67,0
264,15,11,0,0,26,124.0,71,0
265,14,13,0,0,27,143.0,70,0
266,15,14,0,0,29,165.0,72,0
267,14,14,0,0,28,186.0,72,0
268,15,17,0,0,32,212.0,72,0
269,13,16,0,0,29,191.0,70,0
270,13,14,0,0,27,173.0,73,0
271,13,14,0,0,27,157.0,72,0
272,12,12,0,0,24,134.0,72,0
273,11,12,0,0,23,123.0,73,0
274,10,11,2,0,23,113.0,74,0
275,10,10,2,0,22,105.0,72,0
276,9,10,4,1,24,101.0,72,0
277,8,9,4,2,23,98.0,72,0
278,7,10,5,3,25,113.0,72,0
279,8,10,5,4,27,116.0,74,0
280,8,9,5,5,27,120.0,78,0
281,7,8,5,5,25,123.0,78,0
282,8,6,5,5,24,130.0,78,0
283,7,6,5,5,23,146.0,76,0
284,7,6,3,3,19,109.0,76,0
285,7,6,1,1,15,73.0,76,0
286,8,5,0,0,13,55.0,76,0
287,8,5,0,0,13,50.0,75,0
288,8,7,0,0,15,58.0,74,0
289,10,6,1,0,17,65.0,74,0
290,11,8,1,1,21,78.0,72,0
291,13,8,0,0,21,89.0,72,0
292,13,10,0,1,24,106.0,72,0
293,15,13,1,1,30,130.0,70,0
294,12,11,1,2,26,115.0,71,0
295,13,10,3,2,28,105.0,72,0
296,11,9,3,3,26,103.0,73,0
297,9,7,3,3,22,93.0,74,0
298,7,8,4,3,22,86.0,74,0
299,4,8,4,3,19,78.0,76,0
300,5,6,4,3,18,77.0,77,0
301,4,7,4,3,18,85.0,77,0
302,4,6,4,3,17,92.0,78,0
303,4,7,4,3,18,95.0,77,0
304,4,5,4,3,16,96.0,75,0
305,3,7,4,3,17,104.0,75,0
306,3,7,4,3,17,110.0,75,0
307,2,7,4,3,16,116.0,74,0
308,1,7,4,3,15,122.0,74,0
309,3,7,2,1,13,68.0,73,0
310,3,8,0,0,11,34.0,73,0
311,3,8,0,0,11,41.0,72,0
312,5,10,0,0,15,56.0,70,0
313,7,10,0,0,17,73.0,70,0
314,8,10,0,0,18,91.0,69,0
315,9,13,0,0,22,113.0,68,0
316,12,15,1,2,30,143.0,69,0
317,11,17,2,2,32,174.0,70,0
318,14,17,0,2,33,203.0,71,0
319,12,17,0,2,31,203.0,72,0
320,11,16,0,1,28,200.0,71,0
321,12,18,0,1,31,205.0,72,0
322,12,17,1,1,31,194.0,75,0
323,9,16,2,1,28,180.0,74,0
324,9,16,2,2,29,170.0,75,0
325,9,15,2,2,28,168.0,76,0
326,11,16,2,2,31,170.0,75,0
327,9,14,2,2,27,162.0,75,0
328,10,14,2,2,28,154.0,74,0
329,8,13,2,3,26,165.0,73,0
330,10,13,2,3,28,168.0,73,0
331,9,13,3,3,28,160.0,73,0
332,9,12,3,3,27,154.0,72,0
333,10,11,3,3,27,153.0,72,0
334,7,11,1,1,20,93.0,70,0
335,7,10,0,0,17,83.0,70,0
336,7,9,0,0,16,89.0,72,0
337,8,10,0,0,18,91.0,74,0
338,9,11,0,0,20,96.0,72,0
339,10,11,0,0,21,102.0,72,0
340,12,12,0,0,24,113.0,72,0
341,14,12,0,0,26,137.0,72,0
342,14,13,0,0,27,150.0,73,0
343,16,14,0,0,30,179.0,73,0
344,15,12,0,0,27,159.0,73,0
345,15,13,0,0,28,143.0,73,0
346,14,12,0,0,26,131.0,72,0
347,13,11,0,0,24,117.0,73,0
348,11,10,0,1,22,106.0,76,0
349,11,11,1,1,24,103.0,77,0
350,11,10,1,2,24,94.0,75,0
351,12,9,2,2,25,89.0,76,0
352,12,8,3,2,25,88.0,74,0
353,12,9,3,2,26,89.0,74,0
354,12,7,3,2,24,92.0,76,0
355,10,7,3,3,23,92.0,76,0
356,10,8,3,3,24,104.0,76,0
357,9,8,3,3,23,110.0,76,0
358,8,9,3,3,23,111.0,75,0
359,8,8,1,2,19,74.0,75,0
360,8,7,1,1,17,73.0,75,0
361,9,7,0,0,16,84.0,75,0
362,9,8,0,0,17,95.0,75,0
363,10,8,0,0,18,108.0,73,0
364,12,10,0,0,22,130.0,73,0
365,14,10,0,0,24,154.0,71,0
366,17,11,0,0,28,182.0,71,0
367,17,13,0,0,30,212.0,70,0
368,17,14,0,1,32,244.0,71,0
369,17,13,1,2,33,224.0,71,0
370,15,12,2,2,31,207.0,72,0
371,15,12,2,2,31,193.0,72,0
372,16,11,2,2,31,189.0,72,0
373,15,11,2,2,30,177.0,74,0
374,15,11,2,2,30,182.0,73,0
375,13,11,2,2,28,178.0,73,0
376,12,11,2,2,27,168.0,74,0
377,11,13,2,2,28,169.0,72,0
378,10,13,2,2,27,167.0,70,0
379,9,14,2,2,27,161.0,69,0
380,7,12,2,2,23,148.0,69,0
381,6,13,2,2,23,144.0,69,0
382,4,12,2,2,20,135.0,69,0
383,3,11,2,2,18,126.0,69,0
384,2,11,2,2,17,133.0,69,0
385,2,11,2,2,17,146.0,69,0
386,0,9,2,2,13,132.0,69,0
387,0,8,2,3,13,139.0,67,0
388,0,10,3,3,16,155.0,65,0
389,0,11,1,1,13,88.0,65,0
390,0,11,0,0,11,79.0,66,0
391,1,11,0,1,13,78.0,66,0
392,2,12,0,0,14,77.0,68,0
393,3,12,0,0,15,78.0,67,0
394,3,14,0,0,17,82.0,65,0
395,4,14,1,0,19,89.0,68,0
396,6,14,1,0,21,109.0,66,0
397,7,16,1,0,24,120.0,68,0
398,8,17,1,0,26,133.0,66,0
399,7,17,1,0,25,117.0,67,0
400,7,15,1,0,23,106.0,68,0
401,5,13,1,0,19,90.0,70,0
402,5,12,1,0,18,77.0,70,0
403,6,11,1,0,18,78.0,71,0
404,6,8,3,0,17,70.0,71,0
405,6,7,3,1,17,65.0,70,0
406,6,5,3,2,16,64.0,69,0
407,5,4,3,2,14,59.0,69,0
408,7,3,3,2,15,56.0,69,0
409,6,2,3,2,13,61.0,68,0
410,7,4,3,2,16,75.0,70,0
411,5,4,3,2,14,74.0,70,0
412,4,2,3,2,11,71.0,69,0
413,4,3,3,2,12,74.0,69,0
414,6,3,1,0,10,31.0,69,0
415,6,4,0,0,10,24.0,68,0
416,7,4,0,0,11,31.0,67,0
417,6,6,0,0,12,40.0,66,0
418,8,7,0,0,15,52.0,67,0
419,9,8,0,0,17,69.0,66,0
420,11,10,0,0,21,88.0,65,0
421,12,11,0,0,23,111.0,65,0
422,12,14,0,0,26,135.0,66,0
423,14,16,0,0,30,165.0,65,0
424,15,14,0,0,29,149.0,67,0
425,14,13,0,0,27,134.0,68,0
426,14,11,0,0,25,120.0,68,0
427,12,12,0,0,24,108.0,69,0
428,10,11,0,0,21,96.0,69,0
429,9,11,0,0,20,86.0,70,0
430,11,10,0,0,21,78.0,70,0
431,10,9,0,0,19,67.0,70,0
432,10,8,0,0,18,60.0,69,0
433,11,9,0,0,20,64.0,67,0
434,10,7,0,0,17,59.0,66,0
435,10,9,0,0,19,68.0,70,0
436,9,10,0,0,19,66.0,70,0
437,8,8,0,0,16,61.0,70,0
438,8,9,0,0,17,70.0,70,0
439,7,9,0,0,16,71.0,69,0
440,6,7,0,0,13,68.0,68,0
441,6,5,1,0,12,65.0,68,0
442,7,5,1,0,13,55.0,66,0
443,6,4,1,1,12,47.0,66,0
444,6,4,0,0,10,39.0,66,0
445,7,5,0,0,12,39.0,66,0
446,7,5,0,0,12,39.0,66,0
447,9,7,0,0,16,53.0,70,0
448,10,8,0,0,18,61.0,70,0
449,12,10,0,0,22,75.0,71,0
450,13,11,0,0,24,90.0,70,0
451,13,12,0,0,25,106.0,71,0
452,16,12,0,0,28,126.0,69,0
453,15,14,0,0,29,147.0,71,0
454,15,13,0,0,28,139.0,71,0
455,14,11,0,0,25,124.0,72,0
456,13,11,0,0,24,111.0,71,0
457,10,11,0,0,21,93.0,72,0
458,8,10,0,0,18,78.0,73,0
459,7,9,0,0,16,61.0,69,0
460,5,10,0,2,17,66.0,69,0
461,6,11,2,2,21,67.0,69,0
462,5,11,2,2,20,64.0,69,0
463,5,8,2,2,17,60.0,67,0
464,3,9,2,2,16,58.0,67,0
465,4,6,2,2,14,58.0,67,0
466,2,7,2,2,13,58.0,69,0
467,2,5,2,2,11,54.0,70,0
468,3,5,2,2,12,61.0,71,0
469,3,3,0,0,6,23.0,70,0
470,4,4,0,0,8,23.0,70,0
471,5,4,0,0,9,23.0,71,0
472,6,4,0,0,10,27.0,69,0
473,7,4,0,0,11,37.0,68,0
474,9,4,0,0,13,50.0,68,0
475,9,7,0,0,16,66.0,67,0
476,11,8,0,0,19,85.0,67,0
477,13,8,0,0,21,106.0,66,0
478,16,10,0,0,26,132.0,66,0
479,14,9,1,0,24,115.0,66,0
480,15,9,1,1,26,105.0,66,0
481,13,9,1,1,24,97.0,68,0
482,11,7,1,1,20,86.0,68,0
483,11,7,1,1,20,80.0,67,0
484,10,5,1,1,17,73.0,69,0
485,10,5,1,1,17,66.0,69,0
486,11,6,1,1,19,71.0,70,0
487,12,8,1,1,22,76.0,70,0
488,12,6,1,1,20,77.0,70,0
489,12,7,1,1,21,83.0,68,0
490,11,7,1,1,20,83.0,68,0
491,10,5,1,1,17,72.0,69,0
492,9,5,1,1,16,70.0,68,0
493,8,4,1,1,14,69.0,68,0
494,6,4,0,0,10,32.0,68,0
495,6,5,0,0,11,26.0,68,0
496,6,5,0,0,11,25.0,69,0
497,6,6,0,0,12,35.0,68,0
498,7,7,0,0,14,48.0,67,0
499,7,9,0,0,16,62.0,68,0
500,9,11,0,0,20,82.0,67,0
501,10,11,0,0,21,101.0,69,0
502,13,12,0,0,25,126.0,68,0
503,14,13,0,0,27,152.0,72,0
504,12,12,0,0,24,135.0,74,0
505,13,11,0,0,24,119.0,74,0
506,11,12,0,0,23,106.0,72,0
507,10,11,0,0,21,94.0,74,0
508,9,12,0,0,21,84.0,73,0
509,9,10,0,0,19,76.0,71,0
510,11,10,0,0,21,70.0,72,0
511,10,9,0,0,19,72.0,72,0
512,11,10,0,0,21,69.0,72,0
513,11,12,0,0,23,84.0,72,0
514,13,11,0,0,24,83.0,72,0
515,12,14,0,0,26,86.0,72,0
516,11,14,0,0,25,89.0,72,0
517,11,12,0,0,23,91.0,72,0
518,11,15,0,0,26,100.0,72,0
519,11,14,0,0,25,111.0,72,0
520,11,13,0,0,24,122.0,71,0
521,11,15,0,0,26,145.0,72,0
522,13,14,0,0,27,165.0,74,0
523,15,14,0,0,29,187.0,76,0
524,13,14,0,0,27,168.0,77,0
525,13,13,0,0,26,150.0,78,0
526,12,12,0,0,24,134.0,78,0
527,12,11,0,0,23,120.0,78,0
528,11,11,0,0,22,107.0,79,0
529,12,10,0,0,22,95.0,79,0
530,11,10,0,0,21,88.0,78,0
531,11,8,0,0,19,78.0,75,0
532,10,10,0,0,20,70.0,76,0
533,10,8,0,0,18,71.0,76,0
534,9,7,0,2,18,67.0,75,0
535,8,7,1,2,18,64.0,76,0
536,7,8,2,2,19,68.0,76,0
537,5,6,2,4,17,66.0,76,0
538,4,5,2,4,15,59.0,76,0
539,2,4,4,5,15,55.0,74,0
540,0,3,5,5,13,58.0,75,0
541,0,2,5,5,12,63.0,75,0
542,0,1,5,5,11,67.0,74,0
543,1,0,5,5,11,71.0,72,0
544,1,3,3,3,10,44.0,70,0
545,1,3,1,1,6,22.0,70,0
546,2,4,0,0,6,15.0,69,0
547,4,5,0,0,9,24.0,68,0
548,4,7,0,0,11,34.0,67,0
549,6,7,0,1,14,48.0,67,0
550,7,9,1,1,18,66.0,68,0
551,8,11,0,0,19,82.0,69,0
552,10,11,0,2,23,105.0,68,0
553,12,13,1,2,28,133.0,67,0
554,10,11,2,2,25,120.0,70,0
555,9,11,3,3,26,111.0,70,0
556,10,10,3,3,26,107.0,70,0
557,8,9,3,3,23,101.0,72,0
558,7,8,3,3,21,94.0,73,0
559,7,9,3,3,22,100.0,76,0
560,7,10,3,3,23,96.0,76,0
561,9,9,3,3,24,100.0,75,0
562,9,11,3,3,26,118.0,76,0
563,10,10,3,3,26,124.0,75,0
564,9,10,3,3,25,128.0,75,0
565,8,10,3,3,24,135.0,73,0
566,6,12,3,3,24,142.0,72,0
567,5,13,3,3,24,145.0,72,0
568,5,10,3,3,21,139.0,73,0
569,6,10,1,1,18,73.0,72,0
570,7,8,0,0,15,41.0,71,0
571,7,7,0,0,14,40.0,71,0
572,10,8,0,0,18,49.0,70,0
573,10,10,0,0,20,66.0,70,0
574,11,9,1,0,21,77.0,70,0
575,10,9,1,1,21,87.0,70,0
576,12,10,2,0,24,101.0,72,0
577,15,11,0,0,26,118.0,74,0
578,15,13,0,0,28,144.0,74,0
579,14,12,0,1,27,125.0,74,0
580,14,10,1,1,26,110.0,74,0
581,12,9,1,1,23,96.0,75,0
582,12,8,1,2,23,87.0,75,0
583,11,7,2,2,22,81.0,75,0
584,11,8,2,2,23,81.0,74,0
585,12,6,2,2,22,93.0,75,0
586,12,5,2,2,21,90.0,72,0
587,14,6,2,2,24,93.0,71,0
588,13,5,2,2,22,93.0,71,0
589,12,4,2,2,20,92.0,71,0
590,13,6,3,3,25,105.0,71,0
591,12,2,3,3,20,105.0,71,0
592,10,3,3,3,19,105.0,71,0
593,10,3,3,3,19,106.0,73,0
594,8,5,1,1,15,42.0,70,0
595,8,4,0,0,12,33.0,70,0
596,8,4,0,0,12,36.0,70,0
597,7,5,0,0,12,37.0,69,0
598,10,7,0,0,17,54.0,69,0
599,9,8,0,0,17,65.0,69,0
600,12,10,0,0,22,82.0,68,0
601,13,10,0,0,23,100.0,69,0
602,14,11,0,0,25,122.0,68,0
603,14,13,0,0,27,142.0,68,0
604,11,12,0,0,23,122.0,69,0
605,10,12,0,0,22,108.0,69,0
606,9,10,0,0,19,93.0,69,0
607,10,10,0,0,20,83.0,70,0
608,9,11,0,0,20,74.0,73,0
609,7,10,0,0,17,63.0,71,0
610,8,9,1,0,18,65.0,70,0
611,7,11,1,1,20,61.0,69,0
612,5,11,1,1,18,61.0,70,0
613,5,11,1,1,18,58.0,71,0
614,5,11,1,1,18,66.0,75,0
615,3,13,1,1,18,67.0,75,0
616,2,11,1,1,15,66.0,75,0
617,1,11,1,1,14,66.0,74,0
618,2,13,1,1,17,69.0,74,0
619,2,13,0,1,16,60.0,73,0
620,2,12,0,0,14,66.0,72,0
621,4,13,0,0,17,75.0,72,0
622,5,12,0,0,17,87.0,71,0
623,6,14,0,0,20,106.0,70,0
624,7,16,0,0,23,129.0,71,0
625,9,17,0,0,26,155.0,72,0
626,10,16,0,0,26,180.0,70,0
627,11,19,1,1,32,212.0,69,0
628,13,20,1,1,35,246.0,70,0
629,11,19,1,1,32,227.0,70,0
630,11,19,1,1,32,231.0,70,0
631,10,19,1,1,31,216.0,70,0
632,9,18,1,1,29,202.0,71,0
633,10,18,1,1,30,190.0,73,0
634,10,17,1,1,29,182.0,70,0
635,9,15,1,1,26,169.0,72,0
636,11,17,1,1,30,169.0,72,0
637,8,16,1,1,26,158.0,72,0
638,9,14,1,1,25,168.0,72,0
639,11,13,1,1,26,171.0,72,0
640,10,12,1,1,24,166.0,71,0
641,9,10,1,1,21,158.0,71,0
642,8,9,1,1,19,151.0,69,0
643,8,7,1,1,17,145.0,68,0
644,9,7,1,1,18,157.0,68,0
645,9,6,2,1,18,154.0,68,0
646,7,5,2,1,15,134.0,66,0
647,7,4,2,2,15,117.0,65,0
648,7,4,2,2,15,106.0,66,0
649,8,2,0,0,10,39.0,65,0
650,10,2,0,0,12,39.0,64,0
651,10,2,0,0,12,40.0,65,0
652,13,2,0,0,15,52.0,66,0
653,14,2,0,0,16,57.0,65,0
654,14,4,0,0,18,64.0,65,0
655,15,6,0,0,21,76.0,65,0
656,16,5,0,0,21,89.0,65,0
657,18,7,0,0,25,107.0,65,0
658,20,7,0,0,27,134.0,63,0
659,18,7,0,0,25,118.0,65,0
660,16,7,0,0,23,103.0,67,0
661,13,5,0,0,18,87.0,67,0
662,13,5,0,0,18,80.0,67,0
663,12,3,0,0,15,65.0,69,0
664,12,4,0,0,16,59.0,69,0
665,10,5,1,0,16,49.0,68,0
666,10,5,1,0,16,50.0,69,0
667,8,3,1,1,13,47.0,67,0
668,8,5,1,1,15,48.0,67,0
669,8,4,1,1,14,57.0,66,0
670,7,4,1,1,13,60.0,71,0
671,6,5,1,1,13,63.0,73,0
672,4,5,1,1,11,64.0,73,0
673,3,6,1,1,11,65.0,71,0
674,1,7,1,1,10,66.0,71,0
675,0,7,1,1,9,68.0,70,0
676,0,7,1,1,9,77.0,69,0
677,0,8,1,1,10,87.0,69,0
678,0,9,1,1,11,98.0,68,0
679,0,10,0,0,10,82.0,69,0
680,1,11,0,0,12,94.0,67,0
681,1,13,0,0,14,107.0,68,0
682,2,14,0,0,16,123.0,67,0
683,3,15,0,0,18,141.0,67,0
684,5,16,1,0,22,163.0,68,0
685,5,18,0,0,23,185.0,67,0
686,7,18,0,0,25,210.0,67,0
687,7,20,0,0,27,236.0,68,0
688,9,21,0,0,30,266.0,68,0
689,8,20,1,0,29,248.0,71,0
690,7,20,1,1,29,232.0,71,0
691,6,20,2,1,29,219.0,70,0
692,7,18,2,1,28,206.0,71,0
693,5,16,2,1,24,193.0,72,0
694,5,15,2,1,23,183.0,73,0
695,5,14,2,1,22,174.0,77,0
