t,queue_north,queue_south,queue_east,queue_west,queue_total,waiting_total,running_veh,phase
1184,9,10,0,0,19,85.0,69,0
1185,9,10,0,0,19,90.0,70,0
1186,10,12,1,0,23,107.0,70,0
1187,12,13,1,0,26,133.0,69,0
1188,15,15,1,0,31,157.0,69,0
1189,11,14,1,0,26,139.0,69,0
1190,12,13,1,0,26,125.0,73,0
1191,12,13,1,0,26,113.0,72,0
1192,9,13,1,0,23,102.0,73,0
1193,8,13,2,0,23,93.0,74,0
1194,6,12,2,0,20,86.0,74,0
1195,7,11,2,0,20,87.0,74,0
1196,7,11,2,0,20,82.0,72,0
1197,5,10,2,0,17,76.0,72,0
1198,7,11,2,0,20,95.0,71,0
1199,6,10,2,0,18,90.0,69,0
1200,6,9,2,0,17,88.0,68,0
1201,6,8,2,0,16,79.0,68,0
1202,4,8,2,0,14,74.0,67,0
1203,4,8,2,1,15,68.0,68,0
1204,7,7,2,0,16,63.0,67,0
1205,5,5,2,0,12,54.0,66,0
1206,6,4,2,0,12,50.0,65,0
1207,8,4,1,0,13,30.0,65,0
1208,7,3,0,0,10,32.0,64,0
1209,9,5,0,0,14,40.0,69,0
1210,13,7,0,0,20,59.0,69,0
1211,11,6,1,0,18,71.0,68,0
1212,12,7,1,0,20,91.0,68,0
1213,14,8,1,0,23,114.0,67,0
1214,16,7,1,0,24,105.0,68,0
1215,11,6,1,0,18,90.0,71,0
1216,12,5,1,0,18,81.0,71,0
1217,12,4,1,0,17,72.0,73,0
1218,10,3,1,0,14,61.0,73,0
1219,9,3,1,0,13,53.0,74,0
1220,10,2,1,0,13,49.0,74,0
1221,10,2,2,0,14,49.0,74,0
1222,11,1,2,1,15,50.0,73,0
1223,12,2,2,1,17,57.0,72,0
1224,12,2,2,1,17,68.0,71,0
1225,12,2,2,1,17,72.0,71,0
1226,9,2,2,1,14,68.0,71,0
1227,8,1,2,1,12,66.0,74,0
1228,6,1,3,2,12,61.0,74,0
1229,7,2,2,1,12,29.0,74,0
1230,5,3,0,0,8,20.0,75,0
1231,6,3,0,0,9,18.0,75,0
1232,6,3,0,0,9,24.0,74,0
1233,8,4,0,0,12,35.0,72,0
1234,10,5,0,0,15,49.0,72,0
1235,9,8,0,0,17,64.0,72,0
1236,11,9,0,0,20,84.0,71,0
1237,12,9,0,0,21,103.0,71,0
1238,13,11,0,0,24,126.0,70,0
1239,13,10,0,0,23,111.0,71,0
1240,12,10,0,0,22,100.0,72,0
1241,12,10,1,1,24,94.0,72,0
1242,9,9,2,2,22,84.0,73,0
1243,9,8,2,2,21,78.0,72,0
1244,9,6,2,2,19,73.0,74,0
1245,9,6,2,2,19,71.0,72,0
1246,12,4,2,2,20,72.0,74,0
1247,11,3,2,2,18,67.0,73,0
1248,10,4,2,2,18,67.0,73,0
1249,11,6,2,2,21,81.0,72,0
1250,11,6,2,2,21,92.0,72,0
1251,11,7,2,2,22,96.0,72,0
1252,10,5,2,2,19,96.0,72,0
1253,10,5,2,2,19,101.0,70,0
1254,9,4,0,0,13,50.0,69,0
1255,9,6,0,0,15,58.0,69,0
1256,9,7,0,0,16,64.0,68,0
1257,11,7,0,0,18,81.0,69,0
1258,11,8,0,0,19,97.0,70,0
1259,13,8,0,0,21,118.0,71,0
1260,14,10,0,0,24,142.0,70,0
1261,15,11,0,0,26,168.0,69,0
1262,17,12,0,0,29,197.0,69,0
1263,18,13,0,0,31,228.0,70,0
1264,16,13,0,0,29,208.0,71,0
1265,15,12,0,0,27,189.0,73,0
1266,16,12,0,0,28,173.0,72,0
1267,15,12,0,0,27,160.0,72,0
1268,14,11,0,0,25,148.0,72,0
1269,14,11,0,0,25,145.0,72,0
1270,12,12,0,0,24,134.0,72,0
1271,12,12,0,0,24,140.0,72,0
1272,11,13,0,0,24,140.0,70,0
1273,9,13,0,0,22,131.0,68,0
1274,9,12,0,0,21,123.0,68,0
1275,8,12,0,0,20,110.0,68,0
1276,7,11,0,0,18,99.0,68,0
1277,5,12,1,0,18,94.0,68,0
1278,4,13,1,1,19,105.0,67,0
1279,4,12,1,1,18,99.0,66,0
1280,3,10,1,1,15,90.0,64,0
1281,1,9,1,1,12,81.0,63,0
1282,0,8,1,1,10,68.0,61,0
1283,1,9,1,1,12,79.0,65,0
1284,2,10,0,0,12,78.0,64,0
1285,2,10,0,0,12,74.0,65,0
1286,2,10,0,0,12,72.0,64,0
1287,3,11,0,0,14,73.0,63,0
1288,4,10,0,0,14,74.0,64,0
1289,6,11,0,0,17,79.0,62,0
1290,6,13,0,0,19,86.0,62,0
1291,8,14,0,0,22,107.0,61,0
1292,9,16,0,0,25,119.0,61,0
1293,12,16,0,0,28,135.0,61,0
1294,10,13,0,0,23,115.0,62,0
1295,9,14,0,0,23,99.0,62,0
1296,8,13,1,1,23,99.0,64,0
1297,7,11,1,2,21,89.0,64,0
1298,6,9,1,2,18,77.0,66,0
1299,5,8,1,2,16,68.0,67,0
1300,4,6,2,2,14,56.0,67,0
1301,4,4,2,2,12,51.0,70,0
1302,4,3,2,2,11,43.0,72,0
1303,4,4,2,2,12,47.0,75,0
1304,3,5,2,2,12,45.0,77,0
1305,3,5,2,2,12,49.0,77,0
1306,1,4,2,2,9,53.0,77,0
1307,3,5,2,2,12,61.0,77,0
1308,1,5,2,2,10,68.0,77,0
1309,0,6,2,2,10,76.0,74,0
1310,1,6,2,2,11,86.0,73,0
1311,2,7,2,2,13,99.0,73,0
1312,3,7,2,2,14,113.0,73,0
1313,3,8,3,2,16,129.0,72,0
1314,5,9,1,1,16,78.0,72,0
1315,6,10,1,1,18,88.0,72,0
1316,5,11,0,2,18,100.0,72,0
1317,5,13,0,2,20,115.0,73,0
1318,7,14,0,3,24,139.0,73,0
1319,7,15,0,2,24,154.0,73,0
1320,8,14,0,1,23,167.0,75,0
1321,9,16,0,0,25,185.0,75,0
1322,10,18,1,0,29,209.0,77,0
1323,11,19,1,2,33,239.0,76,0
1324,9,19,2,2,32,224.0,76,0
1325,7,18,3,3,31,212.0,76,0
1326,7,18,3,4,32,208.0,77,0
1327,6,17,4,4,31,203.0,78,0
1328,6,15,4,4,29,198.0,78,0
1329,6,14,4,4,28,195.0,79,0
1330,6,12,4,4,26,191.0,79,0
1331,4,12,4,4,24,190.0,77,0
1332,4,10,5,5,24,187.0,78,0
1333,4,10,5,5,24,187.0,77,0
1334,5,11,3,3,22,161.0,76,0
1335,5,10,1,1,17,126.0,74,0
1336,6,8,0,0,14,100.0,75,0
1337,6,10,0,0,16,95.0,73,0
1338,7,10,0,0,17,95.0,74,0
1339,7,11,0,1,19,113.0,77,0
1340,8,10,0,2,20,116.0,78,0
1341,10,9,0,1,20,117.0,77,0
1342,11,11,1,0,23,138.0,77,0
1343,14,12,1,1,28,149.0,76,0
1344,12,11,1,1,25,118.0,76,0
1345,12,11,1,1,25,106.0,77,0
1346,11,9,1,2,23,97.0,76,0
1347,10,9,1,2,22,90.0,76,0
1348,9,9,1,2,21,87.0,76,0
1349,10,8,1,2,21,83.0,76,0
1350,10,6,1,2,19,86.0,75,0
1351,12,5,3,3,23,86.0,75,0
1352,11,7,3,4,25,88.0,75,0
1353,11,7,3,5,26,95.0,73,0
1354,11,5,4,5,25,105.0,73,0
1355,11,5,4,5,25,117.0,73,0
1356,10,7,4,5,26,128.0,72,0
1357,8,8,4,5,25,135.0,74,0
1358,9,7,4,5,25,148.0,73,0
1359,7,7,2,3,19,96.0,72,0
1360,7,8,0,2,17,66.0,71,0
1361,7,7,1,1,16,53.0,72,0
1362,6,7,2,0,15,48.0,71,0
1363,7,7,1,0,15,49.0,71,0
1364,8,7,0,0,15,51.0,71,0
1365,10,8,0,0,18,59.0,72,0
1366,10,9,0,1,20,73.0,72,0
1367,12,10,0,2,24,93.0,71,0
1368,11,12,0,2,25,109.0,72,0
1369,10,9,0,2,21,88.0,73,0
1370,11,10,0,3,24,77.0,73,0
1371,10,10,0,4,24,74.0,74,0
1372,10,10,2,4,26,79.0,74,0
1373,10,12,2,4,28,84.0,75,0
1374,10,9,2,4,25,89.0,75,0
1375,9,11,2,3,25,86.0,74,0
1376,8,13,2,2,25,83.0,77,0
1377,9,10,2,2,23,80.0,76,0
1378,8,9,2,2,21,80.0,75,0
1379,8,7,2,3,20,81.0,74,0
1380,7,6,2,3,18,80.0,75,0
1381,8,5,2,4,19,81.0,75,0
1382,9,5,2,4,20,92.0,74,0
1383,7,5,2,4,18,90.0,74,0
1384,6,4,2,4,16,96.0,73,0
1385,9,3,2,4,18,109.0,73,0
1386,8,3,2,4,17,110.0,73,0
1387,9,2,2,4,17,116.0,73,0
1388,9,2,3,5,19,126.0,76,0
1389,8,2,0,3,13,60.0,76,0
1390,8,3,0,1,12,30.0,76,0
1391,9,3,0,0,12,36.0,74,0
1392,10,5,0,0,15,44.0,74,0
1393,11,4,0,0,15,49.0,74,0
1394,10,5,0,0,15,59.0,78,0
1395,13,7,0,0,20,79.0,79,0
1396,15,9,0,1,25,99.0,78,0
1397,15,9,0,1,25,119.0,77,0
1398,16,10,0,1,27,143.0,76,0
1399,15,9,0,2,26,126.0,78,0
1400,16,10,0,2,28,115.0,78,0
1401,15,9,0,3,27,106.0,79,0
1402,13,8,0,3,24,95.0,80,0
1403,14,7,1,3,25,90.0,80,0
1404,15,6,2,4,27,90.0,81,0
1405,12,7,2,4,25,96.0,80,0
1406,12,6,2,5,25,95.0,79,0
1407,12,5,4,6,27,103.0,79,0
1408,11,6,4,6,27,111.0,78,0
1409,12,4,4,6,26,114.0,76,0
1410,11,5,4,6,26,126.0,77,0
1411,12,6,4,6,28,141.0,77,0
1412,12,3,4,6,25,143.0,76,0
1413,11,4,4,6,25,152.0,77,0
1414,11,4,2,4,21,98.0,77,0
1415,9,5,0,2,16,57.0,76,0
1416,9,3,0,0,12,37.0,76,0
1417,10,6,0,0,16,43.0,75,0
1418,9,7,0,0,16,50.0,73,0
1419,12,8,0,0,20,67.0,73,0
1420,14,8,0,0,22,89.0,71,0
1421,12,10,1,0,23,108.0,71,0
1422,14,10,1,1,26,134.0,71,0
1423,15,12,1,1,29,163.0,72,0
1424,15,10,1,1,27,147.0,72,0
1425,15,10,1,1,27,137.0,71,0
1426,13,9,1,2,25,125.0,73,0
1427,14,10,1,2,27,118.0,75,0
1428,12,8,2,2,24,109.0,74,0
1429,13,10,2,2,27,113.0,73,0
1430,11,9,2,2,24,108.0,72,0
1431,12,9,2,2,25,111.0,74,0
1432,10,8,2,2,22,106.0,73,0
1433,12,8,2,2,24,105.0,73,0
1434,11,7,2,2,22,109.0,74,0
1435,13,7,2,2,24,117.0,74,0
1436,12,10,2,2,26,126.0,74,0
1437,11,7,2,2,22,125.0,73,0
1438,11,6,2,2,21,124.0,73,0
1439,10,5,1,0,16,77.0,72,0
1440,10,1,0,0,11,54.0,70,0
1441,9,1,0,0,10,50.0,69,0
1442,11,2,0,0,13,56.0,70,0
1443,12,4,0,0,16,71.0,70,0
1444,12,5,0,0,17,86.0,67,0
1445,15,6,0,0,21,107.0,68,0
1446,15,7,0,0,22,128.0,67,0
1447,17,8,0,1,26,154.0,68,0
1448,18,9,0,1,28,182.0,67,0
1449,18,9,0,1,28,168.0,70,0
1450,19,8,0,1,28,158.0,73,0
1451,19,7,0,1,27,149.0,73,0
1452,17,5,0,1,23,139.0,73,0
1453,16,5,0,1,22,130.0,73,0
1454,15,4,0,1,20,121.0,73,0
1455,14,5,0,1,20,114.0,71,0
1456,12,4,0,1,17,106.0,71,0
1457,12,5,0,1,18,107.0,71,0
1458,11,6,0,1,18,104.0,71,0
1459,10,6,0,1,17,100.0,69,0
1460,8,6,0,1,15,94.0,69,0
1461,6,7,0,1,14,89.0,69,0
1462,6,6,1,1,14,97.0,69,0
1463,6,7,2,3,18,111.0,69,0
1464,4,7,2,3,16,107.0,68,0
1465,2,7,2,3,14,104.0,67,0
1466,1,9,2,3,15,103.0,68,0
1467,1,9,2,3,15,104.0,66,0
1468,1,9,2,3,15,117.0,65,0
1469,1,11,0,1,13,89.0,67,0
1470,2,11,0,0,13,95.0,67,0
1471,3,14,0,0,17,112.0,67,0
1472,4,15,0,0,19,130.0,65,0
1473,5,15,0,0,20,150.0,64,0
1474,7,16,0,0,23,173.0,64,0
1475,8,18,0,0,26,199.0,67,0
1476,9,19,0,0,28,227.0,70,0
1477,11,22,0,0,33,260.0,70,0
1478,12,23,0,0,35,295.0,71,0
1479,13,21,0,0,34,276.0,72,0
1480,11,20,0,0,31,258.0,70,0
1481,9,19,0,0,28,238.0,72,0
1482,9,17,0,1,27,220.0,71,0
1483,9,17,0,1,27,206.0,70,0
1484,8,15,0,1,24,191.0,71,0
1485,8,13,1,1,23,176.0,72,0
1486,11,12,1,1,25,165.0,72,0
1487,9,10,1,1,21,158.0,73,0
1488,9,11,2,2,24,166.0,73,0
1489,8,9,2,2,21,155.0,73,0
1490,8,8,3,3,22,150.0,73,0
1491,6,6,3,3,18,132.0,73,0
1492,6,6,3,3,18,123.0,72,0
1493,5,6,3,3,17,110.0,71,0
1494,4,7,1,1,13,82.0,70,0
1495,5,7,0,0,12,58.0,70,0
1496,5,7,0,0,12,48.0,69,0
1497,5,7,0,0,12,38.0,68,0
1498,7,8,0,0,15,51.0,67,0
1499,9,10,0,0,19,69.0,66,0
1500,10,11,0,0,21,90.0,68,0
1501,11,12,1,1,25,113.0,67,0
1502,12,12,1,1,26,138.0,68,0
1503,13,14,1,1,29,166.0,67,0
1504,13,15,1,1,30,151.0,69,0
1505,13,15,1,1,30,141.0,69,0
1506,14,13,1,1,29,132.0,74,0
1507,12,12,1,1,26,122.0,75,0
1508,14,12,1,1,28,116.0,75,0
1509,8,11,1,1,21,104.0,75,0
1510,7,11,1,1,20,97.0,73,0
1511,9,12,1,1,23,94.0,73,0
1512,9,10,1,1,21,95.0,72,0
1513,8,12,1,1,22,102.0,72,0
1514,9,13,0,0,22,76.0,72,0
1515,10,12,0,0,22,74.0,71,0
1516,7,11,0,0,18,67.0,70,0
1517,8,10,0,0,18,57.0,70,0
1518,8,10,0,0,18,66.0,71,0
1519,6,9,0,0,15,61.0,70,0
1520,6,8,0,0,14,53.0,68,0
1521,6,7,0,0,13,50.0,68,0
1522,6,9,2,0,17,61.0,69,0
1523,8,9,2,1,20,80.0,69,0
1524,6,8,2,2,18,69.0,71,0
1525,5,7,2,2,16,62.0,70,0
1526,4,6,2,2,14,55.0,71,0
1527,5,6,2,2,15,52.0,72,0
1528,3,5,2,2,12,50.0,73,0
1529,3,4,2,2,11,51.0,75,0
1530,3,3,2,2,10,52.0,76,0
1531,1,3,2,2,8,50.0,75,0
1532,2,5,2,2,11,58.0,75,0
1533,2,4,2,2,10,61.0,73,0
1534,2,4,2,2,10,64.0,72,0
1535,3,4,3,2,12,72.0,70,0
1536,3,4,3,2,12,79.0,70,0
1537,3,5,3,3,14,88.0,69,0
1538,3,5,3,3,14,98.0,67,0
1539,4,5,1,1,11,41.0,66,0
1540,6,6,0,0,12,42.0,66,0
1541,7,6,0,0,13,53.0,65,0
1542,8,7,0,0,15,68.0,67,0
1543,9,8,0,0,17,85.0,68,0
1544,10,9,0,0,19,104.0,66,0
1545,12,11,0,0,23,127.0,67,0
1546,12,13,0,0,25,152.0,67,0
1547,13,14,0,0,27,179.0,67,0
1548,15,15,0,0,30,209.0,67,0
1549,15,14,0,0,29,187.0,67,0
1550,14,13,0,0,27,169.0,69,0
1551,15,11,0,0,26,152.0,70,0
1552,13,11,0,0,24,135.0,70,0
1553,12,10,0,0,22,121.0,70,0
1554,11,11,0,0,22,111.0,70,0
1555,10,9,0,0,19,96.0,71,0
1556,10,9,1,0,20,88.0,72,0
1557,12,9,1,0,22,87.0,68,0
1558,12,8,1,1,22,92.0,68,0
1559,11,7,1,1,20,88.0,66,0
1560,10,7,1,1,19,90.0,66,0
1561,10,5,1,1,17,84.0,68,0
1562,10,4,1,1,16,77.0,71,0
1563,8,2,1,1,12,70.0,74,0
1564,8,1,1,1,11,71.0,73,0
1565,8,0,1,1,10,63.0,75,0
1566,6,0,1,1,8,52.0,75,0
1567,6,1,1,1,9,44.0,76,0
1568,7,0,1,1,9,45.0,77,0
1569,6,1,0,0,7,21.0,77,0
1570,7,2,0,0,9,25.0,77,0
1571,9,3,0,0,12,31.0,76,0
1572,9,4,0,0,13,38.0,76,0
1573,9,6,0,0,15,48.0,76,0
1574,12,6,0,0,18,66.0,76,0
1575,12,7,0,0,19,80.0,76,0
1576,13,9,0,0,22,97.0,75,0
1577,16,9,0,1,26,123.0,77,0
1578,16,11,0,1,28,146.0,77,0
1579,15,11,1,1,28,127.0,78,0
1580,15,11,1,3,30,119.0,81,0
1581,14,10,2,3,29,112.0,81,0
1582,15,8,3,5,31,113.0,81,0
1583,13,7,4,5,29,110.0,81,0
1584,11,7,5,5,28,108.0,79,0
1585,10,6,5,5,26,105.0,79,0
1586,10,6,5,5,26,107.0,79,0
1587,12,7,5,5,29,129.0,79,0
1588,11,9,5,5,30,137.0,78,0
1589,11,9,3,3,26,104.0,77,0
1590,11,10,1,1,23,79.0,78,0
1591,11,9,0,0,20,64.0,78,0
1592,13,8,0,0,21,81.0,78,0
1593,14,10,0,0,24,83.0,78,0
1594,13,10,0,1,24,87.0,77,0
1595,12,10,1,1,24,93.0,76,0
1596,12,9,1,1,23,100.0,76,0
1597,12,9,1,0,22,114.0,75,0
1598,14,10,1,0,25,139.0,75,0
1599,13,10,2,2,27,127.0,76,0
1600,13,8,3,3,27,120.0,76,0
1601,11,7,3,3,24,112.0,75,0
1602,11,5,2,3,21,101.0,77,0
1603,11,5,2,3,21,94.0,76,0
1604,11,4,2,3,20,89.0,76,0
1605,10,5,2,3,20,90.0,76,0
1606,10,5,3,3,21,98.0,76,0
1607,10,6,3,3,22,101.0,74,0
1608,8,5,3,3,19,102.0,74,0
1609,10,4,3,3,20,115.0,74,0
1610,10,4,3,3,20,118.0,73,0
1611,7,4,3,4,18,118.0,74,0
1612,6,4,4,4,18,118.0,74,0
1613,5,4,4,4,17,118.0,72,0
1614,3,2,4,4,13,117.0,72,0
1615,2,2,4,4,12,121.0,72,0
1616,0,1,4,4,9,114.0,71,0
1617,1,2,4,4,11,125.0,73,0
1618,1,1,4,4,10,134.0,71,0
1619,3,2,2,2,9,61.0,69,0
1620,3,3,0,0,6,13.0,68,0
1621,2,5,0,0,7,18.0,69,0
1622,3,7,0,0,10,25.0,70,0
1623,2,7,0,0,9,33.0,67,0
1624,3,7,0,0,10,42.0,70,0
1625,3,9,1,1,14,56.0,69,0
1626,4,11,1,1,17,73.0,68,0
1627,6,10,1,1,18,90.0,70,0
1628,7,12,2,1,22,112.0,70,0
1629,7,12,2,0,21,91.0,69,0
1630,7,10,1,1,19,78.0,71,0
1631,5,10,2,1,18,71.0,72,0
1632,4,10,2,1,17,64.0,72,0
1633,4,10,2,2,18,62.0,73,0
1634,4,9,3,2,18,65.0,74,0
1635,4,12,3,2,21,73.0,75,0
1636,5,12,4,3,24,79.0,77,0
1637,6,10,4,3,23,85.0,75,0
1638,7,11,4,3,25,95.0,74,0
1639,7,12,4,3,26,107.0,74,0
1640,8,13,4,3,28,126.0,74,0
1641,6,13,4,3,26,130.0,74,0
1642,5,11,4,3,23,129.0,74,0
1643,6,10,4,3,23,125.0,75,0
1644,6,8,2,1,17,67.0,75,0
1645,4,8,1,1,14,30.0,73,0
1646,4,9,0,0,13,30.0,72,0
1647,5,10,0,0,15,39.0,72,0
1648,6,9,0,0,15,46.0,76,0
1649,7,9,0,0,16,57.0,75,0
1650,9,12,0,0,21,77.0,75,0
1651,11,12,0,0,23,97.0,73,0
1652,13,14,0,0,27,123.0,73,0
1653,12,14,0,0,26,144.0,71,0
1654,12,14,0,0,26,129.0,74,0
1655,12,13,1,0,26,117.0,75,0
1656,12,12,1,0,25,105.0,75,0
1657,9,10,1,0,20,93.0,75,0
1658,9,11,1,0,21,87.0,76,0
1659,8,12,1,0,21,83.0,75,0
1660,8,11,1,1,21,78.0,75,0
1661,9,11,1,1,22,76.0,76,0
1662,9,11,1,2,23,78.0,75,0
1663,9,13,3,2,27,101.0,73,0
1664,10,13,1,0,24,80.0,72,0
1665,10,11,0,0,21,71.0,70,0
1666,7,8,0,0,15,60.0,70,0
1667,6,9,0,0,15,52.0,70,0
1668,9,7,0,0,16,55.0,70,0
1669,8,7,0,0,15,52.0,70,0
1670,8,6,1,0,15,51.0,68,0
1671,8,7,1,0,16,55.0,68,0
1672,10,7,1,0,18,70.0,67,0
1673,10,8,1,0,19,88.0,71,0
1674,9,8,1,0,18,73.0,73,0
1675,8,7,1,0,16,63.0,74,0
1676,7,6,1,0,14,54.0,74,0
1677,5,6,1,0,12,46.0,74,0
1678,5,5,1,0,11,40.0,74,0
1679,3,4,1,0,8,33.0,74,0
1680,3,3,1,0,7,29.0,74,0
1681,5,2,1,0,8,26.0,74,0
1682,4,2,1,0,7,25.0,73,0
1683,3,4,1,0,8,32.0,72,0
1684,3,3,1,0,7,31.0,70,0
1685,2,4,2,0,8,32.0,71,0
1686,2,4,3,1,10,34.0,71,0
1687,3,4,4,1,12,44.0,71,0
1688,2,4,4,2,12,50.0,70,0
1689,1,5,4,3,13,59.0,70,0
1690,0,6,4,3,13,68.0,69,0
1691,1,5,4,3,13,72.0,67,0
1692,2,5,4,3,14,79.0,67,0
1693,2,5,4,3,14,87.0,67,0
1694,3,6,2,1,12,47.0,66,0
1695,4,6,0,0,10,29.0,67,0
1696,4,7,0,0,11,35.0,67,0
1697,5,9,0,0,14,44.0,67,0
1698,8,10,0,0,18,57.0,67,0
1699,8,10,0,0,18,72.0,67,0
1700,9,13,0,0,22,93.0,65,0
1701,11,14,0,0,25,114.0,65,0
1702,12,13,0,0,25,133.0,66,0
1703,13,15,0,0,28,158.0,68,0
1704,12,15,0,0,27,142.0,67,0
1705,12,16,1,0,29,132.0,66,0
1706,10,13,1,0,24,114.0,67,0
1707,10,12,1,1,24,103.0,66,0
1708,9,10,1,1,21,96.0,65,0
1709,10,10,1,1,22,92.0,67,0
1710,9,10,1,1,21,85.0,68,0
1711,9,10,1,1,21,81.0,69,0
1712,7,11,1,1,20,85.0,69,0
1713,8,10,1,1,20,81.0,68,0
1714,10,13,0,0,23,74.0,66,0
1715,8,12,0,0,20,75.0,67,0
1716,9,13,0,0,22,82.0,67,0
1717,8,11,0,0,19,84.0,66,0
1718,9,12,0,0,21,102.0,66,0
1719,10,12,0,0,22,105.0,65,0
1720,10,12,0,0,22,111.0,65,0
1721,9,13,0,0,22,126.0,65,0
1722,10,15,0,0,25,151.0,66,0
1723,11,15,0,0,26,177.0,64,0
1724,11,15,0,0,26,158.0,63,0
1725,11,15,0,0,26,141.0,64,0
1726,9,13,0,0,22,123.0,65,0
1727,9,13,0,0,22,109.0,65,0
1728,9,12,0,0,21,97.0,66,0
1729,8,13,0,0,21,89.0,71,0
1730,7,11,0,0,18,78.0,69,0
1731,5,11,0,0,16,67.0,67,0
1732,6,9,0,0,15,64.0,67,0
1733,7,10,0,0,17,63.0,67,0
1734,7,9,0,0,16,66.0,67,0
1735,7,6,0,0,13,54.0,71,0
1736,9,6,0,0,15,51.0,71,0
1737,8,4,0,0,12,46.0,71,0
1738,8,3,0,0,11,38.0,70,0
1739,6,1,0,0,7,27.0,70,0
1740,5,1,0,0,6,25.0,69,0
1741,5,0,0,0,5,29.0,67,0
1742,7,0,1,1,9,38.0,67,0
1743,8,0,1,2,11,49.0,68,0
1744,8,0,2,2,12,61.0,68,0
1745,8,2,2,2,14,74.0,68,0
1746,9,1,2,2,14,87.0,67,0
1747,9,0,3,2,14,100.0,67,0
1748,11,1,4,3,19,119.0,69,0
1749,12,3,2,2,19,113.0,68,0
1750,13,5,0,0,18,122.0,65,0
1751,15,5,0,0,20,141.0,67,0
1752,17,6,0,0,23,164.0,68,0
1753,17,7,0,0,24,187.0,69,0
1754,17,8,0,0,25,212.0,69,0
1755,18,8,0,0,26,238.0,70,0
1756,20,10,0,1,31,269.0,70,0
1757,21,11,0,1,33,302.0,70,0
1758,22,14,0,1,37,339.0,69,0
1759,21,14,0,1,36,319.0,70,0
1760,19,12,1,1,33,297.0,71,0
1761,19,12,1,2,34,279.0,72,0
1762,17,12,1,2,32,265.0,72,0
1763,16,10,1,2,29,252.0,72,0
1764,15,9,1,2,27,238.0,71,0
1765,13,10,1,2,26,223.0,71,0
1766,13,11,1,2,27,240.0,72,0
1767,11,11,1,2,25,223.0,71,0
1768,10,12,1,2,25,210.0,69,0
1769,8,11,1,2,22,188.0,69,0
1770,7,12,1,2,22,176.0,70,0
1771,6,12,1,2,21,163.0,69,0
1772,5,12,1,2,20,148.0,69,0
1773,3,11,1,2,17,138.0,67,0
1774,1,9,1,2,13,119.0,66,0
1775,1,9,1,2,13,121.0,66,0
1776,1,9,1,2,13,110.0,66,0
1777,1,9,1,2,13,121.0,65,0
1778,1,9,1,2,13,134.0,64,0
1779,2,12,0,0,14,88.0,66,0
1780,3,12,0,0,15,88.0,65,0
1781,4,11,0,0,15,88.0,63,0
1782,6,12,0,0,18,92.0,62,0
1783,6,13,0,0,19,98.0,61,0
1784,7,13,0,1,21,106.0,65,0
1785,9,14,0,1,24,117.0,65,0
1786,10,16,0,1,27,133.0,65,0
1787,12,17,0,1,30,152.0,65,0
1788,13,16,0,1,30,171.0,65,0
1789,12,13,0,1,26,151.0,65,0
1790,11,13,0,1,25,142.0,65,0
1791,10,11,0,1,22,123.0,66,0
1792,10,9,0,1,20,107.0,68,0
1793,9,8,0,1,18,93.0,68,0
1794,9,6,0,1,16,79.0,69,0
1795,7,5,0,1,13,62.0,69,0
1796,8,4,0,2,14,58.0,71,0
1797,8,4,2,2,16,59.0,69,0
1798,7,4,2,3,16,64.0,69,0
1799,7,2,2,3,14,64.0,69,0
1800,7,2,2,3,14,66.0,68,0
